unit,lev_limit,lev_satis,age,sex,geo\time,2012,2007
PC_POP,SM_SEV,GOOD,Y16-24,T,EE,57.6,49.3
PC_POP,SM_SEV,GOOD,Y16-24,T,EL,: u,61.4 u
PC_POP,SM_SEV,GOOD,Y16-24,T,ES,59.8,67.0
PC_POP,SM_SEV,GOOD,Y16-24,T,EU27_2007,55.3,53.4
PC_POP,SM_SEV,GOOD,Y16-24,T,EU28,55.4,:
PC_POP,SM_SEV,GOOD,Y16-24,T,FI,58.3,56.2
PC_POP,SM_SEV,GOOD,Y16-24,T,FR,41.9,63.2
PC_POP,SM_SEV,GOOD,Y16-24,T,HR,88.2 u,:
PC_POP,SM_SEV,GOOD,Y16-24,T,HU,63.6,47.9
PC_POP,SM_SEV,GOOD,Y16-24,T,IE,50.7,35.9
PC_POP,SM_SEV,GOOD,Y16-24,T,IS,50.4,32.6 u
PC_POP,SM_SEV,GOOD,Y16-24,T,IT,74.8,59.4
PC_POP,SM_SEV,GOOD,Y16-24,T,LT,63.1,45.6
PC_POP,SM_SEV,GOOD,Y16-24,T,LU,46.7,31.3
PC_POP,SM_SEV,GOOD,Y16-24,T,LV,59.8,56.7
PC_POP,SM_SEV,GOOD,Y16-24,T,MT,: u,: u
PC_POP,SM_SEV,GOOD,Y16-24,T,NL,38.5,41.9
PC_POP,SM_SEV,GOOD,Y16-24,T,NO,48.7,45.8
PC_POP,SM_SEV,GOOD,Y16-24,T,PL,61.7,70.4
PC_POP,SM_SEV,GOOD,Y16-24,T,PT,69.4,62.5
PC_POP,SM_SEV,GOOD,Y16-24,T,RO,74.4,12.1
PC_POP,SM_SEV,GOOD,Y16-24,T,SE,45.4,49.3
PC_POP,SM_SEV,GOOD,Y16-24,T,SI,54.6,58.9
PC_POP,SM_SEV,GOOD,Y16-24,T,SK,73.4,59.5
PC_POP,SM_SEV,GOOD,Y16-24,T,TR,:,42.1
PC_POP,SM_SEV,GOOD,Y16-24,T,UK,43.1,45.5
PC_POP,SM_SEV,GOOD,Y16-29,F,AT,46.6,39.3
PC_POP,SM_SEV,GOOD,Y16-29,F,BE,66.0,51.4
PC_POP,SM_SEV,GOOD,Y16-29,F,BG,71.0,: u
PC_POP,SM_SEV,GOOD,Y16-29,F,CH,44.8,36.2
PC_POP,SM_SEV,GOOD,Y16-29,F,CY,59.6,61.8
PC_POP,SM_SEV,GOOD,Y16-29,F,CZ,57.0 u,53.3
PC_POP,SM_SEV,GOOD,Y16-29,F,DE,64.8,43.8
PC_POP,SM_SEV,GOOD,Y16-29,F,DK,43.7,39.8 u
PC_POP,SM_SEV,GOOD,Y16-29,F,EE,62.3,43.3
PC_POP,SM_SEV,GOOD,Y16-29,F,EL,: u,61.6 u
PC_POP,SM_SEV,GOOD,Y16-29,F,ES,60.6,56.6
PC_POP,SM_SEV,GOOD,Y16-29,F,EU27_2007,57.6,52.8
PC_POP,SM_SEV,GOOD,Y16-29,F,EU28,57.7,:
PC_POP,SM_SEV,GOOD,Y16-29,F,FI,59.0,62.2
PC_POP,SM_SEV,GOOD,Y16-29,F,FR,46.9,63.4
PC_POP,SM_SEV,GOOD,Y16-29,F,HR,84.3 u,:
PC_POP,SM_SEV,GOOD,Y16-29,F,HU,66.4,52.8
PC_POP,SM_SEV,GOOD,Y16-29,F,IE,52.5,41.4
PC_POP,SM_SEV,GOOD,Y16-29,F,IS,57.8 u,35.9 u
PC_POP,SM_SEV,GOOD,Y16-29,F,IT,72.1,63.6
PC_POP,SM_SEV,GOOD,Y16-29,F,LT,66.4 u,47.7
PC_POP,SM_SEV,GOOD,Y16-29,F,LU,51.2,43.3
PC_POP,SM_SEV,GOOD,Y16-29,F,LV,56.3,48.7
PC_POP,SM_SEV,GOOD,Y16-29,F,MT,: u,: u
PC_POP,SM_SEV,GOOD,Y16-29,F,NL,43.9,41.4
PC_POP,SM_SEV,GOOD,Y16-29,F,NO,44.9,43.5
PC_POP,SM_SEV,GOOD,Y16-29,F,PL,60.9,64.0
PC_POP,SM_SEV,GOOD,Y16-29,F,PT,65.4,58.2
PC_POP,SM_SEV,GOOD,Y16-29,F,RO,84.2,8.5
PC_POP,SM_SEV,GOOD,Y16-29,F,SE,52.9,55.5
PC_POP,SM_SEV,GOOD,Y16-29,F,SI,58.6,50.8
PC_POP,SM_SEV,GOOD,Y16-29,F,SK,70.5,56.8
PC_POP,SM_SEV,GOOD,Y16-29,F,TR,:,37.1
PC_POP,SM_SEV,GOOD,Y16-29,F,UK,44.5,51.1
PC_POP,SM_SEV,GOOD,Y16-29,M,AT,40.8,46.5
PC_POP,SM_SEV,GOOD,Y16-29,M,BE,50.0,52.6
PC_POP,SM_SEV,GOOD,Y16-29,M,BG,71.4,: u
PC_POP,SM_SEV,GOOD,Y16-29,M,CH,42.3,40.9
PC_POP,SM_SEV,GOOD,Y16-29,M,CY,62.8,43.9
PC_POP,SM_SEV,GOOD,Y16-29,M,CZ,65.8 u,66.5
PC_POP,SM_SEV,GOOD,Y16-29,M,DE,63.3,43.3
PC_POP,SM_SEV,GOOD,Y16-29,M,DK,24.1 u,37.2 u
PC_POP,SM_SEV,GOOD,Y16-29,M,EE,61.2,53.5
PC_POP,SM_SEV,GOOD,Y16-29,M,EL,: u,72.6 u
PC_POP,SM_SEV,GOOD,Y16-29,M,ES,59.6,67.7
PC_POP,SM_SEV,GOOD,Y16-29,M,EU27_2007,57.1,55.4
PC_POP,SM_SEV,GOOD,Y16-29,M,EU28,57.2,:
PC_POP,SM_SEV,GOOD,Y16-29,M,FI,59.6,56.7
PC_POP,SM_SEV,GOOD,Y16-29,M,FR,38.5,56.9
PC_POP,SM_SEV,GOOD,Y16-29,M,HR,82.5 u,:
PC_POP,SM_SEV,GOOD,Y16-29,M,HU,67.5,51.6
PC_POP,SM_SEV,GOOD,Y16-29,M,IE,40.9 u,43.0
PC_POP,SM_SEV,GOOD,Y16-29,M,IS,47.6 u,: u
PC_POP,SM_SEV,GOOD,Y16-29,M,IT,76.2,61.1
PC_POP,SM_SEV,GOOD,Y16-29,M,LT,73.4 u,58.1
PC_POP,SM_SEV,GOOD,Y16-29,M,LU,40.9,31.4
PC_POP,SM_SEV,GOOD,Y16-29,M,LV,67.4,52.0
PC_POP,SM_SEV,GOOD,Y16-29,M,MT,: u,: u
PC_POP,SM_SEV,GOOD,Y16-29,M,NL,51.6,48.9 u
PC_POP,SM_SEV,GOOD,Y16-29,M,NO,57.2 u,52.6
PC_POP,SM_SEV,GOOD,Y16-29,M,PL,62.6,72.9
PC_POP,SM_SEV,GOOD,Y16-29,M,PT,67.1,60.3
PC_POP,SM_SEV,GOOD,Y16-29,M,RO,64.1,16.1 u
PC_POP,SM_SEV,GOOD,Y16-29,M,SE,48.1 u,44.8
PC_POP,SM_SEV,GOOD,Y16-29,M,SI,55.0,61.9
PC_POP,SM_SEV,GOOD,Y16-29,M,SK,70.7,60.2
PC_POP,SM_SEV,GOOD,Y16-29,M,TR,:,40.9
PC_POP,SM_SEV,GOOD,Y16-29,M,UK,48.8,51.6
PC_POP,SM_SEV,GOOD,Y16-29,T,AT,43.5,43.8
PC_POP,SM_SEV,GOOD,Y16-29,T,BE,60.1,51.9
PC_POP,SM_SEV,GOOD,Y16-29,T,BG,71.2,: u
PC_POP,SM_SEV,GOOD,Y16-29,T,CH,43.7,38.2
PC_POP,SM_SEV,GOOD,Y16-29,T,CY,61.5,51.2
PC_POP,SM_SEV,GOOD,Y16-29,T,CZ,61.8 u,59.6
PC_POP,SM_SEV,GOOD,Y16-29,T,DE,64.1,43.6
PC_POP,SM_SEV,GOOD,Y16-29,T,DK,35.0,38.8
PC_POP,SM_SEV,GOOD,Y16-29,T,EE,61.7,49.3
PC_POP,SM_SEV,GOOD,Y16-29,T,EL,80.8 u,68.3
PC_POP,SM_SEV,GOOD,Y16-29,T,ES,60.1,61.9
PC_POP,SM_SEV,GOOD,Y16-29,T,EU27_2007,57.3,54.0
PC_POP,SM_SEV,GOOD,Y16-29,T,EU28,57.4,:
PC_POP,SM_SEV,GOOD,Y16-29,T,FI,59.2,59.9
PC_POP,SM_SEV,GOOD,Y16-29,T,FR,43.2,60.7
PC_POP,SM_SEV,GOOD,Y16-29,T,HR,83.6,:
PC_POP,SM_SEV,GOOD,Y16-29,T,HU,67.0,52.2
PC_POP,SM_SEV,GOOD,Y16-29,T,IE,47.2,42.3
PC_POP,SM_SEV,GOOD,Y16-29,T,IS,52.7,37.2 u
PC_POP,SM_SEV,GOOD,Y16-29,T,IT,74.1,62.3
PC_POP,SM_SEV,GOOD,Y16-29,T,LT,69.9,53.5
PC_POP,SM_SEV,GOOD,Y16-29,T,LU,45.6,37.8
PC_POP,SM_SEV,GOOD,Y16-29,T,LV,62.6,50.5
PC_POP,SM_SEV,GOOD,Y16-29,T,MT,: u,45.2 u
PC_POP,SM_SEV,GOOD,Y16-29,T,NL,47.0,44.2
PC_POP,SM_SEV,GOOD,Y16-29,T,NO,49.7,47.8
PC_POP,SM_SEV,GOOD,Y16-29,T,PL,61.8,69.0
PC_POP,SM_SEV,GOOD,Y16-29,T,PT,66.1,59.2
PC_POP,SM_SEV,GOOD,Y16-29,T,RO,74.8,11.9
PC_POP,SM_SEV,GOOD,Y16-29,T,SE,50.7,50.8
PC_POP,SM_SEV,GOOD,Y16-29,T,SI,56.9,57.3
PC_POP,SM_SEV,GOOD,Y16-29,T,SK,70.6,58.6
PC_POP,SM_SEV,GOOD,Y16-29,T,TR,:,38.8
PC_POP,SM_SEV,GOOD,Y16-29,T,UK,46.5,51.3
PC_POP,SM_SEV,GOOD,Y16-64,F,AT,46.6,47.9
PC_POP,SM_SEV,GOOD,Y16-64,F,BE,54.4,55.5
PC_POP,SM_SEV,GOOD,Y16-64,F,BG,74.3,56.0
PC_POP,SM_SEV,GOOD,Y16-64,F,CH,40.9,38.9
PC_POP,SM_SEV,GOOD,Y16-64,F,CY,68.7,61.7
PC_POP,SM_SEV,GOOD,Y16-64,F,CZ,68.1 u,68.0
PC_POP,SM_SEV,GOOD,Y16-64,F,DE,62.2,41.4
PC_POP,SM_SEV,GOOD,Y16-64,F,DK,37.3,26.5
PC_POP,SM_SEV,GOOD,Y16-64,F,EE,61.9,56.2
PC_POP,SM_SEV,GOOD,Y16-64,F,EL,69.4,66.6
PC_POP,SM_SEV,GOOD,Y16-64,F,ES,59.1,61.4
PC_POP,SM_SEV,GOOD,Y16-64,F,EU27_2007,58.4,50.8
PC_POP,SM_SEV,GOOD,Y16-64,F,EU28,58.5,:
PC_POP,SM_SEV,GOOD,Y16-64,F,FI,60.9,49.5
PC_POP,SM_SEV,GOOD,Y16-64,F,FR,43.9,57.2
PC_POP,SM_SEV,GOOD,Y16-64,F,HR,73.9,:
PC_POP,SM_SEV,GOOD,Y16-64,F,HU,67.9,52.1
PC_POP,SM_SEV,GOOD,Y16-64,F,IE,49.9,36.1
PC_POP,SM_SEV,GOOD,Y16-64,F,IS,52.3,28.9
PC_POP,SM_SEV,GOOD,Y16-64,F,IT,69.3,65.1
PC_POP,SM_SEV,GOOD,Y16-64,F,LT,71.6,52.1
PC_POP,SM_SEV,GOOD,Y16-64,F,LU,49.8,45.7
PC_POP,SM_SEV,GOOD,Y16-64,F,LV,65.1,52.2
PC_POP,SM_SEV,GOOD,Y16-64,F,MT,62.8,63.8
PC_POP,SM_SEV,GOOD,Y16-64,F,NL,37.2,35.2
PC_POP,SM_SEV,GOOD,Y16-64,F,NO,49.2,46.7
PC_POP,SM_SEV,GOOD,Y16-64,F,PL,66.5,68.3
PC_POP,SM_SEV,GOOD,Y16-64,F,PT,71.5,59.3
PC_POP,SM_SEV,GOOD,Y16-64,F,RO,80.5,17.6
PC_POP,SM_SEV,GOOD,Y16-64,F,SE,38.8,39.7
PC_POP,SM_SEV,GOOD,Y16-64,F,SI,66.3,56.7
PC_POP,SM_SEV,GOOD,Y16-64,F,SK,76.3,66.4
PC_POP,SM_SEV,GOOD,Y16-64,F,TR,:,45.0
PC_POP,SM_SEV,GOOD,Y16-64,F,UK,45.0,37.2
PC_POP,SM_SEV,GOOD,Y16-64,M,AT,47.6,48.3
PC_POP,SM_SEV,GOOD,Y16-64,M,BE,56.0,53.3
PC_POP,SM_SEV,GOOD,Y16-64,M,BG,77.0,50.7
PC_POP,SM_SEV,GOOD,Y16-64,M,CH,42.1,40.9
PC_POP,SM_SEV,GOOD,Y16-64,M,CY,67.0,61.2
PC_POP,SM_SEV,GOOD,Y16-64,M,CZ,69.9 u,69.4
PC_POP,SM_SEV,GOOD,Y16-64,M,DE,63.0,43.8
PC_POP,SM_SEV,GOOD,Y16-64,M,DK,37.7,30.3
PC_POP,SM_SEV,GOOD,Y16-64,M,EE,58.7,58.8
PC_POP,SM_SEV,GOOD,Y16-64,M,EL,69.8,69.6
PC_POP,SM_SEV,GOOD,Y16-64,M,ES,62.3,65.1
PC_POP,SM_SEV,GOOD,Y16-64,M,EU27_2007,59.2,53.3
PC_POP,SM_SEV,GOOD,Y16-64,M,EU28,59.3,:
PC_POP,SM_SEV,GOOD,Y16-64,M,FI,60.4,54.0
PC_POP,SM_SEV,GOOD,Y16-64,M,FR,42.9,59.3
PC_POP,SM_SEV,GOOD,Y16-64,M,HR,74.4,:
PC_POP,SM_SEV,GOOD,Y16-64,M,HU,67.7,50.4
PC_POP,SM_SEV,GOOD,Y16-64,M,IE,49.6,45.3
PC_POP,SM_SEV,GOOD,Y16-64,M,IS,47.2,33.1
PC_POP,SM_SEV,GOOD,Y16-64,M,IT,70.5,65.2
PC_POP,SM_SEV,GOOD,Y16-64,M,LT,71.6,55.9
PC_POP,SM_SEV,GOOD,Y16-64,M,LU,48.0,41.1
PC_POP,SM_SEV,GOOD,Y16-64,M,LV,69.0,58.1
PC_POP,SM_SEV,GOOD,Y16-64,M,MT,64.5,65.1
PC_POP,SM_SEV,GOOD,Y16-64,M,NL,37.9,33.8
PC_POP,SM_SEV,GOOD,Y16-64,M,NO,55.9,54.5
PC_POP,SM_SEV,GOOD,Y16-64,M,PL,66.6,70.9
PC_POP,SM_SEV,GOOD,Y16-64,M,PT,71.2,62.5
PC_POP,SM_SEV,GOOD,Y16-64,M,RO,79.2,19.7
PC_POP,SM_SEV,GOOD,Y16-64,M,SE,41.8,47.1
PC_POP,SM_SEV,GOOD,Y16-64,M,SI,63.8,61.3
PC_POP,SM_SEV,GOOD,Y16-64,M,SK,76.8,65.7
PC_POP,SM_SEV,GOOD,Y16-64,M,TR,:,42.6
PC_POP,SM_SEV,GOOD,Y16-64,M,UK,45.9,41.1
PC_POP,SM_SEV,GOOD,Y16-64,T,AT,47.1,48.1
PC_POP,SM_SEV,GOOD,Y16-64,T,BE,55.2,54.5
PC_POP,SM_SEV,GOOD,Y16-64,T,BG,75.6,52.9
PC_POP,SM_SEV,GOOD,Y16-64,T,CH,41.4,39.8
PC_POP,SM_SEV,GOOD,Y16-64,T,CY,67.9,61.4
PC_POP,SM_SEV,GOOD,Y16-64,T,CZ,68.8 u,68.6
PC_POP,SM_SEV,GOOD,Y16-64,T,DE,62.6,42.5
PC_POP,SM_SEV,GOOD,Y16-64,T,DK,37.5,28.0
PC_POP,SM_SEV,GOOD,Y16-64,T,EE,60.4,57.5
PC_POP,SM_SEV,GOOD,Y16-64,T,EL,69.6,68.0
PC_POP,SM_SEV,GOOD,Y16-64,T,ES,60.7,63.1
PC_POP,SM_SEV,GOOD,Y16-64,T,EU27_2007,58.7,51.9
PC_POP,SM_SEV,GOOD,Y16-64,T,EU28,58.8,:
PC_POP,SM_SEV,GOOD,Y16-64,T,FI,60.7,51.6
PC_POP,SM_SEV,GOOD,Y16-64,T,FR,43.4,58.1
PC_POP,SM_SEV,GOOD,Y16-64,T,HR,74.1,:
PC_POP,SM_SEV,GOOD,Y16-64,T,HU,67.8,51.3
PC_POP,SM_SEV,GOOD,Y16-64,T,IE,49.7,40.8
PC_POP,SM_SEV,GOOD,Y16-64,T,IS,50.3,30.6
PC_POP,SM_SEV,GOOD,Y16-64,T,IT,69.9,65.1
PC_POP,SM_SEV,GOOD,Y16-64,T,LT,71.6,53.8
PC_POP,SM_SEV,GOOD,Y16-64,T,LU,48.9,43.4
PC_POP,SM_SEV,GOOD,Y16-64,T,LV,66.9,54.8
PC_POP,SM_SEV,GOOD,Y16-64,T,MT,63.7,64.4
PC_POP,SM_SEV,GOOD,Y16-64,T,NL,37.5,34.7
PC_POP,SM_SEV,GOOD,Y16-64,T,NO,52.0,50.1
PC_POP,SM_SEV,GOOD,Y16-64,T,PL,66.5,69.6
PC_POP,SM_SEV,GOOD,Y16-64,T,PT,71.4,60.8
PC_POP,SM_SEV,GOOD,Y16-64,T,RO,80.0,18.5
PC_POP,SM_SEV,GOOD,Y16-64,T,SE,40.0,42.9
PC_POP,SM_SEV,GOOD,Y16-64,T,SI,65.1,59.1
PC_POP,SM_SEV,GOOD,Y16-64,T,SK,76.5,66.1
PC_POP,SM_SEV,GOOD,Y16-64,T,TR,:,44.0
PC_POP,SM_SEV,GOOD,Y16-64,T,UK,45.4,39.0
PC_POP,SM_SEV,GOOD,Y25-34,F,AT,52.3,51.5
PC_POP,SM_SEV,GOOD,Y25-34,F,BE,70.9,53.6
PC_POP,SM_SEV,GOOD,Y25-34,F,BG,70.1 u,: u
PC_POP,SM_SEV,GOOD,Y25-34,F,CH,46.8,36.4
PC_POP,SM_SEV,GOOD,Y25-34,F,CY,55.5,66.7 u
PC_POP,SM_SEV,GOOD,Y25-34,F,CZ,62.9 u,62.1
PC_POP,SM_SEV,GOOD,Y25-34,F,DE,66.2,39.3
PC_POP,SM_SEV,GOOD,Y25-34,F,DK,50.5,36.6 u
PC_POP,SM_SEV,GOOD,Y25-34,F,EE,63.5,45.2
PC_POP,SM_SEV,GOOD,Y25-34,F,EL,82.3 u,61.1 u
PC_POP,SM_SEV,GOOD,Y25-34,F,ES,57.0,53.9
PC_POP,SM_SEV,GOOD,Y25-34,F,EU27_2007,58.2,50.4
PC_POP,SM_SEV,GOOD,Y25-34,F,EU28,58.2,:
PC_POP,SM_SEV,GOOD,Y25-34,F,FI,55.7,56.2
PC_POP,SM_SEV,GOOD,Y25-34,F,FR,47.8,55.3
PC_POP,SM_SEV,GOOD,Y25-34,F,HR,77.3 u,:
PC_POP,SM_SEV,GOOD,Y25-34,F,HU,74.9,55.1
PC_POP,SM_SEV,GOOD,Y25-34,F,IE,56.3,34.7
PC_POP,SM_SEV,GOOD,Y25-34,F,IS,80.5 u,27.6 u
PC_POP,SM_SEV,GOOD,Y25-34,F,IT,66.1,62.9
PC_POP,SM_SEV,GOOD,Y25-34,F,LT,90.2 u,39.4 u
PC_POP,SM_SEV,GOOD,Y25-34,F,LU,55.3,44.2
PC_POP,SM_SEV,GOOD,Y25-34,F,LV,68.1,38.8
PC_POP,SM_SEV,GOOD,Y25-34,F,MT,: u,: u
PC_POP,SM_SEV,GOOD,Y25-34,F,NL,50.9,44.9
PC_POP,SM_SEV,GOOD,Y25-34,F,NO,50.6 u,49.7
PC_POP,SM_SEV,GOOD,Y25-34,F,PL,57.4,63.8
PC_POP,SM_SEV,GOOD,Y25-34,F,PT,68.1,54.9
PC_POP,SM_SEV,GOOD,Y25-34,F,RO,68.4,12.3
PC_POP,SM_SEV,GOOD,Y25-34,F,SE,37.4 u,47.9
PC_POP,SM_SEV,GOOD,Y25-34,F,SI,64.2,42.2
PC_POP,SM_SEV,GOOD,Y25-34,F,SK,68.9,63.2
PC_POP,SM_SEV,GOOD,Y25-34,F,TR,:,34.7
PC_POP,SM_SEV,GOOD,Y25-34,F,UK,44.8,51.0
PC_POP,SM_SEV,GOOD,Y25-34,M,AT,48.4,44.6
PC_POP,SM_SEV,GOOD,Y25-34,M,BE,36.0,56.0
PC_POP,SM_SEV,GOOD,Y25-34,M,BG,70.0 u,: u
PC_POP,SM_SEV,GOOD,Y25-34,M,CH,49.0,36.3
PC_POP,SM_SEV,GOOD,Y25-34,M,CY,62.7,49.0 u
PC_POP,SM_SEV,GOOD,Y25-34,M,CZ,63.9 u,73.0
PC_POP,SM_SEV,GOOD,Y25-34,M,DE,60.8,46.7
PC_POP,SM_SEV,GOOD,Y25-34,M,DK,34.9 u,33.5 u
PC_POP,SM_SEV,GOOD,Y25-34,M,EE,51.0,54.1
PC_POP,SM_SEV,GOOD,Y25-34,M,EL,81.7 u,75.6
PC_POP,SM_SEV,GOOD,Y25-34,M,ES,59.4,57.4
PC_POP,SM_SEV,GOOD,Y25-34,M,EU27_2007,58.5,56.0
PC_POP,SM_SEV,GOOD,Y25-34,M,EU28,58.6,:
PC_POP,SM_SEV,GOOD,Y25-34,M,FI,65.1,61.2
PC_POP,SM_SEV,GOOD,Y25-34,M,FR,38.3,56.7
PC_POP,SM_SEV,GOOD,Y25-34,M,HR,72.5 u,:
PC_POP,SM_SEV,GOOD,Y25-34,M,HU,71.6,49.3
PC_POP,SM_SEV,GOOD,Y25-34,M,IE,47.0,63.1
PC_POP,SM_SEV,GOOD,Y25-34,M,IS,45.8 u,: u
PC_POP,SM_SEV,GOOD,Y25-34,M,IT,71.0,68.2
PC_POP,SM_SEV,GOOD,Y25-34,M,LT,72.0 u,56.6
PC_POP,SM_SEV,GOOD,Y25-34,M,LU,53.1,48.0
PC_POP,SM_SEV,GOOD,Y25-34,M,LV,65.6,48.5
PC_POP,SM_SEV,GOOD,Y25-34,M,MT,: u,: u
PC_POP,SM_SEV,GOOD,Y25-34,M,NL,54.8,43.2 u
PC_POP,SM_SEV,GOOD,Y25-34,M,NO,64.1 u,53.1
PC_POP,SM_SEV,GOOD,Y25-34,M,PL,64.9,66.3
PC_POP,SM_SEV,GOOD,Y25-34,M,PT,68.3,59.9
PC_POP,SM_SEV,GOOD,Y25-34,M,RO,71.4,20.2
PC_POP,SM_SEV,GOOD,Y25-34,M,SE,56.7 u,50.7
PC_POP,SM_SEV,GOOD,Y25-34,M,SI,63.7,66.4
PC_POP,SM_SEV,GOOD,Y25-34,M,SK,69.7,54.2
PC_POP,SM_SEV,GOOD,Y25-34,M,TR,:,34.6
PC_POP,SM_SEV,GOOD,Y25-34,M,UK,59.1,61.2
PC_POP,SM_SEV,GOOD,Y25-34,T,AT,50.4,47.7
PC_POP,SM_SEV,GOOD,Y25-34,T,BE,54.3,54.6
PC_POP,SM_SEV,GOOD,Y25-34,T,BG,70.1,: u
PC_POP,SM_SEV,GOOD,Y25-34,T,CH,47.8,36.4
PC_POP,SM_SEV,GOOD,Y25-34,T,CY,59.7,57.1
PC_POP,SM_SEV,GOOD,Y25-34,T,CZ,63.4 u,67.4
PC_POP,SM_SEV,GOOD,Y25-34,T,DE,63.8,42.5
PC_POP,SM_SEV,GOOD,Y25-34,T,DK,44.0,35.6
PC_POP,SM_SEV,GOOD,Y25-34,T,EE,56.4,50.7
PC_POP,SM_SEV,GOOD,Y25-34,T,EL,82.0,69.5
PC_POP,SM_SEV,GOOD,Y25-34,T,ES,58.2,55.6
PC_POP,SM_SEV,GOOD,Y25-34,T,EU27_2007,58.3,53.0
PC_POP,SM_SEV,GOOD,Y25-34,T,EU28,58.4,:
PC_POP,SM_SEV,GOOD,Y25-34,T,FI,59.6,58.7
PC_POP,SM_SEV,GOOD,Y25-34,T,FR,43.2,55.9
PC_POP,SM_SEV,GOOD,Y25-34,T,HR,74.7,:
PC_POP,SM_SEV,GOOD,Y25-34,T,HU,73.5,51.9
PC_POP,SM_SEV,GOOD,Y25-34,T,IE,52.9,49.2
PC_POP,SM_SEV,GOOD,Y25-34,T,IS,62.3,39.2
PC_POP,SM_SEV,GOOD,Y25-34,T,IT,68.6,65.4
PC_POP,SM_SEV,GOOD,Y25-34,T,LT,80.6,49.5
PC_POP,SM_SEV,GOOD,Y25-34,T,LU,54.0,46.0
PC_POP,SM_SEV,GOOD,Y25-34,T,LV,66.7,44.3
PC_POP,SM_SEV,GOOD,Y25-34,T,MT,77.4 u,59.1 u
PC_POP,SM_SEV,GOOD,Y25-34,T,NL,52.6,44.3
PC_POP,SM_SEV,GOOD,Y25-34,T,NO,56.5,51.5
PC_POP,SM_SEV,GOOD,Y25-34,T,PL,61.3,65.2
PC_POP,SM_SEV,GOOD,Y25-34,T,PT,68.2,57.4
PC_POP,SM_SEV,GOOD,Y25-34,T,RO,69.8,16.8
PC_POP,SM_SEV,GOOD,Y25-34,T,SE,46.6,49.1
PC_POP,SM_SEV,GOOD,Y25-34,T,SI,63.9,53.6
PC_POP,SM_SEV,GOOD,Y25-34,T,SK,69.3,58.4
PC_POP,SM_SEV,GOOD,Y25-34,T,TR,:,34.7
PC_POP,SM_SEV,GOOD,Y25-34,T,UK,51.3,55.4
PC_POP,SM_SEV,GOOD,Y35-44,F,AT,43.2,45.7
PC_POP,SM_SEV,GOOD,Y35-44,F,BE,53.8,51.6
PC_POP,SM_SEV,GOOD,Y35-44,F,BG,66.2,: u
PC_POP,SM_SEV,GOOD,Y35-44,F,CH,43.8,43.1
PC_POP,SM_SEV,GOOD,Y35-44,F,CY,63.9,54.9
PC_POP,SM_SEV,GOOD,Y35-44,F,CZ,64.3 u,62.0
PC_POP,SM_SEV,GOOD,Y35-44,F,DE,63.0,41.8
PC_POP,SM_SEV,GOOD,Y35-44,F,DK,35.5,21.6
PC_POP,SM_SEV,GOOD,Y35-44,F,EE,56.7,54.2
PC_POP,SM_SEV,GOOD,Y35-44,F,EL,76.3,64.8
PC_POP,SM_SEV,GOOD,Y35-44,F,ES,57.0,57.0
PC_POP,SM_SEV,GOOD,Y35-44,F,EU27_2007,57.7,49.8
PC_POP,SM_SEV,GOOD,Y35-44,F,EU28,57.7,:
PC_POP,SM_SEV,GOOD,Y35-44,F,FI,59.4,43.0
PC_POP,SM_SEV,GOOD,Y35-44,F,FR,46.8,55.1
PC_POP,SM_SEV,GOOD,Y35-44,F,HR,69.9,:
PC_POP,SM_SEV,GOOD,Y35-44,F,HU,56.7,49.8
PC_POP,SM_SEV,GOOD,Y35-44,F,IE,49.0,20.4
PC_POP,SM_SEV,GOOD,Y35-44,F,IS,50.4 u,38.7 u
PC_POP,SM_SEV,GOOD,Y35-44,F,IT,64.2,66.3
PC_POP,SM_SEV,GOOD,Y35-44,F,LT,68.5,42.7
PC_POP,SM_SEV,GOOD,Y35-44,F,LU,50.9,54.6
PC_POP,SM_SEV,GOOD,Y35-44,F,LV,64.4,50.6
PC_POP,SM_SEV,GOOD,Y35-44,F,MT,53.2 u,56.8 u
PC_POP,SM_SEV,GOOD,Y35-44,F,NL,36.2,39.1
PC_POP,SM_SEV,GOOD,Y35-44,F,NO,49.1,37.9
PC_POP,SM_SEV,GOOD,Y35-44,F,PL,70.0,70.7
PC_POP,SM_SEV,GOOD,Y35-44,F,PT,80.8,67.7
PC_POP,SM_SEV,GOOD,Y35-44,F,RO,71.5,14.2
PC_POP,SM_SEV,GOOD,Y35-44,F,SE,44.8,40.1
PC_POP,SM_SEV,GOOD,Y35-44,F,SI,60.3,45.3
PC_POP,SM_SEV,GOOD,Y35-44,F,SK,75.4,63.9
PC_POP,SM_SEV,GOOD,Y35-44,F,TR,:,42.7
PC_POP,SM_SEV,GOOD,Y35-44,F,UK,49.8,37.4
PC_POP,SM_SEV,GOOD,Y35-44,M,AT,45.5,48.1
PC_POP,SM_SEV,GOOD,Y35-44,M,BE,63.7,53.9
PC_POP,SM_SEV,GOOD,Y35-44,M,BG,69.9,: u
PC_POP,SM_SEV,GOOD,Y35-44,M,CH,37.2,43.4
PC_POP,SM_SEV,GOOD,Y35-44,M,CY,71.0,65.0
PC_POP,SM_SEV,GOOD,Y35-44,M,CZ,62.9 u,55.6
PC_POP,SM_SEV,GOOD,Y35-44,M,DE,56.7,43.6
PC_POP,SM_SEV,GOOD,Y35-44,M,DK,55.7,24.0 u
