unit,lev_limit,age,sex,geo,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,SM_SEV,Y_GE65,F,EU28,:,:,43.3 e,43.8,45.0,46.5,46.2,46.2,48.7,49.5,48.4,49.1
PC,SM_SEV,Y_GE65,F,FI,16.1,18.1,16.4,17.5,22.1,23.2,18.3,21.1,18.1,19.6,21.9,23.7
PC,SM_SEV,Y_GE65,F,FR,:,34.7 b,38.4,36.5,35.1,36.0,34.4,37.7,38.5,38.8,41.2,44.2
PC,SM_SEV,Y_GE65,F,HR,65.0,67.7,67.3,70.2,73.2,76.7,80.3,82.6,83.2,85.3,86.0,86.4
PC,SM_SEV,Y_GE65,F,HU,:,62.9,59.3,60.9,66.1,68.0,74.7,76.7,81.8,82.0,78.5,78.0
PC,SM_SEV,Y_GE65,F,IE,31.6,32.5 b,41.4,37.5,46.4,51.9,45.1,51.7,56.3,50.7,55.1,48.3
PC,SM_SEV,Y_GE65,F,IS,:,:,:,18.1,19.5,24.4,12.2,15.7,16.0,13.5,16.7,18.3
PC,SM_SEV,Y_GE65,F,IT,52.9 p,51.8,60.0,60.2,60.0,63.1,58.4,61.7,63.7,63.6,61.1,57.1
PC,SM_SEV,Y_GE65,F,LT,:,64.2,66.7,68.0,68.2,68.9,70.3,66.8,68.9,74.3,75.5,84.6
PC,SM_SEV,Y_GE65,F,LU,:,10.1 b,9.6,19.4,11.2,14.6,17.4,9.8,13.6,13.2,14.8,15.4
PC,SM_SEV,Y_GE65,F,LV,51.8,46.8,51.5,54.1,58.1,58.1,59.8,64.3,67.3,81.3,78.7,78.4
PC,SM_SEV,Y_GE65,F,ME,:,79.5,80.5,83.7,74.5,74.9,80.0,70.0,85.0,:,:,:
PC,SM_SEV,Y_GE65,F,MK,:,63.2,69.4,69.4,73.6,75.1,73.6,79.5,84.4,85.2,83.9,79.1
PC,SM_SEV,Y_GE65,F,MT,:,48.1,40.0,47.9,48.1,59.8,65.6,66.8,68.4,63.1,62.1,70.5
PC,SM_SEV,Y_GE65,F,NL,:,21.1,24.6,23.0,26.6,29.4,26.5,24.6,27.5,24.6,26.4,22.3
PC,SM_SEV,Y_GE65,F,NO,:,8.1,10.6,6.7,7.8,11.5,9.0,5.3,13.8,8.6,7.9,10.9
PC,SM_SEV,Y_GE65,F,PL,:,50.7,55.9,55.1,58.1,58.8,59.3,66.8,74.3,78.0,77.0,79.2
PC,SM_SEV,Y_GE65,F,PT,:,56.8,58.2,58.6,59.4,62.5,64.8,69.1,70.8,70.7,72.3,82.3
PC,SM_SEV,Y_GE65,F,RO,79.5,71.9,71.7,76.8,80.1,83.1,82.4,84.8,86.7,87.6,86.9,90.3
PC,SM_SEV,Y_GE65,F,RS,:,71.6,74.0,73.5,77.7,81.0,82.4,84.6,86.7,:,:,:
PC,SM_SEV,Y_GE65,F,SE,15.2,22.3,22.2,19.3,22.8,13.8,25.4,17.0,18.9,21.3,17.0,23.4
PC,SM_SEV,Y_GE65,F,SI,:,49.7,48.3,48.1,44.4,51.9,53.3,59.1,57.0,51.6,57.2,57.6
PC,SM_SEV,Y_GE65,F,SK,:,54.9,58.9,62.8,64.6,65.5,67.0,67.8,67.0,69.0,67.8,76.4
PC,SM_SEV,Y_GE65,F,TR,:,62.0,61.8,62.8,66.3,71.8,75.9,73.3,84.8,88.1,89.6,89.4
PC,SM_SEV,Y_GE65,F,UK,:,:,:,20.7,18.8 b,18.8,17.5,16.1,23.8,24.2,25.0,25.3
PC,SM_SEV,Y_GE65,F,XK,:,:,:,69.0,:,:,:,:,:,:,:,:
PC,SM_SEV,Y_GE65,M,AL,:,62.5,69.2,69.6,71.4,:,:,:,:,:,:,:
PC,SM_SEV,Y_GE65,M,AT,11.1,12.0,12.8,10.9,12.9,14.7,14.3,15.6,20.0,23.0,21.8,22.2
PC,SM_SEV,Y_GE65,M,BE,26.2,26.9,27.5 b,31.4,32.6,31.9,31.8,33.4,33.8,32.3,36.3,36.0
PC,SM_SEV,Y_GE65,M,BG,64.6,64.8,64.8,63.3,73.2,74.1,76.1,70.9,78.7,84.5,83.5,82.0
PC,SM_SEV,Y_GE65,M,CH,:,6.7,8.2,10.1,5.3,8.0,9.7,7.1,8.2,9.5,10.1,9.5
PC,SM_SEV,Y_GE65,M,CY,:,36.3,43.5,45.0,54.1,57.5,53.1,61.1,59.7,58.9,55.9,56.2
PC,SM_SEV,Y_GE65,M,CZ,23.3,29.0,31.3,28.6,31.4,37.2,40.3,45.5,49.5,54.1,51.2,47.6
PC,SM_SEV,Y_GE65,M,DE,23.7,22.8 b,14.9,15.4,16.7,17.9,18.9,15.4,17.2,18.7,17.0,17.5
PC,SM_SEV,Y_GE65,M,DK,17.8,20.2,16.8,18.2,17.0,20.4,20.1,22.3,17.6,13.1,16.5,14.4
PC,SM_SEV,Y_GE65,M,EA,:,34.8,34.9,36.0 e,35.3 e,36.6 e,37.5 e,35.1 e,36.4 e,37.5 e,36.5 e,34.9 e
PC,SM_SEV,Y_GE65,M,EA18,:,34.6,34.7,35.8,35.1,36.4,37.3,35.1,36.6,37.7,36.7,35.3
PC,SM_SEV,Y_GE65,M,EA19,:,34.8,34.9,36.0,35.3,36.6,37.5,35.3,36.8,38.0,37.0,35.6
PC,SM_SEV,Y_GE65,M,EE,34.9,39.2,42.5,47.8,44.9,48.6,48.5,51.7,62.3,58.3,61.2,57.6
PC,SM_SEV,Y_GE65,M,EL,:,58.8,55.9,58.3,58.3,59.4,58.0,51.3,47.4,60.2,64.6,59.1
PC,SM_SEV,Y_GE65,M,ES,40.0,44.4,47.6,46.5,47.0,45.5,46.7,50.8,50.6,51.0,46.5,46.0
PC,SM_SEV,Y_GE65,M,EU,:,:,35.4 e,36.4,36.5,37.5,38.6,37.7,40.4,40.9,41.1,39.7
PC,SM_SEV,Y_GE65,M,EU27_2007,:,:,35.0 e,36.1,36.1,37.1,38.2,37.3,40.0,40.6,40.9,39.4
PC,SM_SEV,Y_GE65,M,EU27_2020,:,37.8,37.9 e,39.0 e,39.4 e,40.5 e,41.7 e,40.3 e,42.3 e,43.2 e,43.6 e,41.8 e
PC,SM_SEV,Y_GE65,M,EU28,:,:,35.4 e,36.4,36.5,37.5,38.6,37.7,40.4,40.9,41.1,39.7
PC,SM_SEV,Y_GE65,M,FI,10.0,11.8,9.2,12.1,17.8,15.6,15.1,14.6,10.7,12.6,13.9,13.7
PC,SM_SEV,Y_GE65,M,FR,:,26.0 b,28.0,27.3,27.2,23.5,26.2,28.4,30.9,32.1,29.8,30.1
PC,SM_SEV,Y_GE65,M,HR,57.5,62.3,60.5,62.5,69.8,70.5,76.0,79.3,81.8,80.8,77.9,80.0
PC,SM_SEV,Y_GE65,M,HU,:,57.8,50.3,57.5,62.2,61.0,67.0,67.9,73.5,75.2,71.6,70.0
PC,SM_SEV,Y_GE65,M,IE,34.5,30.1 b,45.8,32.3,39.2,47.7,44.7,45.7,54.0,49.9,50.2,43.6
PC,SM_SEV,Y_GE65,M,IS,:,:,:,12.8,16.6,16.7,6.8,7.5,4.3 u,13.1,3.9,10.2
PC,SM_SEV,Y_GE65,M,IT,46.4 p,44.4,53.8,57.3,51.8,59.6,53.2,54.9,58.0,57.4,57.9,52.7
PC,SM_SEV,Y_GE65,M,LT,:,55.2,58.1,57.3,56.8,60.9,62.5,62.5,65.2,67.7,65.7,81.1
PC,SM_SEV,Y_GE65,M,LU,:,6.1 b,4.6,7.7,8.1,7.1,12.0,6.3,8.2,8.2,12.0,12.8
PC,SM_SEV,Y_GE65,M,LV,50.0,42.6,40.9,52.0,52.8,52.5,55.2,56.8,64.2,75.8,76.6,73.6
PC,SM_SEV,Y_GE65,M,ME,:,76.1,79.5,78.2,65.8,69.7,79.6,64.6,82.7,:,:,:
PC,SM_SEV,Y_GE65,M,MK,:,62.4,69.0,68.3,69.6,74.8,72.4,74.2,80.9,81.5,82.7,76.1
PC,SM_SEV,Y_GE65,M,MT,:,45.0,44.4,38.6,45.1,46.2,61.1,61.4,63.3,55.0,58.5,60.9
PC,SM_SEV,Y_GE65,M,NL,:,17.5,19.6,17.1,18.4,19.9,20.2,18.3,18.7,19.7,21.7,20.8
PC,SM_SEV,Y_GE65,M,NO,:,6.8,12.2,3.1,6.4,5.9,1.8,3.4,4.3,3.1,3.6,1.0
PC,SM_SEV,Y_GE65,M,PL,:,41.2,47.3,46.2,50.7,49.3,51.9,59.6,66.2,68.7,71.0,70.1
PC,SM_SEV,Y_GE65,M,PT,:,54.8,56.4,55.6,58.5,59.7,62.5,66.0,72.5,72.5,70.3,76.2
PC,SM_SEV,Y_GE65,M,RO,73.9,66.6,67.4,71.5,75.7,77.7,78.7,83.5,85.8,86.0,85.2,90.2
PC,SM_SEV,Y_GE65,M,RS,:,67.6,67.7,68.3,73.1,77.1,83.8,81.3,79.1,:,:,:
PC,SM_SEV,Y_GE65,M,SE,13.0,13.0,11.3,12.6,9.6,10.8,18.5,12.8,17.5,10.6,15.2,11.5
PC,SM_SEV,Y_GE65,M,SI,:,38.5,36.4,38.1,36.5,40.9,42.5,45.7,42.5,41.2,40.9,43.8
PC,SM_SEV,Y_GE65,M,SK,:,50.8,53.3,54.0,55.0,58.1,59.5,62.7,61.0,63.9,60.4,69.0
PC,SM_SEV,Y_GE65,M,TR,:,59.4,60.4,60.4,64.8,72.3,73.9,72.0,82.9,87.4,88.9,90.7
PC,SM_SEV,Y_GE65,M,UK,:,:,:,18.9,16.3 b,16.7,15.1,17.5,23.8,20.5,19.1,20.9
PC,SM_SEV,Y_GE65,M,XK,:,:,:,72.5,:,:,:,:,:,:,:,:
PC,SM_SEV,Y_GE65,T,AL,:,62.8,67.9,69.2,70.0,:,:,:,:,:,:,:
PC,SM_SEV,Y_GE65,T,AT,14.5,16.6,17.5,14.7,16.6,18.5,19.2,21.2,24.0,26.8,28.3,28.8
PC,SM_SEV,Y_GE65,T,BE,29.5,31.0,33.0 b,36.3,38.4,37.2,39.5,39.7,38.2,38.6,42.2,42.1
PC,SM_SEV,Y_GE65,T,BG,70.2,70.5,68.4,67.1,77.3,78.0,81.4,74.4,82.7,86.2,84.7,82.9
PC,SM_SEV,Y_GE65,T,CH,:,9.2,9.7,10.5,7.6,9.6,10.4,9.6,9.9,10.0,11.6,12.8
PC,SM_SEV,Y_GE65,T,CY,:,40.9,46.7,48.8,57.6,62.1,57.6,64.9,63.5,61.5,57.8,59.8
PC,SM_SEV,Y_GE65,T,CZ,28.3,34.4,35.5,36.7,40.4,43.9,47.9,52.2,57.0,62.1,59.6,58.1
PC,SM_SEV,Y_GE65,T,DE,25.5,26.3 b,16.1,17.8,18.8,20.1,20.4,19.3,21.1,20.9,19.6,19.3
PC,SM_SEV,Y_GE65,T,DK,18.3,19.3,16.4,19.0,17.4,20.7,19.2,23.9,17.0,15.9,16.6,17.7
PC,SM_SEV,Y_GE65,T,EA,:,38.8,39.6,40.2 e,40.0 e,41.7 e,41.7 e,40.3 e,41.3 e,42.1 e,41.3 e,40.0 e
PC,SM_SEV,Y_GE65,T,EA18,:,38.6,39.3,40.0,39.7,41.5,41.4,40.3,41.5,42.3,41.6,40.5
PC,SM_SEV,Y_GE65,T,EA19,:,38.8,39.6,40.2,40.0,41.7,41.7,40.6,41.8,42.6,41.9,40.9
PC,SM_SEV,Y_GE65,T,EE,39.2,44.7,46.9,49.6,49.8,51.7,52.9,58.1,68.1,65.9,64.4,64.7
PC,SM_SEV,Y_GE65,T,EL,:,63.1,60.1,61.8,62.2,64.0,61.0,55.4,47.7,62.7,67.3,63.0
PC,SM_SEV,Y_GE65,T,ES,42.8,44.6,49.5,48.7,50.2,49.9,50.6,53.4,54.0,56.1,49.9,50.6
PC,SM_SEV,Y_GE65,T,EU,:,:,40.1 e,40.8,41.5,42.9,43.1,42.8,45.3,46.0,45.4,45.4
PC,SM_SEV,Y_GE65,T,EU27_2007,:,:,39.7 e,40.5,41.1,42.5,42.7,42.4,44.9,45.7,45.2,45.1
PC,SM_SEV,Y_GE65,T,EU27_2020,:,42.3,42.9 e,43.6 e,44.6 e,46.1 e,46.4 e,45.8 e,47.7 e,48.6 e,47.8 e,47.6 e
PC,SM_SEV,Y_GE65,T,EU28,:,:,40.1 e,40.8,41.5,42.9,43.1,42.8,45.3,46.0,45.4,45.4
PC,SM_SEV,Y_GE65,T,FI,13.6,15.4,13.4,15.3,20.3,20.3,17.1,18.6,15.2,16.8,18.7,19.9
PC,SM_SEV,Y_GE65,T,FR,:,31.0 b,34.0,32.6,31.6,30.8,31.0,34.0,35.4,36.1,36.7,38.6
PC,SM_SEV,Y_GE65,T,HR,62.1,65.5,64.6,67.2,71.9,74.4,78.7,81.4,82.6,83.6,83.2,84.2
PC,SM_SEV,Y_GE65,T,HU,:,61.1,56.0,59.6,64.7,65.6,72.1,73.8,79.0,79.7,76.2,75.2
PC,SM_SEV,Y_GE65,T,IE,32.9,31.4 b,43.4,35.1,43.1,50.0,44.9,49.0,55.2,50.3,52.9,46.4
PC,SM_SEV,Y_GE65,T,IS,:,:,:,15.9,18.3,21.4,10.1,12.6,11.5,13.3,11.8,14.9
PC,SM_SEV,Y_GE65,T,IT,50.3 p,48.8,57.6,59.1,56.7,61.8,56.4,59.0,61.5,61.2,59.9,55.5
PC,SM_SEV,Y_GE65,T,LT,:,61.5,64.0,64.7,64.8,66.6,67.9,65.5,67.8,72.2,72.4,83.5
PC,SM_SEV,Y_GE65,T,LU,:,8.2 b,7.2,13.8,9.8,11.5,15.3,8.5,11.2,11.2,13.8,14.3
PC,SM_SEV,Y_GE65,T,LV,51.2,45.4,48.3,53.4,56.5,56.4,58.4,62.0,66.4,79.6,78.1,77.0
PC,SM_SEV,Y_GE65,T,ME,:,78.2,80.1,81.8,71.1,72.9,79.9,68.1,84.2,:,:,:
PC,SM_SEV,Y_GE65,T,MK,:,62.9,69.3,69.0,72.1,75.0,73.1,77.4,83.0,83.8,83.5,77.7
PC,SM_SEV,Y_GE65,T,MT,:,46.8,41.8,44.1,46.9,54.0,63.8,64.7,66.5,60.1,60.8,66.8
PC,SM_SEV,Y_GE65,T,NL,:,19.6,22.4,20.5,23.1,25.5,24.1,22.1,23.9,22.5,24.6,21.7
PC,SM_SEV,Y_GE65,T,NO,:,7.6,11.2,5.2,7.3,9.5,6.3,4.6,9.9,6.5,6.3,7.0
PC,SM_SEV,Y_GE65,T,PL,:,47.2,52.8,51.9,55.6,55.5,56.7,64.3,71.4,74.8,75.0,76.1
PC,SM_SEV,Y_GE65,T,PT,:,56.1,57.5,57.5,59.1,61.5,63.9,67.9,71.4,71.3,71.5,80.1
PC,SM_SEV,Y_GE65,T,RO,77.3,69.9,70.1,74.9,78.6,81.1,81.0,84.3,86.4,87.0,85.9,90.2
PC,SM_SEV,Y_GE65,T,RS,:,70.1,71.6,71.5,75.9,79.5,82.9,83.4,84.0,:,:,:
PC,SM_SEV,Y_GE65,T,SE,14.3,18.5,18.0,17.0,17.6,12.4,22.7,15.3,18.3,16.6,16.3,18.1
PC,SM_SEV,Y_GE65,T,SI,:,44.9,43.5,44.1,41.2,47.7,49.3,53.8,51.5,47.8,50.9,52.6
PC,SM_SEV,Y_GE65,T,SK,:,53.3,56.7,59.4,61.0,62.9,64.3,65.9,64.9,67.2,65.1,73.7
PC,SM_SEV,Y_GE65,T,TR,:,61.0,61.3,61.9,65.7,72.0,75.2,72.8,84.1,87.8,89.3,89.9
PC,SM_SEV,Y_GE65,T,UK,:,:,:,19.9,17.7 b,17.9,16.5,16.7,23.8,22.7,22.5,23.4
PC,SM_SEV,Y_GE65,T,XK,:,:,:,70.4,:,:,:,:,:,:,:,:
PC,SOME,Y16-24,F,AL,:,63.5,58.3,75.9,80.9,:,:,:,:,:,:,:
PC,SOME,Y16-24,F,AT,: u,12.3,18.6 u,13.2,21.2,23.1,23.1,17.9,24.5,40.8 u,26.9,31.5 u
PC,SOME,Y16-24,F,BE,36.0,43.1,43.5 bu,26.6 u,40.9,48.9 u,54.1 u,49.5,42.5 u,53.3 u,24.1 u,35.6
PC,SOME,Y16-24,F,BG,: u,: u,: u,: u,: u,: u,77.9 u,47.8 u,: u,76.6 u,76.5 u,73.1 u
PC,SOME,Y16-24,F,CH,:,7.7,11.2,22.0,11.9,13.8,14.2,9.7,24.0,7.0,16.8,14.4
PC,SOME,Y16-24,F,CY,:,: u,: u,69.1 u,: u,: u,79.3 u,: u,59.0 u,52.8 u,83.0 u,59.4 u
PC,SOME,Y16-24,F,CZ,24.2 u,: u,: u,: u,: u,: u,: u,: u,: u,63.5 u,: u,70.0 u
PC,SOME,Y16-24,F,DE,42.1,43.2 bu,13.9 u,23.1,28.3 u,39.2,34.3 u,43.3,36.9,43.9,37.0,35.0
PC,SOME,Y16-24,F,DK,19.0,20.7,35.1 u,17.3 u,22.6 u,26.0 u,31.9,34.9 u,23.2 u,36.4 u,23.9 u,23.5 u
PC,SOME,Y16-24,F,EA,:,37.0 u,: u,31.2 e,34.4 u,41.7 e,36.9 u,43.5 e,43.7 e,46.9 e,39.8 e,39.6 e
PC,SOME,Y16-24,F,EA18,:,36.7 u,: u,30.8 e,34.1 u,41.5 e,36.9 u,43.5 e,43.8 e,47.0 e,40.0 e,40.1 e
PC,SOME,Y16-24,F,EA19,:,37.0 u,: u,31.2 e,34.4 u,41.7 e,36.9 u,43.6 e,43.9 e,47.0 e,40.0 e,40.3 e
PC,SOME,Y16-24,F,EE,31.3,19.5,27.9,22.4,34.5,30.0,25.0,26.4,50.4,57.2,48.0,66.2
PC,SOME,Y16-24,F,EL,:,: u,: u,69.3 u,82.2 u,72.7 u,67.8 u,: u,: u,: u,: u,: u
PC,SOME,Y16-24,F,ES,36.2,55.0,54.5 u,52.7,48.7 u,62.4,57.3,49.5,75.9,55.8,57.4,54.8
PC,SOME,Y16-24,F,EU,:,:,: u,34.6 e,35.5 u,44.1 u,41.5 u,47.1 e,48.5 e,49.9 u,45.4 e,47.2 e
PC,SOME,Y16-24,F,EU27_2007,:,:,: u,34.4 e,35.3 u,44.0 u,41.2 u,46.9 e,48.4 e,49.7 u,45.4 e,47.2 e
PC,SOME,Y16-24,F,EU27_2020,:,: u,: u,32.0 e,37.3 u,43.6 u,40.1 u,45.7 e,45.9 u,48.9 e,42.8 e,44.1 e
PC,SOME,Y16-24,F,EU28,:,:,: u,34.6 e,35.5 u,44.1 u,41.5 u,47.1 e,48.5 e,49.9 u,45.4 e,47.2 e
PC,SOME,Y16-24,F,FI,21.4,16.2,22.0,18.6,30.1,28.6,18.3,23.5,23.6,29.0,17.5,20.5
PC,SOME,Y16-24,F,FR,:,39.3 b,30.5,31.3,31.2,35.6,32.3,32.0,35.4,49.5,37.5,34.0
PC,SOME,Y16-24,F,HR,34.3 u,51.3 u,48.7 u,61.5 u,64.7 u,69.8 u,92.0 u,86.0 u,74.9 u,: u,: u,: u
PC,SOME,Y16-24,F,HU,:,68.6 u,61.5 u,61.7 u,62.9 u,70.0,69.2 u,72.7,85.6,77.0,77.6,79.1
PC,SOME,Y16-24,F,IE,45.7 u,49.3 bu,44.4 u,56.6 u,64.6 u,59.6 u,51.5 u,72.4 u,56.6 u,59.4 u,66.0 u,72.3 u
PC,SOME,Y16-24,F,IS,:,:,:,3.7 u,27.9 u,15.5 u,: u,: u,9.3 u,: u,: u,15.6 u
PC,SOME,Y16-24,F,IT,58.7 pu,54.3 u,63.4 u,57.7,46.5,57.8,46.9,58.7,54.8,57.9,55.3,46.7
PC,SOME,Y16-24,F,LT,:,: u,37.3 u,58.8 u,68.5 u,79.9 u,: u,: u,: u,: u,: u,: u
PC,SOME,Y16-24,F,LU,:,25.7 bu,15.6,15.1,23.6,22.7,15.7 u,18.1 u,29.3 u,10.3,22.6 u,20.7 u
PC,SOME,Y16-24,F,LV,25.5 u,19.1 u,41.6 u,37.7 u,24.1 u,49.3 u,42.5 u,68.3 u,50.5,57.9,68.4,81.9
PC,SOME,Y16-24,F,ME,:,: u,: u,73.4 u,: u,59.8 u,70.4 u,: u,82.0 u,:,:,:
PC,SOME,Y16-24,F,MK,:,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,70.7
PC,SOME,Y16-24,F,MT,:,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
PC,SOME,Y16-24,F,NL,:,16.2,23.2,13.0,20.6,25.8,9.6,46.0 u,40.5,29.7,36.4,19.8
PC,SOME,Y16-24,F,NO,:,3.0 u,14.4 u,6.9 u,21.8 u,11.2 u,26.0 u,8.6 u,33.1 u,24.9 u,20.8 u,39.3 u
PC,SOME,Y16-24,F,PL,:,44.5 u,31.7,37.2,55.7,51.8 u,62.8,65.5,67.4,69.8,61.9,79.7
PC,SOME,Y16-24,F,PT,:,47.3,52.1,67.2,56.3,59.4,65.1,76.0,74.3 u,59.8 u,60.3 u,79.0 u
PC,SOME,Y16-24,F,RO,: u,77.8 u,57.3 u,64.8 u,85.7 u,76.6 u,77.3 u,83.4 u,91.4 u,88.5 u,96.9 u,78.8 u
PC,SOME,Y16-24,F,RS,:,: u,: u,: u,: u,: u,73.0 u,: u,: u,:,:,:
PC,SOME,Y16-24,F,SE,3.7 u,: u,: u,: u,8.9 u,: u,17.1 u,23.6 u,22.6 u,7.5 u,17.9 u,29.1 u
PC,SOME,Y16-24,F,SI,:,20.1 u,9.2 u,22.6,21.2,30.8,29.5,36.3,32.2 u,38.4,33.0,46.5
PC,SOME,Y16-24,F,SK,:,40.4 u,46.9 u,43.3 u,52.7,48.8,60.8,58.8,50.7,48.3,50.8,59.2
PC,SOME,Y16-24,F,TR,:,80.6,73.7,71.5,79.3,77.7,78.7,86.0,88.3,93.8,93.8,95.0
PC,SOME,Y16-24,F,UK,:,:,:,43.6,29.1 b,46.3,50.1,58.2,70.1,63.1 u,58.4,61.9
PC,SOME,Y16-24,F,XK,:,:,:,: u,:,:,:,:,:,:,:,:
PC,SOME,Y16-24,M,AL,:,62.9,58.7,71.4,75.9,:,:,:,:,:,:,:
PC,SOME,Y16-24,M,AT,: u,26.5,22.7 u,9.6,21.3,22.6,26.2,29.0,35.3,42.0 u,31.1 u,26.5
PC,SOME,Y16-24,M,BE,33.9 u,34.2 u,48.6 b,28.6,24.6,50.5 u,44.7 u,40.9 u,36.5 u,43.7 u,40.1 u,45.4 u
PC,SOME,Y16-24,M,BG,: u,: u,: u,46.9 u,: u,: u,68.1 u,44.8 u,77.7 u,72.4 u,79.1 u,: u
PC,SOME,Y16-24,M,CH,:,6.9,4.3,7.5,5.0,14.4,10.9,23.1,11.1,6.9 u,14.6,11.9
PC,SOME,Y16-24,M,CY,:,: u,52.1 u,77.9 u,85.4 u,68.4 u,78.6 u,63.3 u,66.5 u,64.7 u,59.8 u,75.6 u
PC,SOME,Y16-24,M,CZ,27.5 u,: u,: u,: u,: u,: u,: u,: u,: u,46.5 u,55.1 u,46.1 u
PC,SOME,Y16-24,M,DE,20.2 u,21.7 bu,32.7 u,21.2 u,19.5 u,29.7 u,35.8 u,35.6,26.7,27.0,40.5,30.3
PC,SOME,Y16-24,M,DK,15.0,12.6 u,24.3 u,4.8 u,13.0 u,8.0 u,26.5 u,32.5 u,20.0 u,29.8 u,14.4 u,16.4 u
PC,SOME,Y16-24,M,EA,:,: u,36.8 u,34.6 u,30.5 u,36.7 u,46.4 u,42.9 e,41.4 u,42.8 e,45.0 e,37.6 u
PC,SOME,Y16-24,M,EA18,:,: u,36.5 u,34.1 u,30.1 u,36.2 u,45.3 u,42.9 e,41.8 u,43.0 e,45.3 e,38.2 u
PC,SOME,Y16-24,M,EA19,:,: u,36.8 u,34.6 u,30.5 u,36.7 u,46.4 u,42.9 e,41.9 u,43.2 e,45.6 e,38.3 u
PC,SOME,Y16-24,M,EE,20.1,23.4,28.4,29.4,36.8,29.0,33.4,38.7,66.5,65.5,71.9,74.7
PC,SOME,Y16-24,M,EL,:,: u,: u,52.7 u,58.1,69.7 u,49.9 u,: u,: u,: u,: u,: u
PC,SOME,Y16-24,M,ES,45.7,48.5,50.7,46.3,43.9 u,67.6,66.5,51.5,67.2,63.3,62.9,64.9
PC,SOME,Y16-24,M,EU,:,:,38.2 u,36.2 u,35.1 u,41.2 u,47.8 u,46.3 u,46.9 u,50.8 u,48.8 u,42.5 u
PC,SOME,Y16-24,M,EU27_2007,:,:,38.0 u,36.1 u,35.0 u,41.1 u,47.7 u,46.2 u,46.8 u,50.7 u,48.7 u,42.5 u
PC,SOME,Y16-24,M,EU27_2020,:,: u,37.7 u,: u,32.9 u,37.6 u,47.8 u,44.8 u,44.2 u,48.4 u,48.2 u,41.9 u
PC,SOME,Y16-24,M,EU28,:,:,38.2 u,36.2 u,35.1 u,41.2 u,47.8 u,46.3 u,46.9 u,50.8 u,48.8 u,42.5 u
PC,SOME,Y16-24,M,FI,6.5 u,20.6,19.8,14.2,18.7,19.8,7.2 u,13.7,22.8,11.6,34.0,18.0
PC,SOME,Y16-24,M,FR,:,44.9 bu,31.7,42.9,28.9,27.8,46.0,43.1,38.0 u,54.9,41.1,32.0
PC,SOME,Y16-24,M,HR,66.7 u,61.0 u,77.8 u,53.6 u,54.6 u,62.7 u,57.3 u,: u,56.4 u,: u,: u,: u
PC,SOME,Y16-24,M,HU,:,: u,42.4 u,45.4 u,63.5 u,68.4,75.6 u,89.9 u,68.5,81.5,79.2,77.1
PC,SOME,Y16-24,M,IE,44.1 u,45.9 bu,55.8 u,50.2 u,58.2 u,74.0 u,85.4 u,77.6 u,74.6 u,: u,: u,: u
PC,SOME,Y16-24,M,IS,:,:,:,3.7 u,: u,: u,: u,: u,: u,: u,: u,: u
PC,SOME,Y16-24,M,IT,44.5 p,46.2 u,56.5,57.1 u,53.7,51.1,59.5,52.1,60.1,48.2,53.3,45.1 u
PC,SOME,Y16-24,M,LT,:,57.5 u,62.7 u,72.7 u,75.5 u,67.5 u,86.7 u,: u,: u,: u,82.0 u,61.6 u
PC,SOME,Y16-24,M,LU,:,12.3 bu,18.3,10.6,9.5,41.2 u,9.2 u,9.3 u,16.6 u,24.2 u,11.5 u,27.7 u
PC,SOME,Y16-24,M,LV,28.9 u,28.4 u,24.0 u,34.0 u,41.6,62.4 u,43.4 u,55.7 u,75.2,67.0,78.1,67.7
PC,SOME,Y16-24,M,ME,:,: u,68.6 u,79.1 u,: u,71.2 u,74.2 u,: u,: u,:,:,:
PC,SOME,Y16-24,M,MK,:,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,72.9
PC,SOME,Y16-24,M,MT,:,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u,: u
PC,SOME,Y16-24,M,NL,:,9.3 u,19.5 u,25.3 u,11.5 u,17.7 u,20.6 u,45.1 u,25.7 u,40.4 u,32.7 u,23.8 u
PC,SOME,Y16-24,M,NO,:,: u,: u,5.2 u,: u,19.1 u,16.4 u,: u,: u,: u,27.5 u,: u
PC,SOME,Y16-24,M,PL,:,40.7,36.0,55.4,54.1,55.3,55.9,62.5,69.8,75.2,71.7,69.7
PC,SOME,Y16-24,M,PT,:,57.2,52.3,46.3,55.3,52.1,70.1,79.1,85.5 u,58.0 u,74.6 u,71.1 u
PC,SOME,Y16-24,M,RO,: u,58.9 u,70.6 u,50.3 u,69.2 u,55.6 u,89.4 u,: u,79.4 u,86.2 u,: u,: u
PC,SOME,Y16-24,M,RS,:,: u,: u,: u,: u,: u,83.5 u,62.3 u,: u,:,:,:
PC,SOME,Y16-24,M,SE,18.8 u,: u,: u,: u,: u,: u,: u,: u,10.7 u,: u,6.3 u,10.0 u
PC,SOME,Y16-24,M,SI,:,: u,: u,27.8,18.9 u,23.4 u,19.2 u,40.2,39.4,34.7,32.5,38.4
PC,SOME,Y16-24,M,SK,:,48.9 u,47.9 u,49.8 u,64.8 u,59.8 u,69.6,53.0 u,62.1,46.8,55.4,59.0
