unit,barrier,age,sex,time,geo,v,flag
THS,EMP,Y_GE15,M,2012,FI,151.1,
THS,EMP,Y_GE15,M,2012,SE,188.4,
THS,EMP,Y_GE15,M,2012,EEA,12373.6,e
THS,EMP,Y_GE15,M,2012,IS,5.0,
THS,EMP,Y_GE15,M,2012,NO,202.3,
THS,EMP,Y_GE15,M,2012,UK,2494.6,
THS,EMP,Y_GE15,T,2012,EU27_2007,28173.2,e
THS,EMP,Y_GE15,T,2012,BE,688.2,
THS,EMP,Y_GE15,T,2012,BG,364.7,
THS,EMP,Y_GE15,T,2012,CZ,446.5,
THS,EMP,Y_GE15,T,2012,DK,473.0,
THS,EMP,Y_GE15,T,2012,DE,5601.4,
THS,EMP,Y_GE15,T,2012,EE,55.7,
THS,EMP,Y_GE15,T,2012,EL,310.5,
THS,EMP,Y_GE15,T,2012,ES,2673.1,
THS,EMP,Y_GE15,T,2012,FR,2399.2,
THS,EMP,Y_GE15,T,2012,IT,1490.7,
THS,EMP,Y_GE15,T,2012,CY,34.7,
THS,EMP,Y_GE15,T,2012,LV,167.2,
THS,EMP,Y_GE15,T,2012,LT,247.5,
THS,EMP,Y_GE15,T,2012,LU,23.2,
THS,EMP,Y_GE15,T,2012,HU,878.8,
THS,EMP,Y_GE15,T,2012,MT,2.8,u
THS,EMP,Y_GE15,T,2012,NL,1129.2,
THS,EMP,Y_GE15,T,2012,AT,421.4,
THS,EMP,Y_GE15,T,2012,PL,2523.9,
THS,EMP,Y_GE15,T,2012,PT,465.9,
THS,EMP,Y_GE15,T,2012,RO,1035.3,
THS,EMP,Y_GE15,T,2012,SI,75.2,
THS,EMP,Y_GE15,T,2012,SK,174.7,
THS,EMP,Y_GE15,T,2012,FI,342.5,
THS,EMP,Y_GE15,T,2012,SE,544.3,
THS,EMP,Y_GE15,T,2012,EEA,28732.9,e
THS,EMP,Y_GE15,T,2012,IS,16.6,
THS,EMP,Y_GE15,T,2012,NO,543.2,
THS,EMP,Y_GE15,T,2012,UK,5603.8,
THS,EMP,Y_GE65,F,2012,EU27_2007,4206.1,e
THS,EMP,Y_GE65,F,2012,BE,97.8,
THS,EMP,Y_GE65,F,2012,BG,56.4,
THS,EMP,Y_GE65,F,2012,CZ,90.8,
THS,EMP,Y_GE65,F,2012,DK,49.1,
THS,EMP,Y_GE65,F,2012,DE,960.1,
THS,EMP,Y_GE65,F,2012,EL,78.5,
THS,EMP,Y_GE65,F,2012,ES,315.4,
THS,EMP,Y_GE65,F,2012,IT,436.9,
THS,EMP,Y_GE65,F,2012,CY,5.1,
THS,EMP,Y_GE65,F,2012,LV,47.9,
THS,EMP,Y_GE65,F,2012,LT,48.0,
THS,EMP,Y_GE65,F,2012,LU,2.5,u
THS,EMP,Y_GE65,F,2012,HU,172.4,
THS,EMP,Y_GE65,F,2012,MT,0,
THS,EMP,Y_GE65,F,2012,NL,78.2,
THS,EMP,Y_GE65,F,2012,AT,107.5,
THS,EMP,Y_GE65,F,2012,PL,498.8,
THS,EMP,Y_GE65,F,2012,PT,87.5,
THS,EMP,Y_GE65,F,2012,RO,220.5,
THS,EMP,Y_GE65,F,2012,SI,5.1,u
THS,EMP,Y_GE65,F,2012,FI,27.0,
THS,EMP,Y_GE65,F,2012,SE,78.5,
THS,EMP,Y_GE65,F,2012,EEA,4256.9,e
THS,EMP,Y_GE65,F,2012,IS,1.1,u
THS,EMP,Y_GE65,F,2012,NO,49.7,
THS,EMP,Y_GE65,F,2012,UK,676.7,
THS,EMP,Y_GE65,M,2012,EU27_2007,2334.4,e
THS,EMP,Y_GE65,M,2012,BE,46.0,
THS,EMP,Y_GE65,M,2012,BG,43.2,
THS,EMP,Y_GE65,M,2012,CZ,61.2,
THS,EMP,Y_GE65,M,2012,DK,34.8,
THS,EMP,Y_GE65,M,2012,DE,490.5,
THS,EMP,Y_GE65,M,2012,EL,53.3,
THS,EMP,Y_GE65,M,2012,ES,216.6,
THS,EMP,Y_GE65,M,2012,IT,257.5,
THS,EMP,Y_GE65,M,2012,CY,4.0,
THS,EMP,Y_GE65,M,2012,LV,19.3,
THS,EMP,Y_GE65,M,2012,LT,20.5,
THS,EMP,Y_GE65,M,2012,LU,1.8,u
THS,EMP,Y_GE65,M,2012,HU,98.6,
THS,EMP,Y_GE65,M,2012,MT,0,
THS,EMP,Y_GE65,M,2012,NL,29.5,
THS,EMP,Y_GE65,M,2012,AT,73.8,
THS,EMP,Y_GE65,M,2012,PL,163.5,
THS,EMP,Y_GE65,M,2012,PT,54.9,
THS,EMP,Y_GE65,M,2012,RO,190.9,
THS,EMP,Y_GE65,M,2012,SI,2.2,u
THS,EMP,Y_GE65,M,2012,SK,0,
THS,EMP,Y_GE65,M,2012,FI,25.0,
THS,EMP,Y_GE65,M,2012,SE,50.2,
THS,EMP,Y_GE65,M,2012,EEA,2364.8,e
THS,EMP,Y_GE65,M,2012,IS,0.6,u
THS,EMP,Y_GE65,M,2012,NO,29.8,
THS,EMP,Y_GE65,M,2012,UK,385.9,
THS,EMP,Y_GE65,T,2012,EU27_2007,6540.4,e
THS,EMP,Y_GE65,T,2012,BE,143.8,
THS,EMP,Y_GE65,T,2012,BG,99.5,
THS,EMP,Y_GE65,T,2012,CZ,152.0,
THS,EMP,Y_GE65,T,2012,DK,83.9,
THS,EMP,Y_GE65,T,2012,DE,1450.6,
THS,EMP,Y_GE65,T,2012,EL,131.8,
THS,EMP,Y_GE65,T,2012,ES,532.0,
THS,EMP,Y_GE65,T,2012,IT,694.4,
THS,EMP,Y_GE65,T,2012,CY,9.1,
THS,EMP,Y_GE65,T,2012,LV,67.2,
THS,EMP,Y_GE65,T,2012,LT,68.5,
THS,EMP,Y_GE65,T,2012,LU,4.3,u
THS,EMP,Y_GE65,T,2012,HU,271.0,
THS,EMP,Y_GE65,T,2012,MT,0,
THS,EMP,Y_GE65,T,2012,NL,107.7,
THS,EMP,Y_GE65,T,2012,AT,181.4,
THS,EMP,Y_GE65,T,2012,PL,662.3,
THS,EMP,Y_GE65,T,2012,PT,142.5,
THS,EMP,Y_GE65,T,2012,RO,411.4,
THS,EMP,Y_GE65,T,2012,SI,7.4,u
THS,EMP,Y_GE65,T,2012,FI,51.9,
THS,EMP,Y_GE65,T,2012,SE,128.8,
THS,EMP,Y_GE65,T,2012,EEA,6621.7,e
THS,EMP,Y_GE65,T,2012,IS,1.8,u
THS,EMP,Y_GE65,T,2012,NO,79.5,
THS,EMP,Y_GE65,T,2012,UK,1062.5,
THS,LEIS,Y15-44,F,2012,EU27_2007,4908.7,e
THS,LEIS,Y15-44,F,2012,BE,202.6,
THS,LEIS,Y15-44,F,2012,BG,22.6,u
THS,LEIS,Y15-44,F,2012,CZ,58.8,
THS,LEIS,Y15-44,F,2012,DK,104.4,
THS,LEIS,Y15-44,F,2012,DE,1040.9,
THS,LEIS,Y15-44,F,2012,EE,7.3,
THS,LEIS,Y15-44,F,2012,EL,17.9,u
THS,LEIS,Y15-44,F,2012,ES,424.4,
THS,LEIS,Y15-44,F,2012,FR,506.8,
THS,LEIS,Y15-44,F,2012,IT,182.0,
THS,LEIS,Y15-44,F,2012,CY,4.5,u
THS,LEIS,Y15-44,F,2012,LV,10.6,
THS,LEIS,Y15-44,F,2012,LT,19.1,
THS,LEIS,Y15-44,F,2012,LU,7.2,
THS,LEIS,Y15-44,F,2012,HU,50.0,
THS,LEIS,Y15-44,F,2012,MT,1.4,u
THS,LEIS,Y15-44,F,2012,NL,363.8,
THS,LEIS,Y15-44,F,2012,AT,49.8,
THS,LEIS,Y15-44,F,2012,PL,221.8,
THS,LEIS,Y15-44,F,2012,PT,28.8,u
THS,LEIS,Y15-44,F,2012,RO,61.5,
THS,LEIS,Y15-44,F,2012,SI,14.4,
THS,LEIS,Y15-44,F,2012,SK,33.2,
THS,LEIS,Y15-44,F,2012,FI,55.9,
THS,LEIS,Y15-44,F,2012,SE,140.8,
THS,LEIS,Y15-44,F,2012,EEA,5062.3,e
THS,LEIS,Y15-44,F,2012,IS,6.1,
THS,LEIS,Y15-44,F,2012,NO,147.6,
THS,LEIS,Y15-44,F,2012,UK,1278.1,
THS,LEIS,Y15-44,M,2012,EU27_2007,4188.7,e
THS,LEIS,Y15-44,M,2012,BE,147.9,
THS,LEIS,Y15-44,M,2012,BG,24.8,u
THS,LEIS,Y15-44,M,2012,CZ,61.0,
THS,LEIS,Y15-44,M,2012,DK,88.8,
THS,LEIS,Y15-44,M,2012,DE,871.5,
THS,LEIS,Y15-44,M,2012,EE,10.3,
THS,LEIS,Y15-44,M,2012,EL,29.5,u
THS,LEIS,Y15-44,M,2012,ES,350.2,
THS,LEIS,Y15-44,M,2012,FR,455.7,
THS,LEIS,Y15-44,M,2012,IT,251.0,
THS,LEIS,Y15-44,M,2012,CY,5.1,u
THS,LEIS,Y15-44,M,2012,LV,10.3,
THS,LEIS,Y15-44,M,2012,LT,15.3,
THS,LEIS,Y15-44,M,2012,LU,6.2,
THS,LEIS,Y15-44,M,2012,HU,55.5,
THS,LEIS,Y15-44,M,2012,MT,1.5,u
THS,LEIS,Y15-44,M,2012,NL,191.8,
THS,LEIS,Y15-44,M,2012,AT,43.9,
THS,LEIS,Y15-44,M,2012,PL,231.3,
THS,LEIS,Y15-44,M,2012,PT,22.8,u
THS,LEIS,Y15-44,M,2012,RO,70.8,
THS,LEIS,Y15-44,M,2012,SI,15.7,
THS,LEIS,Y15-44,M,2012,SK,43.0,
THS,LEIS,Y15-44,M,2012,FI,56.2,
THS,LEIS,Y15-44,M,2012,SE,99.0,
THS,LEIS,Y15-44,M,2012,EEA,4282.5,e
THS,LEIS,Y15-44,M,2012,IS,3.7,
THS,LEIS,Y15-44,M,2012,NO,90.1,
THS,LEIS,Y15-44,M,2012,UK,1029.8,
THS,LEIS,Y15-44,T,2012,EU27_2007,9097.4,e
THS,LEIS,Y15-44,T,2012,BE,350.4,
THS,LEIS,Y15-44,T,2012,BG,47.4,u
THS,LEIS,Y15-44,T,2012,CZ,119.8,
THS,LEIS,Y15-44,T,2012,DK,193.3,
THS,LEIS,Y15-44,T,2012,DE,1912.3,
THS,LEIS,Y15-44,T,2012,EE,17.6,
THS,LEIS,Y15-44,T,2012,EL,47.4,u
THS,LEIS,Y15-44,T,2012,ES,774.6,
THS,LEIS,Y15-44,T,2012,FR,962.5,
THS,LEIS,Y15-44,T,2012,IT,433.0,
THS,LEIS,Y15-44,T,2012,CY,9.6,u
THS,LEIS,Y15-44,T,2012,LV,20.9,
THS,LEIS,Y15-44,T,2012,LT,34.4,
THS,LEIS,Y15-44,T,2012,LU,13.4,
THS,LEIS,Y15-44,T,2012,HU,105.5,
THS,LEIS,Y15-44,T,2012,MT,2.9,u
THS,LEIS,Y15-44,T,2012,NL,555.6,
THS,LEIS,Y15-44,T,2012,AT,93.7,
THS,LEIS,Y15-44,T,2012,PL,453.1,
THS,LEIS,Y15-44,T,2012,PT,51.6,u
THS,LEIS,Y15-44,T,2012,RO,132.3,
THS,LEIS,Y15-44,T,2012,SI,30.1,
THS,LEIS,Y15-44,T,2012,SK,76.1,
THS,LEIS,Y15-44,T,2012,FI,112.1,
THS,LEIS,Y15-44,T,2012,SE,239.8,
THS,LEIS,Y15-44,T,2012,EEA,9344.8,e
THS,LEIS,Y15-44,T,2012,IS,9.8,
THS,LEIS,Y15-44,T,2012,NO,237.7,
THS,LEIS,Y15-44,T,2012,UK,2308.0,
THS,LEIS,Y45-64,F,2012,EU27_2007,8407.5,e
THS,LEIS,Y45-64,F,2012,BE,243.1,
THS,LEIS,Y45-64,F,2012,BG,78.0,
THS,LEIS,Y45-64,F,2012,CZ,119.3,
THS,LEIS,Y45-64,F,2012,DK,144.3,
THS,LEIS,Y45-64,F,2012,DE,1778.1,
THS,LEIS,Y45-64,F,2012,EE,23.6,
THS,LEIS,Y45-64,F,2012,EL,109.5,
THS,LEIS,Y45-64,F,2012,ES,771.8,
THS,LEIS,Y45-64,F,2012,FR,1013.9,
THS,LEIS,Y45-64,F,2012,IT,409.7,
THS,LEIS,Y45-64,F,2012,CY,8.3,
THS,LEIS,Y45-64,F,2012,LV,27.5,
THS,LEIS,Y45-64,F,2012,LT,52.6,
THS,LEIS,Y45-64,F,2012,LU,9.3,
THS,LEIS,Y45-64,F,2012,HU,176.2,
THS,LEIS,Y45-64,F,2012,MT,3.5,
THS,LEIS,Y45-64,F,2012,NL,379.1,
THS,LEIS,Y45-64,F,2012,AT,110.6,
THS,LEIS,Y45-64,F,2012,PL,512.4,
THS,LEIS,Y45-64,F,2012,PT,78.0,
THS,LEIS,Y45-64,F,2012,RO,314.4,
THS,LEIS,Y45-64,F,2012,SI,31.1,
THS,LEIS,Y45-64,F,2012,SK,126.3,
THS,LEIS,Y45-64,F,2012,FI,114.5,
THS,LEIS,Y45-64,F,2012,SE,167.5,
THS,LEIS,Y45-64,F,2012,EEA,8542.9,e
THS,LEIS,Y45-64,F,2012,IS,5.9,
THS,LEIS,Y45-64,F,2012,NO,129.6,
THS,LEIS,Y45-64,F,2012,UK,1604.8,
THS,LEIS,Y45-64,M,2012,EU27_2007,7226.2,e
THS,LEIS,Y45-64,M,2012,BE,112.1,
THS,LEIS,Y45-64,M,2012,BG,77.6,
THS,LEIS,Y45-64,M,2012,CZ,108.4,
THS,LEIS,Y45-64,M,2012,DK,108.1,
THS,LEIS,Y45-64,M,2012,DE,1750.7,
THS,LEIS,Y45-64,M,2012,EE,22.8,
THS,LEIS,Y45-64,M,2012,EL,87.6,
THS,LEIS,Y45-64,M,2012,ES,657.7,
THS,LEIS,Y45-64,M,2012,FR,869.6,
THS,LEIS,Y45-64,M,2012,IT,250.6,
THS,LEIS,Y45-64,M,2012,CY,12.5,
THS,LEIS,Y45-64,M,2012,LV,23.0,
THS,LEIS,Y45-64,M,2012,LT,29.1,
THS,LEIS,Y45-64,M,2012,LU,8.5,
THS,LEIS,Y45-64,M,2012,HU,160.6,
THS,LEIS,Y45-64,M,2012,MT,3.2,
THS,LEIS,Y45-64,M,2012,NL,249.3,
THS,LEIS,Y45-64,M,2012,AT,131.2,
THS,LEIS,Y45-64,M,2012,PL,489.3,
THS,LEIS,Y45-64,M,2012,PT,76.2,
THS,LEIS,Y45-64,M,2012,RO,245.1,
THS,LEIS,Y45-64,M,2012,SI,34.1,
THS,LEIS,Y45-64,M,2012,SK,108.7,
THS,LEIS,Y45-64,M,2012,FI,87.7,
THS,LEIS,Y45-64,M,2012,SE,121.8,
THS,LEIS,Y45-64,M,2012,EEA,7308.4,e
THS,LEIS,Y45-64,M,2012,IS,2.4,
THS,LEIS,Y45-64,M,2012,NO,79.8,
THS,LEIS,Y45-64,M,2012,UK,1400.8,
THS,LEIS,Y45-64,T,2012,EU27_2007,15633.7,e
THS,LEIS,Y45-64,T,2012,BE,355.2,
THS,LEIS,Y45-64,T,2012,BG,155.6,
THS,LEIS,Y45-64,T,2012,CZ,227.7,
THS,LEIS,Y45-64,T,2012,DK,252.4,
THS,LEIS,Y45-64,T,2012,DE,3528.8,
THS,LEIS,Y45-64,T,2012,EE,46.4,
THS,LEIS,Y45-64,T,2012,EL,197.1,
THS,LEIS,Y45-64,T,2012,ES,1429.4,
THS,LEIS,Y45-64,T,2012,FR,1883.5,
THS,LEIS,Y45-64,T,2012,IT,660.3,
THS,LEIS,Y45-64,T,2012,CY,20.8,
THS,LEIS,Y45-64,T,2012,LV,50.4,
THS,LEIS,Y45-64,T,2012,LT,81.7,
THS,LEIS,Y45-64,T,2012,LU,17.8,
THS,LEIS,Y45-64,T,2012,HU,336.8,
THS,LEIS,Y45-64,T,2012,MT,6.7,
THS,LEIS,Y45-64,T,2012,NL,628.4,
THS,LEIS,Y45-64,T,2012,AT,241.8,
THS,LEIS,Y45-64,T,2012,PL,1001.7,
THS,LEIS,Y45-64,T,2012,PT,154.2,
THS,LEIS,Y45-64,T,2012,RO,559.5,
THS,LEIS,Y45-64,T,2012,SI,65.3,
THS,LEIS,Y45-64,T,2012,SK,235.0,
THS,LEIS,Y45-64,T,2012,FI,202.2,
THS,LEIS,Y45-64,T,2012,SE,289.3,
THS,LEIS,Y45-64,T,2012,EEA,15851.4,e
THS,LEIS,Y45-64,T,2012,IS,8.4,
THS,LEIS,Y45-64,T,2012,NO,209.3,
THS,LEIS,Y45-64,T,2012,UK,3005.6,
THS,LEIS,Y_GE15,F,2012,EU27_2007,25734.8,e
THS,LEIS,Y_GE15,F,2012,BE,628.3,
THS,LEIS,Y_GE15,F,2012,BG,280.0,
THS,LEIS,Y_GE15,F,2012,CZ,497.0,
THS,LEIS,Y_GE15,F,2012,DK,353.8,
THS,LEIS,Y_GE15,F,2012,DE,5400.0,
THS,LEIS,Y_GE15,F,2012,EE,79.0,
THS,LEIS,Y_GE15,F,2012,EL,496.3,
THS,LEIS,Y_GE15,F,2012,ES,2760.0,
THS,LEIS,Y_GE15,F,2012,FR,2514.3,
THS,LEIS,Y_GE15,F,2012,IT,2473.5,
THS,LEIS,Y_GE15,F,2012,CY,25.9,
THS,LEIS,Y_GE15,F,2012,LV,124.4,
THS,LEIS,Y_GE15,F,2012,LT,195.5,
THS,LEIS,Y_GE15,F,2012,LU,24.6,
THS,LEIS,Y_GE15,F,2012,HU,607.6,
THS,LEIS,Y_GE15,F,2012,MT,10.4,
THS,LEIS,Y_GE15,F,2012,NL,924.3,
THS,LEIS,Y_GE15,F,2012,AT,345.9,
THS,LEIS,Y_GE15,F,2012,PL,1742.5,
THS,LEIS,Y_GE15,F,2012,PT,300.5,
THS,LEIS,Y_GE15,F,2012,RO,855.5,
THS,LEIS,Y_GE15,F,2012,SI,111.7,
THS,LEIS,Y_GE15,F,2012,SK,270.4,
THS,LEIS,Y_GE15,F,2012,FI,276.5,
THS,LEIS,Y_GE15,F,2012,SE,453.6,
THS,LEIS,Y_GE15,F,2012,EEA,26082.5,e
THS,LEIS,Y_GE15,F,2012,IS,14.6,
THS,LEIS,Y_GE15,F,2012,NO,333.2,
THS,LEIS,Y_GE15,F,2012,UK,3983.3,
THS,LEIS,Y_GE15,M,2012,EU27_2007,18743.6,e
THS,LEIS,Y_GE15,M,2012,BE,367.3,
THS,LEIS,Y_GE15,M,2012,BG,201.8,
THS,LEIS,Y_GE15,M,2012,CZ,360.6,
THS,LEIS,Y_GE15,M,2012,DK,267.2,
THS,LEIS,Y_GE15,M,2012,DE,4364.2,
THS,LEIS,Y_GE15,M,2012,EE,44.7,
THS,LEIS,Y_GE15,M,2012,EL,315.5,
THS,LEIS,Y_GE15,M,2012,ES,1762.2,
THS,LEIS,Y_GE15,M,2012,FR,2004.9,
THS,LEIS,Y_GE15,M,2012,IT,1548.9,
THS,LEIS,Y_GE15,M,2012,CY,28.4,
THS,LEIS,Y_GE15,M,2012,LV,67.0,
THS,LEIS,Y_GE15,M,2012,LT,86.6,
THS,LEIS,Y_GE15,M,2012,LU,19.0,
THS,LEIS,Y_GE15,M,2012,HU,375.9,
THS,LEIS,Y_GE15,M,2012,MT,7.8,
THS,LEIS,Y_GE15,M,2012,NL,576.4,
THS,LEIS,Y_GE15,M,2012,AT,297.8,
THS,LEIS,Y_GE15,M,2012,PL,1097.5,
THS,LEIS,Y_GE15,M,2012,PT,219.1,
THS,LEIS,Y_GE15,M,2012,RO,683.9,
THS,LEIS,Y_GE15,M,2012,SI,83.6,
THS,LEIS,Y_GE15,M,2012,SK,181.4,
THS,LEIS,Y_GE15,M,2012,FI,218.5,
THS,LEIS,Y_GE15,M,2012,SE,329.6,
THS,LEIS,Y_GE15,M,2012,EEA,18954.3,e
THS,LEIS,Y_GE15,M,2012,IS,7.9,
THS,LEIS,Y_GE15,M,2012,NO,202.8,
THS,LEIS,Y_GE15,M,2012,UK,3233.7,
THS,LEIS,Y_GE15,T,2012,EU27_2007,44478.4,e
THS,LEIS,Y_GE15,T,2012,BE,995.6,
THS,LEIS,Y_GE15,T,2012,BG,481.8,
THS,LEIS,Y_GE15,T,2012,CZ,857.7,
THS,LEIS,Y_GE15,T,2012,DK,621.1,
THS,LEIS,Y_GE15,T,2012,DE,9764.3,
THS,LEIS,Y_GE15,T,2012,EE,123.7,
THS,LEIS,Y_GE15,T,2012,EL,811.8,
THS,LEIS,Y_GE15,T,2012,ES,4522.2,
THS,LEIS,Y_GE15,T,2012,FR,4519.1,
THS,LEIS,Y_GE15,T,2012,IT,4022.3,
THS,LEIS,Y_GE15,T,2012,CY,54.3,
THS,LEIS,Y_GE15,T,2012,LV,191.4,
THS,LEIS,Y_GE15,T,2012,LT,282.1,
THS,LEIS,Y_GE15,T,2012,LU,43.6,
THS,LEIS,Y_GE15,T,2012,HU,983.6,
THS,LEIS,Y_GE15,T,2012,MT,18.1,
THS,LEIS,Y_GE15,T,2012,NL,1500.8,
THS,LEIS,Y_GE15,T,2012,AT,643.7,
THS,LEIS,Y_GE15,T,2012,PL,2840.0,
THS,LEIS,Y_GE15,T,2012,PT,519.6,
THS,LEIS,Y_GE15,T,2012,RO,1539.4,
THS,LEIS,Y_GE15,T,2012,SI,195.2,
THS,LEIS,Y_GE15,T,2012,SK,451.8,
THS,LEIS,Y_GE15,T,2012,FI,495.0,
THS,LEIS,Y_GE15,T,2012,SE,783.2,
THS,LEIS,Y_GE15,T,2012,EEA,45036.9,e
THS,LEIS,Y_GE15,T,2012,IS,22.5,
THS,LEIS,Y_GE15,T,2012,NO,535.9,
THS,LEIS,Y_GE15,T,2012,UK,7217.0,
THS,LEIS,Y_GE65,F,2012,EU27_2007,12418.6,e
THS,LEIS,Y_GE65,F,2012,BE,182.6,
THS,LEIS,Y_GE65,F,2012,BG,179.5,
THS,LEIS,Y_GE65,F,2012,CZ,318.9,
THS,LEIS,Y_GE65,F,2012,DK,105.1,
THS,LEIS,Y_GE65,F,2012,DE,2581.1,
THS,LEIS,Y_GE65,F,2012,EE,48.1,
THS,LEIS,Y_GE65,F,2012,EL,368.9,
THS,LEIS,Y_GE65,F,2012,ES,1563.9,
THS,LEIS,Y_GE65,F,2012,FR,993.5,
THS,LEIS,Y_GE65,F,2012,IT,1881.7,
THS,LEIS,Y_GE65,F,2012,CY,13.1,
THS,LEIS,Y_GE65,F,2012,LV,86.3,
THS,LEIS,Y_GE65,F,2012,LT,123.8,
THS,LEIS,Y_GE65,F,2012,LU,8.1,
THS,LEIS,Y_GE65,F,2012,HU,381.5,
THS,LEIS,Y_GE65,F,2012,MT,5.5,
THS,LEIS,Y_GE65,F,2012,NL,181.4,
THS,LEIS,Y_GE65,F,2012,AT,185.5,
THS,LEIS,Y_GE65,F,2012,PL,1008.3,
THS,LEIS,Y_GE65,F,2012,PT,193.7,
THS,LEIS,Y_GE65,F,2012,RO,479.5,
THS,LEIS,Y_GE65,F,2012,SI,66.1,
THS,LEIS,Y_GE65,F,2012,SK,110.9,
THS,LEIS,Y_GE65,F,2012,FI,106.1,
THS,LEIS,Y_GE65,F,2012,SE,145.3,
THS,LEIS,Y_GE65,F,2012,EEA,12477.3,e
THS,LEIS,Y_GE65,F,2012,IS,2.6,
THS,LEIS,Y_GE65,F,2012,NO,56.0,
THS,LEIS,Y_GE65,F,2012,UK,1100.4,
THS,LEIS,Y_GE65,M,2012,EU27_2007,7328.7,e
THS,LEIS,Y_GE65,M,2012,BE,107.4,
THS,LEIS,Y_GE65,M,2012,BG,99.3,
THS,LEIS,Y_GE65,M,2012,CZ,191.3,
THS,LEIS,Y_GE65,M,2012,DK,70.3,
THS,LEIS,Y_GE65,M,2012,DE,1742.1,
THS,LEIS,Y_GE65,M,2012,EE,11.6,
THS,LEIS,Y_GE65,M,2012,EL,198.4,
THS,LEIS,Y_GE65,M,2012,ES,754.3,
THS,LEIS,Y_GE65,M,2012,FR,679.6,
THS,LEIS,Y_GE65,M,2012,IT,1047.3,
THS,LEIS,Y_GE65,M,2012,CY,10.8,
THS,LEIS,Y_GE65,M,2012,LV,33.8,
THS,LEIS,Y_GE65,M,2012,LT,42.2,
THS,LEIS,Y_GE65,M,2012,LU,4.4,
THS,LEIS,Y_GE65,M,2012,HU,159.8,
THS,LEIS,Y_GE65,M,2012,MT,3.0,
THS,LEIS,Y_GE65,M,2012,NL,135.4,
THS,LEIS,Y_GE65,M,2012,AT,122.7,
THS,LEIS,Y_GE65,M,2012,PL,376.9,
THS,LEIS,Y_GE65,M,2012,PT,120.2,
THS,LEIS,Y_GE65,M,2012,RO,368.0,
THS,LEIS,Y_GE65,M,2012,SI,33.7,
THS,LEIS,Y_GE65,M,2012,SK,29.7,
THS,LEIS,Y_GE65,M,2012,FI,74.7,
THS,LEIS,Y_GE65,M,2012,SE,108.8,
THS,LEIS,Y_GE65,M,2012,EEA,7363.4,e
THS,LEIS,Y_GE65,M,2012,IS,1.8,
THS,LEIS,Y_GE65,M,2012,NO,32.9,
THS,LEIS,Y_GE65,M,2012,UK,803.1,
THS,LEIS,Y_GE65,T,2012,EU27_2007,19747.3,e
THS,LEIS,Y_GE65,T,2012,BE,290.0,
THS,LEIS,Y_GE65,T,2012,BG,278.8,
THS,LEIS,Y_GE65,T,2012,CZ,510.2,
THS,LEIS,Y_GE65,T,2012,DK,175.4,
THS,LEIS,Y_GE65,T,2012,DE,4323.2,
THS,LEIS,Y_GE65,T,2012,EE,59.7,
THS,LEIS,Y_GE65,T,2012,EL,567.3,
THS,LEIS,Y_GE65,T,2012,ES,2318.2,
THS,LEIS,Y_GE65,T,2012,FR,1673.2,
THS,LEIS,Y_GE65,T,2012,IT,2929.0,
THS,LEIS,Y_GE65,T,2012,CY,23.9,
THS,LEIS,Y_GE65,T,2012,LV,120.1,
THS,LEIS,Y_GE65,T,2012,LT,166.0,
THS,LEIS,Y_GE65,T,2012,LU,12.4,
THS,LEIS,Y_GE65,T,2012,HU,541.3,
THS,LEIS,Y_GE65,T,2012,MT,8.5,
THS,LEIS,Y_GE65,T,2012,NL,316.7,
THS,LEIS,Y_GE65,T,2012,AT,308.2,
THS,LEIS,Y_GE65,T,2012,PL,1385.2,
THS,LEIS,Y_GE65,T,2012,PT,313.8,
THS,LEIS,Y_GE65,T,2012,RO,847.6,
THS,LEIS,Y_GE65,T,2012,SI,99.8,
THS,LEIS,Y_GE65,T,2012,SK,140.6,
THS,LEIS,Y_GE65,T,2012,FI,180.7,
THS,LEIS,Y_GE65,T,2012,SE,254.1,
THS,LEIS,Y_GE65,T,2012,EEA,19840.7,e
THS,LEIS,Y_GE65,T,2012,IS,4.4,
THS,LEIS,Y_GE65,T,2012,NO,89.0,
THS,LEIS,Y_GE65,T,2012,UK,1903.4,
THS,MOB,Y15-44,F,2012,EU27_2007,4130.2,e
THS,MOB,Y15-44,F,2012,BE,141.0,
THS,MOB,Y15-44,F,2012,BG,21.4,u
THS,MOB,Y15-44,F,2012,CZ,33.8,u
THS,MOB,Y15-44,F,2012,DK,71.9,
THS,MOB,Y15-44,F,2012,DE,860.0,
THS,MOB,Y15-44,F,2012,EE,8.5,
THS,MOB,Y15-44,F,2012,EL,33.2,
THS,MOB,Y15-44,F,2012,ES,479.1,
THS,MOB,Y15-44,F,2012,FR,351.6,
THS,MOB,Y15-44,F,2012,IT,267.7,
THS,MOB,Y15-44,F,2012,CY,3.1,u
THS,MOB,Y15-44,F,2012,LV,7.7,
THS,MOB,Y15-44,F,2012,LT,15.0,
THS,MOB,Y15-44,F,2012,LU,5.7,
THS,MOB,Y15-44,F,2012,HU,74.0,
THS,MOB,Y15-44,F,2012,MT,1.3,u
THS,MOB,Y15-44,F,2012,NL,200.0,
THS,MOB,Y15-44,F,2012,AT,37.8,
THS,MOB,Y15-44,F,2012,PL,181.5,
THS,MOB,Y15-44,F,2012,PT,34.8,u
THS,MOB,Y15-44,F,2012,RO,49.7,
THS,MOB,Y15-44,F,2012,SI,9.1,u
THS,MOB,Y15-44,F,2012,SK,11.8,u
