unit,lev_limit,lev_satis,age,sex,geo\time,i,v,flag
PC_POP,SM_SEV,GOOD,Y55-64,M,EE,2012,64.8,
PC_POP,SM_SEV,GOOD,Y55-64,M,EE,2007,64.3,
PC_POP,SM_SEV,GOOD,Y55-64,M,EL,2012,70.3,
PC_POP,SM_SEV,GOOD,Y55-64,M,EL,2007,69.9,
PC_POP,SM_SEV,GOOD,Y55-64,M,ES,2012,62.6,
PC_POP,SM_SEV,GOOD,Y55-64,M,ES,2007,67.9,
PC_POP,SM_SEV,GOOD,Y55-64,M,EU27_2007,2012,60.1,
PC_POP,SM_SEV,GOOD,Y55-64,M,EU27_2007,2007,53.8,
PC_POP,SM_SEV,GOOD,Y55-64,M,EU28,2012,60.2,
PC_POP,SM_SEV,GOOD,Y55-64,M,FI,2012,63.3,
PC_POP,SM_SEV,GOOD,Y55-64,M,FI,2007,52.3,
PC_POP,SM_SEV,GOOD,Y55-64,M,FR,2012,42.3,
PC_POP,SM_SEV,GOOD,Y55-64,M,FR,2007,62.4,
PC_POP,SM_SEV,GOOD,Y55-64,M,HR,2012,73.5,
PC_POP,SM_SEV,GOOD,Y55-64,M,HU,2012,69.6,
PC_POP,SM_SEV,GOOD,Y55-64,M,HU,2007,50.2,
PC_POP,SM_SEV,GOOD,Y55-64,M,IE,2012,52.5,
PC_POP,SM_SEV,GOOD,Y55-64,M,IE,2007,52.0,
PC_POP,SM_SEV,GOOD,Y55-64,M,IS,2012,52.6,u
PC_POP,SM_SEV,GOOD,Y55-64,M,IS,2007,29.6,u
PC_POP,SM_SEV,GOOD,Y55-64,M,IT,2012,70.5,
PC_POP,SM_SEV,GOOD,Y55-64,M,IT,2007,65.1,
PC_POP,SM_SEV,GOOD,Y55-64,M,LT,2012,71.1,
PC_POP,SM_SEV,GOOD,Y55-64,M,LT,2007,58.4,
PC_POP,SM_SEV,GOOD,Y55-64,M,LU,2012,53.5,
PC_POP,SM_SEV,GOOD,Y55-64,M,LU,2007,39.5,
PC_POP,SM_SEV,GOOD,Y55-64,M,LV,2012,70.2,
PC_POP,SM_SEV,GOOD,Y55-64,M,LV,2007,65.9,
PC_POP,SM_SEV,GOOD,Y55-64,M,MT,2012,61.2,
PC_POP,SM_SEV,GOOD,Y55-64,M,MT,2007,65.8,
PC_POP,SM_SEV,GOOD,Y55-64,M,NL,2012,32.7,
PC_POP,SM_SEV,GOOD,Y55-64,M,NL,2007,28.9,
PC_POP,SM_SEV,GOOD,Y55-64,M,NO,2012,55.6,
PC_POP,SM_SEV,GOOD,Y55-64,M,NO,2007,57.1,
PC_POP,SM_SEV,GOOD,Y55-64,M,PL,2012,69.1,
PC_POP,SM_SEV,GOOD,Y55-64,M,PL,2007,72.0,
PC_POP,SM_SEV,GOOD,Y55-64,M,PT,2012,76.7,
PC_POP,SM_SEV,GOOD,Y55-64,M,PT,2007,65.4,
PC_POP,SM_SEV,GOOD,Y55-64,M,RO,2012,84.6,
PC_POP,SM_SEV,GOOD,Y55-64,M,RO,2007,22.0,
PC_POP,SM_SEV,GOOD,Y55-64,M,SE,2012,33.8,
PC_POP,SM_SEV,GOOD,Y55-64,M,SE,2007,50.1,
PC_POP,SM_SEV,GOOD,Y55-64,M,SI,2012,65.7,
PC_POP,SM_SEV,GOOD,Y55-64,M,SI,2007,60.8,
PC_POP,SM_SEV,GOOD,Y55-64,M,SK,2012,79.6,
PC_POP,SM_SEV,GOOD,Y55-64,M,SK,2007,71.8,
PC_POP,SM_SEV,GOOD,Y55-64,M,TR,2007,48.2,
PC_POP,SM_SEV,GOOD,Y55-64,M,UK,2012,41.9,
PC_POP,SM_SEV,GOOD,Y55-64,M,UK,2007,35.6,
PC_POP,SM_SEV,GOOD,Y55-64,T,AT,2012,50.6,
PC_POP,SM_SEV,GOOD,Y55-64,T,AT,2007,50.7,
PC_POP,SM_SEV,GOOD,Y55-64,T,BE,2012,51.8,
PC_POP,SM_SEV,GOOD,Y55-64,T,BE,2007,55.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,BG,2012,83.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,BG,2007,67.5,
PC_POP,SM_SEV,GOOD,Y55-64,T,CH,2012,42.7,
PC_POP,SM_SEV,GOOD,Y55-64,T,CH,2007,38.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,CY,2012,70.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,CY,2007,63.7,
PC_POP,SM_SEV,GOOD,Y55-64,T,CZ,2012,71.0,u
PC_POP,SM_SEV,GOOD,Y55-64,T,CZ,2007,73.0,
PC_POP,SM_SEV,GOOD,Y55-64,T,DE,2012,61.3,
PC_POP,SM_SEV,GOOD,Y55-64,T,DE,2007,42.9,
PC_POP,SM_SEV,GOOD,Y55-64,T,DK,2012,34.0,
PC_POP,SM_SEV,GOOD,Y55-64,T,DK,2007,24.8,
PC_POP,SM_SEV,GOOD,Y55-64,T,EE,2012,64.5,
PC_POP,SM_SEV,GOOD,Y55-64,T,EE,2007,63.9,
PC_POP,SM_SEV,GOOD,Y55-64,T,EL,2012,69.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,EL,2007,68.9,
PC_POP,SM_SEV,GOOD,Y55-64,T,ES,2012,62.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,ES,2007,66.8,
PC_POP,SM_SEV,GOOD,Y55-64,T,EU27_2007,2012,59.3,
PC_POP,SM_SEV,GOOD,Y55-64,T,EU27_2007,2007,52.7,
PC_POP,SM_SEV,GOOD,Y55-64,T,EU28,2012,59.4,
PC_POP,SM_SEV,GOOD,Y55-64,T,FI,2012,63.8,
PC_POP,SM_SEV,GOOD,Y55-64,T,FI,2007,52.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,FR,2012,42.3,
PC_POP,SM_SEV,GOOD,Y55-64,T,FR,2007,59.7,
PC_POP,SM_SEV,GOOD,Y55-64,T,HR,2012,74.4,
PC_POP,SM_SEV,GOOD,Y55-64,T,HU,2012,69.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,HU,2007,52.0,
PC_POP,SM_SEV,GOOD,Y55-64,T,IE,2012,48.5,
PC_POP,SM_SEV,GOOD,Y55-64,T,IE,2007,47.9,
PC_POP,SM_SEV,GOOD,Y55-64,T,IS,2012,50.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,IS,2007,21.8,
PC_POP,SM_SEV,GOOD,Y55-64,T,IT,2012,70.8,
PC_POP,SM_SEV,GOOD,Y55-64,T,IT,2007,66.0,
PC_POP,SM_SEV,GOOD,Y55-64,T,LT,2012,73.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,LT,2007,58.5,
PC_POP,SM_SEV,GOOD,Y55-64,T,LU,2012,50.3,
PC_POP,SM_SEV,GOOD,Y55-64,T,LU,2007,37.4,
PC_POP,SM_SEV,GOOD,Y55-64,T,LV,2012,68.8,
PC_POP,SM_SEV,GOOD,Y55-64,T,LV,2007,60.7,
PC_POP,SM_SEV,GOOD,Y55-64,T,MT,2012,62.8,
PC_POP,SM_SEV,GOOD,Y55-64,T,MT,2007,65.7,
PC_POP,SM_SEV,GOOD,Y55-64,T,NL,2012,29.6,
PC_POP,SM_SEV,GOOD,Y55-64,T,NL,2007,30.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,NO,2012,52.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,NO,2007,52.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,PL,2012,67.4,
PC_POP,SM_SEV,GOOD,Y55-64,T,PL,2007,70.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,PT,2012,73.5,
PC_POP,SM_SEV,GOOD,Y55-64,T,PT,2007,60.5,
PC_POP,SM_SEV,GOOD,Y55-64,T,RO,2012,84.4,
PC_POP,SM_SEV,GOOD,Y55-64,T,RO,2007,22.0,
PC_POP,SM_SEV,GOOD,Y55-64,T,SE,2012,32.7,
PC_POP,SM_SEV,GOOD,Y55-64,T,SE,2007,39.6,
PC_POP,SM_SEV,GOOD,Y55-64,T,SI,2012,68.2,
PC_POP,SM_SEV,GOOD,Y55-64,T,SI,2007,62.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,SK,2012,79.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,SK,2007,72.6,
PC_POP,SM_SEV,GOOD,Y55-64,T,TR,2007,49.9,
PC_POP,SM_SEV,GOOD,Y55-64,T,UK,2012,41.1,
PC_POP,SM_SEV,GOOD,Y55-64,T,UK,2007,33.8,
PC_POP,SM_SEV,GOOD,Y_GE16,F,AT,2012,48.1,
PC_POP,SM_SEV,GOOD,Y_GE16,F,AT,2007,50.7,
PC_POP,SM_SEV,GOOD,Y_GE16,F,BE,2012,53.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,BE,2007,55.4,
PC_POP,SM_SEV,GOOD,Y_GE16,F,BG,2012,79.6,
PC_POP,SM_SEV,GOOD,Y_GE16,F,BG,2007,65.2,
PC_POP,SM_SEV,GOOD,Y_GE16,F,CH,2012,41.6,
PC_POP,SM_SEV,GOOD,Y_GE16,F,CH,2007,39.1,
PC_POP,SM_SEV,GOOD,Y_GE16,F,CY,2012,70.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,CY,2007,62.8,
PC_POP,SM_SEV,GOOD,Y_GE16,F,CZ,2012,70.5,u
PC_POP,SM_SEV,GOOD,Y_GE16,F,CZ,2007,70.2,
PC_POP,SM_SEV,GOOD,Y_GE16,F,DE,2012,62.3,
PC_POP,SM_SEV,GOOD,Y_GE16,F,DE,2007,40.7,
PC_POP,SM_SEV,GOOD,Y_GE16,F,DK,2012,35.3,
PC_POP,SM_SEV,GOOD,Y_GE16,F,DK,2007,27.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,EE,2012,66.1,
PC_POP,SM_SEV,GOOD,Y_GE16,F,EE,2007,60.8,
PC_POP,SM_SEV,GOOD,Y_GE16,F,EL,2012,70.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,EL,2007,68.4,
PC_POP,SM_SEV,GOOD,Y_GE16,F,ES,2012,61.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,ES,2007,63.3,
PC_POP,SM_SEV,GOOD,Y_GE16,F,EU27_2007,2012,59.7,
PC_POP,SM_SEV,GOOD,Y_GE16,F,EU27_2007,2007,52.4,
PC_POP,SM_SEV,GOOD,Y_GE16,F,EU28,2012,59.8,
PC_POP,SM_SEV,GOOD,Y_GE16,F,FI,2012,62.3,
PC_POP,SM_SEV,GOOD,Y_GE16,F,FI,2007,50.9,
PC_POP,SM_SEV,GOOD,Y_GE16,F,FR,2012,42.7,
PC_POP,SM_SEV,GOOD,Y_GE16,F,FR,2007,57.7,
PC_POP,SM_SEV,GOOD,Y_GE16,F,HR,2012,73.9,
PC_POP,SM_SEV,GOOD,Y_GE16,F,HU,2012,71.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,HU,2007,53.8,
PC_POP,SM_SEV,GOOD,Y_GE16,F,IE,2012,48.3,
PC_POP,SM_SEV,GOOD,Y_GE16,F,IE,2007,39.0,
PC_POP,SM_SEV,GOOD,Y_GE16,F,IS,2012,48.9,
PC_POP,SM_SEV,GOOD,Y_GE16,F,IS,2007,29.3,
PC_POP,SM_SEV,GOOD,Y_GE16,F,IT,2012,71.9,
PC_POP,SM_SEV,GOOD,Y_GE16,F,IT,2007,68.3,
PC_POP,SM_SEV,GOOD,Y_GE16,F,LT,2012,77.6,
PC_POP,SM_SEV,GOOD,Y_GE16,F,LT,2007,56.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,LU,2012,45.4,
PC_POP,SM_SEV,GOOD,Y_GE16,F,LU,2007,42.6,
PC_POP,SM_SEV,GOOD,Y_GE16,F,LV,2012,69.1,
PC_POP,SM_SEV,GOOD,Y_GE16,F,LV,2007,57.9,
PC_POP,SM_SEV,GOOD,Y_GE16,F,MT,2012,61.9,
PC_POP,SM_SEV,GOOD,Y_GE16,F,MT,2007,68.9,
PC_POP,SM_SEV,GOOD,Y_GE16,F,NL,2012,34.1,
PC_POP,SM_SEV,GOOD,Y_GE16,F,NL,2007,32.1,
PC_POP,SM_SEV,GOOD,Y_GE16,F,NO,2012,48.4,
PC_POP,SM_SEV,GOOD,Y_GE16,F,NO,2007,46.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,PL,2012,68.7,
PC_POP,SM_SEV,GOOD,Y_GE16,F,PL,2007,71.1,
PC_POP,SM_SEV,GOOD,Y_GE16,F,PT,2012,72.7,
PC_POP,SM_SEV,GOOD,Y_GE16,F,PT,2007,63.0,
PC_POP,SM_SEV,GOOD,Y_GE16,F,RO,2012,83.0,
PC_POP,SM_SEV,GOOD,Y_GE16,F,RO,2007,18.0,
PC_POP,SM_SEV,GOOD,Y_GE16,F,SE,2012,37.7,
PC_POP,SM_SEV,GOOD,Y_GE16,F,SE,2007,40.5,
PC_POP,SM_SEV,GOOD,Y_GE16,F,SI,2012,65.6,
PC_POP,SM_SEV,GOOD,Y_GE16,F,SI,2007,59.8,
PC_POP,SM_SEV,GOOD,Y_GE16,F,SK,2012,79.0,
PC_POP,SM_SEV,GOOD,Y_GE16,F,SK,2007,68.8,
PC_POP,SM_SEV,GOOD,Y_GE16,F,TR,2007,47.1,
PC_POP,SM_SEV,GOOD,Y_GE16,F,UK,2012,41.0,
PC_POP,SM_SEV,GOOD,Y_GE16,F,UK,2007,33.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,AT,2012,47.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,AT,2007,50.4,
PC_POP,SM_SEV,GOOD,Y_GE16,M,BE,2012,54.8,
PC_POP,SM_SEV,GOOD,Y_GE16,M,BE,2007,53.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,BG,2012,79.0,
PC_POP,SM_SEV,GOOD,Y_GE16,M,BG,2007,60.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,CH,2012,42.2,
PC_POP,SM_SEV,GOOD,Y_GE16,M,CH,2007,40.4,
PC_POP,SM_SEV,GOOD,Y_GE16,M,CY,2012,69.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,CY,2007,63.4,
PC_POP,SM_SEV,GOOD,Y_GE16,M,CZ,2012,71.0,u
PC_POP,SM_SEV,GOOD,Y_GE16,M,CZ,2007,71.9,
PC_POP,SM_SEV,GOOD,Y_GE16,M,DE,2012,62.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,DE,2007,42.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,DK,2012,34.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,DK,2007,30.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,EE,2012,63.0,
PC_POP,SM_SEV,GOOD,Y_GE16,M,EE,2007,63.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,EL,2012,71.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,EL,2007,70.1,
PC_POP,SM_SEV,GOOD,Y_GE16,M,ES,2012,63.2,
PC_POP,SM_SEV,GOOD,Y_GE16,M,ES,2007,65.4,
PC_POP,SM_SEV,GOOD,Y_GE16,M,EU27_2007,2012,59.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,EU27_2007,2007,53.4,
PC_POP,SM_SEV,GOOD,Y_GE16,M,EU28,2012,59.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,FI,2012,61.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,FI,2007,54.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,FR,2012,41.5,
PC_POP,SM_SEV,GOOD,Y_GE16,M,FR,2007,59.2,
PC_POP,SM_SEV,GOOD,Y_GE16,M,HR,2012,73.1,
PC_POP,SM_SEV,GOOD,Y_GE16,M,HU,2012,70.4,
PC_POP,SM_SEV,GOOD,Y_GE16,M,HU,2007,50.9,
PC_POP,SM_SEV,GOOD,Y_GE16,M,IE,2012,47.5,
PC_POP,SM_SEV,GOOD,Y_GE16,M,IE,2007,44.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,IS,2012,48.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,IS,2007,30.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,IT,2012,72.4,
PC_POP,SM_SEV,GOOD,Y_GE16,M,IT,2007,68.0,
PC_POP,SM_SEV,GOOD,Y_GE16,M,LT,2012,77.0,
PC_POP,SM_SEV,GOOD,Y_GE16,M,LT,2007,58.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,LU,2012,44.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,LU,2007,40.2,
PC_POP,SM_SEV,GOOD,Y_GE16,M,LV,2012,71.1,
PC_POP,SM_SEV,GOOD,Y_GE16,M,LV,2007,61.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,MT,2012,66.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,MT,2007,68.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,NL,2012,35.2,
PC_POP,SM_SEV,GOOD,Y_GE16,M,NL,2007,30.7,
PC_POP,SM_SEV,GOOD,Y_GE16,M,NO,2012,51.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,NO,2007,54.5,
PC_POP,SM_SEV,GOOD,Y_GE16,M,PL,2012,68.1,
PC_POP,SM_SEV,GOOD,Y_GE16,M,PL,2007,71.5,
PC_POP,SM_SEV,GOOD,Y_GE16,M,PT,2012,72.9,
PC_POP,SM_SEV,GOOD,Y_GE16,M,PT,2007,64.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,RO,2012,81.9,
PC_POP,SM_SEV,GOOD,Y_GE16,M,RO,2007,19.1,
PC_POP,SM_SEV,GOOD,Y_GE16,M,SE,2012,39.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,SE,2007,48.4,
PC_POP,SM_SEV,GOOD,Y_GE16,M,SI,2012,64.0,
PC_POP,SM_SEV,GOOD,Y_GE16,M,SI,2007,61.0,
PC_POP,SM_SEV,GOOD,Y_GE16,M,SK,2012,79.2,
PC_POP,SM_SEV,GOOD,Y_GE16,M,SK,2007,68.6,
PC_POP,SM_SEV,GOOD,Y_GE16,M,TR,2007,44.2,
PC_POP,SM_SEV,GOOD,Y_GE16,M,UK,2012,42.3,
PC_POP,SM_SEV,GOOD,Y_GE16,M,UK,2007,36.5,
PC_POP,SM_SEV,GOOD,Y_GE16,T,AT,2012,47.9,
PC_POP,SM_SEV,GOOD,Y_GE16,T,AT,2007,50.6,
PC_POP,SM_SEV,GOOD,Y_GE16,T,BE,2012,54.1,
PC_POP,SM_SEV,GOOD,Y_GE16,T,BE,2007,54.7,
PC_POP,SM_SEV,GOOD,Y_GE16,T,BG,2012,79.4,
PC_POP,SM_SEV,GOOD,Y_GE16,T,BG,2007,62.9,
PC_POP,SM_SEV,GOOD,Y_GE16,T,CH,2012,41.9,
PC_POP,SM_SEV,GOOD,Y_GE16,T,CH,2007,39.6,
PC_POP,SM_SEV,GOOD,Y_GE16,T,CY,2012,70.2,
PC_POP,SM_SEV,GOOD,Y_GE16,T,CY,2007,63.1,
PC_POP,SM_SEV,GOOD,Y_GE16,T,CZ,2012,70.7,u
PC_POP,SM_SEV,GOOD,Y_GE16,T,CZ,2007,70.9,
PC_POP,SM_SEV,GOOD,Y_GE16,T,DE,2012,62.5,
PC_POP,SM_SEV,GOOD,Y_GE16,T,DE,2007,41.4,
PC_POP,SM_SEV,GOOD,Y_GE16,T,DK,2012,35.0,
PC_POP,SM_SEV,GOOD,Y_GE16,T,DK,2007,28.7,
PC_POP,SM_SEV,GOOD,Y_GE16,T,EE,2012,64.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,EE,2007,61.9,
PC_POP,SM_SEV,GOOD,Y_GE16,T,EL,2012,71.0,
PC_POP,SM_SEV,GOOD,Y_GE16,T,EL,2007,69.1,
PC_POP,SM_SEV,GOOD,Y_GE16,T,ES,2012,62.3,
PC_POP,SM_SEV,GOOD,Y_GE16,T,ES,2007,64.2,
PC_POP,SM_SEV,GOOD,Y_GE16,T,EU27_2007,2012,59.6,
PC_POP,SM_SEV,GOOD,Y_GE16,T,EU27_2007,2007,52.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,EU28,2012,59.7,
PC_POP,SM_SEV,GOOD,Y_GE16,T,FI,2012,62.0,
PC_POP,SM_SEV,GOOD,Y_GE16,T,FI,2007,52.5,
PC_POP,SM_SEV,GOOD,Y_GE16,T,FR,2012,42.2,
PC_POP,SM_SEV,GOOD,Y_GE16,T,FR,2007,58.3,
PC_POP,SM_SEV,GOOD,Y_GE16,T,HR,2012,73.6,
PC_POP,SM_SEV,GOOD,Y_GE16,T,HU,2012,71.1,
PC_POP,SM_SEV,GOOD,Y_GE16,T,HU,2007,52.6,
PC_POP,SM_SEV,GOOD,Y_GE16,T,IE,2012,47.9,
PC_POP,SM_SEV,GOOD,Y_GE16,T,IE,2007,41.6,
PC_POP,SM_SEV,GOOD,Y_GE16,T,IS,2012,48.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,IS,2007,29.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,IT,2012,72.1,
PC_POP,SM_SEV,GOOD,Y_GE16,T,IT,2007,68.2,
PC_POP,SM_SEV,GOOD,Y_GE16,T,LT,2012,77.3,
PC_POP,SM_SEV,GOOD,Y_GE16,T,LT,2007,57.3,
PC_POP,SM_SEV,GOOD,Y_GE16,T,LU,2012,45.0,
PC_POP,SM_SEV,GOOD,Y_GE16,T,LU,2007,41.4,
PC_POP,SM_SEV,GOOD,Y_GE16,T,LV,2012,69.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,LV,2007,59.2,
PC_POP,SM_SEV,GOOD,Y_GE16,T,MT,2012,63.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,MT,2007,68.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,NL,2012,34.6,
PC_POP,SM_SEV,GOOD,Y_GE16,T,NL,2007,31.6,
PC_POP,SM_SEV,GOOD,Y_GE16,T,NO,2012,49.7,
PC_POP,SM_SEV,GOOD,Y_GE16,T,NO,2007,49.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,PL,2012,68.4,
PC_POP,SM_SEV,GOOD,Y_GE16,T,PL,2007,71.3,
PC_POP,SM_SEV,GOOD,Y_GE16,T,PT,2012,72.8,
PC_POP,SM_SEV,GOOD,Y_GE16,T,PT,2007,63.5,
PC_POP,SM_SEV,GOOD,Y_GE16,T,RO,2012,82.5,
PC_POP,SM_SEV,GOOD,Y_GE16,T,RO,2007,18.5,
PC_POP,SM_SEV,GOOD,Y_GE16,T,SE,2012,38.3,
PC_POP,SM_SEV,GOOD,Y_GE16,T,SE,2007,43.7,
PC_POP,SM_SEV,GOOD,Y_GE16,T,SI,2012,64.9,
PC_POP,SM_SEV,GOOD,Y_GE16,T,SI,2007,60.3,
PC_POP,SM_SEV,GOOD,Y_GE16,T,SK,2012,79.1,
PC_POP,SM_SEV,GOOD,Y_GE16,T,SK,2007,68.7,
PC_POP,SM_SEV,GOOD,Y_GE16,T,TR,2007,46.0,
PC_POP,SM_SEV,GOOD,Y_GE16,T,UK,2012,41.5,
PC_POP,SM_SEV,GOOD,Y_GE16,T,UK,2007,34.7,
PC_POP,SM_SEV,GOOD,Y_GE65,F,AT,2012,50.1,
PC_POP,SM_SEV,GOOD,Y_GE65,F,AT,2007,53.8,
PC_POP,SM_SEV,GOOD,Y_GE65,F,BE,2012,52.2,
PC_POP,SM_SEV,GOOD,Y_GE65,F,BE,2007,55.4,
PC_POP,SM_SEV,GOOD,Y_GE65,F,BG,2012,84.0,
PC_POP,SM_SEV,GOOD,Y_GE65,F,BG,2007,68.8,
PC_POP,SM_SEV,GOOD,Y_GE65,F,CH,2012,43.2,
PC_POP,SM_SEV,GOOD,Y_GE65,F,CH,2007,39.4,
PC_POP,SM_SEV,GOOD,Y_GE65,F,CY,2012,72.6,
PC_POP,SM_SEV,GOOD,Y_GE65,F,CY,2007,64.3,
PC_POP,SM_SEV,GOOD,Y_GE65,F,CZ,2012,73.2,u
PC_POP,SM_SEV,GOOD,Y_GE65,F,CZ,2007,73.1,
PC_POP,SM_SEV,GOOD,Y_GE65,F,DE,2012,62.5,
PC_POP,SM_SEV,GOOD,Y_GE65,F,DE,2007,39.9,
PC_POP,SM_SEV,GOOD,Y_GE65,F,DK,2012,30.0,
PC_POP,SM_SEV,GOOD,Y_GE65,F,DK,2007,29.9,
PC_POP,SM_SEV,GOOD,Y_GE65,F,EE,2012,70.0,
PC_POP,SM_SEV,GOOD,Y_GE65,F,EE,2007,65.1,
PC_POP,SM_SEV,GOOD,Y_GE65,F,EL,2012,71.1,
PC_POP,SM_SEV,GOOD,Y_GE65,F,EL,2007,69.7,
PC_POP,SM_SEV,GOOD,Y_GE65,F,ES,2012,63.4,
PC_POP,SM_SEV,GOOD,Y_GE65,F,ES,2007,65.7,
PC_POP,SM_SEV,GOOD,Y_GE65,F,EU27_2007,2012,61.1,
PC_POP,SM_SEV,GOOD,Y_GE65,F,EU27_2007,2007,54.2,
PC_POP,SM_SEV,GOOD,Y_GE65,F,EU28,2012,61.2,
PC_POP,SM_SEV,GOOD,Y_GE65,F,FI,2012,64.6,
PC_POP,SM_SEV,GOOD,Y_GE65,F,FI,2007,52.9,
PC_POP,SM_SEV,GOOD,Y_GE65,F,FR,2012,41.3,
PC_POP,SM_SEV,GOOD,Y_GE65,F,FR,2007,58.3,
PC_POP,SM_SEV,GOOD,Y_GE65,F,HR,2012,74.0,
PC_POP,SM_SEV,GOOD,Y_GE65,F,HU,2012,75.3,
PC_POP,SM_SEV,GOOD,Y_GE65,F,HU,2007,55.9,
PC_POP,SM_SEV,GOOD,Y_GE65,F,IE,2012,45.6,
PC_POP,SM_SEV,GOOD,Y_GE65,F,IE,2007,44.1,
PC_POP,SM_SEV,GOOD,Y_GE65,F,IS,2012,39.8,
PC_POP,SM_SEV,GOOD,Y_GE65,F,IS,2007,30.5,
PC_POP,SM_SEV,GOOD,Y_GE65,F,IT,2012,73.9,
PC_POP,SM_SEV,GOOD,Y_GE65,F,IT,2007,70.8,
PC_POP,SM_SEV,GOOD,Y_GE65,F,LT,2012,81.3,
PC_POP,SM_SEV,GOOD,Y_GE65,F,LT,2007,60.5,
PC_POP,SM_SEV,GOOD,Y_GE65,F,LU,2012,37.1,
PC_POP,SM_SEV,GOOD,Y_GE65,F,LU,2007,37.4,
PC_POP,SM_SEV,GOOD,Y_GE65,F,LV,2012,72.4,
PC_POP,SM_SEV,GOOD,Y_GE65,F,LV,2007,63.4,
PC_POP,SM_SEV,GOOD,Y_GE65,F,MT,2012,61.3,
PC_POP,SM_SEV,GOOD,Y_GE65,F,MT,2007,72.8,
PC_POP,SM_SEV,GOOD,Y_GE65,F,NL,2012,27.5,
PC_POP,SM_SEV,GOOD,Y_GE65,F,NL,2007,25.2,
PC_POP,SM_SEV,GOOD,Y_GE65,F,NO,2012,46.2,
PC_POP,SM_SEV,GOOD,Y_GE65,F,NO,2007,45.9,
PC_POP,SM_SEV,GOOD,Y_GE65,F,PL,2012,71.2,
PC_POP,SM_SEV,GOOD,Y_GE65,F,PL,2007,74.2,
PC_POP,SM_SEV,GOOD,Y_GE65,F,PT,2012,74.0,
PC_POP,SM_SEV,GOOD,Y_GE65,F,PT,2007,66.8,
PC_POP,SM_SEV,GOOD,Y_GE65,F,RO,2012,85.7,
PC_POP,SM_SEV,GOOD,Y_GE65,F,RO,2007,18.5,
PC_POP,SM_SEV,GOOD,Y_GE65,F,SE,2012,35.7,
PC_POP,SM_SEV,GOOD,Y_GE65,F,SE,2007,41.9,
PC_POP,SM_SEV,GOOD,Y_GE65,F,SI,2012,64.5,
