unit,hlth_pb,age,sex,time\geo,i,v,flag
PC,PB1070,Y15-64,F,2011,FI,57.6,
PC,PB1070,Y15-64,F,2011,SE,67.1,
PC,PB1070,Y15-64,F,2011,IS,72.9,
PC,PB1070,Y15-64,F,2011,CH,64.2,
PC,PB1070,Y15-64,F,2011,UK,39.9,
PC,PB1070,Y15-64,F,2011,TR,28.4,
PC,PB1070,Y15-64,M,2011,EU28,49.4,
PC,PB1070,Y15-64,M,2011,BE,40.2,
PC,PB1070,Y15-64,M,2011,BG,25.0,
PC,PB1070,Y15-64,M,2011,CZ,47.1,
PC,PB1070,Y15-64,M,2011,DK,50.5,
PC,PB1070,Y15-64,M,2011,DE,48.3,
PC,PB1070,Y15-64,M,2011,EE,46.5,
PC,PB1070,Y15-64,M,2011,IE,30.5,
PC,PB1070,Y15-64,M,2011,EL,42.1,
PC,PB1070,Y15-64,M,2011,ES,55.3,
PC,PB1070,Y15-64,M,2011,FR,76.6,
PC,PB1070,Y15-64,M,2011,HR,43.2,
PC,PB1070,Y15-64,M,2011,IT,50.9,
PC,PB1070,Y15-64,M,2011,CY,54.6,
PC,PB1070,Y15-64,M,2011,LV,51.2,
PC,PB1070,Y15-64,M,2011,LT,43.5,
PC,PB1070,Y15-64,M,2011,LU,57.4,
PC,PB1070,Y15-64,M,2011,HU,23.8,
PC,PB1070,Y15-64,M,2011,MT,43.7,
PC,PB1070,Y15-64,M,2011,NL,47.5,
PC,PB1070,Y15-64,M,2011,AT,56.9,
PC,PB1070,Y15-64,M,2011,PL,33.6,
PC,PB1070,Y15-64,M,2011,PT,55.3,
PC,PB1070,Y15-64,M,2011,RO,29.6,
PC,PB1070,Y15-64,M,2011,SI,52.4,
PC,PB1070,Y15-64,M,2011,SK,40.9,
PC,PB1070,Y15-64,M,2011,FI,55.9,
PC,PB1070,Y15-64,M,2011,SE,72.8,
PC,PB1070,Y15-64,M,2011,IS,80.7,
PC,PB1070,Y15-64,M,2011,CH,75.2,
PC,PB1070,Y15-64,M,2011,UK,45.2,
PC,PB1070,Y15-64,M,2011,TR,63.9,
PC,PB1070,Y15-64,T,2011,EU28,46.2,
PC,PB1070,Y15-64,T,2011,BE,38.8,
PC,PB1070,Y15-64,T,2011,BG,22.8,
PC,PB1070,Y15-64,T,2011,CZ,43.7,
PC,PB1070,Y15-64,T,2011,DK,47.7,
PC,PB1070,Y15-64,T,2011,DE,45.7,
PC,PB1070,Y15-64,T,2011,EE,46.1,
PC,PB1070,Y15-64,T,2011,IE,28.0,
PC,PB1070,Y15-64,T,2011,EL,35.3,
PC,PB1070,Y15-64,T,2011,ES,47.0,
PC,PB1070,Y15-64,T,2011,FR,74.6,
PC,PB1070,Y15-64,T,2011,HR,38.4,
PC,PB1070,Y15-64,T,2011,IT,41.8,
PC,PB1070,Y15-64,T,2011,CY,46.7,
PC,PB1070,Y15-64,T,2011,LV,51.9,
PC,PB1070,Y15-64,T,2011,LT,44.5,
PC,PB1070,Y15-64,T,2011,LU,52.5,
PC,PB1070,Y15-64,T,2011,HU,24.2,
PC,PB1070,Y15-64,T,2011,MT,34.6,
PC,PB1070,Y15-64,T,2011,NL,43.6,
PC,PB1070,Y15-64,T,2011,AT,52.3,
PC,PB1070,Y15-64,T,2011,PL,30.8,
PC,PB1070,Y15-64,T,2011,PT,52.6,
PC,PB1070,Y15-64,T,2011,RO,26.3,
PC,PB1070,Y15-64,T,2011,SI,49.6,
PC,PB1070,Y15-64,T,2011,SK,37.2,
PC,PB1070,Y15-64,T,2011,FI,56.8,
PC,PB1070,Y15-64,T,2011,SE,69.4,
PC,PB1070,Y15-64,T,2011,IS,76.1,
PC,PB1070,Y15-64,T,2011,CH,69.1,
PC,PB1070,Y15-64,T,2011,UK,42.4,
PC,PB1070,Y15-64,T,2011,TR,43.3,
PC,PB1070,Y20-64,F,2011,EU28,43.8,
PC,PB1070,Y20-64,F,2011,BE,38.1,
PC,PB1070,Y20-64,F,2011,BG,21.3,
PC,PB1070,Y20-64,F,2011,CZ,41.1,
PC,PB1070,Y20-64,F,2011,DK,45.9,
PC,PB1070,Y20-64,F,2011,DE,43.5,
PC,PB1070,Y20-64,F,2011,EE,46.5,
PC,PB1070,Y20-64,F,2011,IE,25.5,
PC,PB1070,Y20-64,F,2011,EL,29.3,
PC,PB1070,Y20-64,F,2011,ES,41.6,
PC,PB1070,Y20-64,F,2011,FR,74.1,
PC,PB1070,Y20-64,F,2011,HR,33.9,
PC,PB1070,Y20-64,F,2011,IT,35.1,
PC,PB1070,Y20-64,F,2011,CY,39.9,
PC,PB1070,Y20-64,F,2011,LV,52.9,
PC,PB1070,Y20-64,F,2011,LT,45.7,
PC,PB1070,Y20-64,F,2011,LU,50.4,
PC,PB1070,Y20-64,F,2011,HU,24.7,
PC,PB1070,Y20-64,F,2011,MT,27.4,
PC,PB1070,Y20-64,F,2011,NL,40.8,
PC,PB1070,Y20-64,F,2011,AT,47.8,
PC,PB1070,Y20-64,F,2011,PL,28.5,
PC,PB1070,Y20-64,F,2011,PT,51.5,
PC,PB1070,Y20-64,F,2011,RO,24.1,
PC,PB1070,Y20-64,F,2011,SI,47.5,
PC,PB1070,Y20-64,F,2011,SK,34.3,
PC,PB1070,Y20-64,F,2011,FI,58.2,
PC,PB1070,Y20-64,F,2011,SE,68.9,
PC,PB1070,Y20-64,F,2011,IS,72.5,
PC,PB1070,Y20-64,F,2011,CH,64.9,
PC,PB1070,Y20-64,F,2011,UK,40.0,
PC,PB1070,Y20-64,F,2011,TR,28.7,
PC,PB1070,Y20-64,M,2011,EU28,50.1,
PC,PB1070,Y20-64,M,2011,BE,41.1,
PC,PB1070,Y20-64,M,2011,BG,25.0,
PC,PB1070,Y20-64,M,2011,CZ,47.9,
PC,PB1070,Y20-64,M,2011,DK,50.6,
PC,PB1070,Y20-64,M,2011,DE,48.7,
PC,PB1070,Y20-64,M,2011,EE,47.6,
PC,PB1070,Y20-64,M,2011,IE,31.1,
PC,PB1070,Y20-64,M,2011,EL,42.5,
PC,PB1070,Y20-64,M,2011,ES,56.3,
PC,PB1070,Y20-64,M,2011,FR,78.3,
PC,PB1070,Y20-64,M,2011,HR,43.0,
PC,PB1070,Y20-64,M,2011,IT,51.6,
PC,PB1070,Y20-64,M,2011,CY,55.5,
PC,PB1070,Y20-64,M,2011,LV,53.1,
PC,PB1070,Y20-64,M,2011,LT,44.2,
PC,PB1070,Y20-64,M,2011,LU,59.1,
PC,PB1070,Y20-64,M,2011,HU,24.2,
PC,PB1070,Y20-64,M,2011,MT,44.6,
PC,PB1070,Y20-64,M,2011,NL,47.8,
PC,PB1070,Y20-64,M,2011,AT,57.3,
PC,PB1070,Y20-64,M,2011,PL,34.2,
PC,PB1070,Y20-64,M,2011,PT,56.4,
PC,PB1070,Y20-64,M,2011,RO,29.6,
PC,PB1070,Y20-64,M,2011,SI,53.2,
PC,PB1070,Y20-64,M,2011,SK,41.4,
PC,PB1070,Y20-64,M,2011,FI,56.6,
PC,PB1070,Y20-64,M,2011,SE,75.8,
PC,PB1070,Y20-64,M,2011,IS,79.9,
PC,PB1070,Y20-64,M,2011,CH,77.1,
PC,PB1070,Y20-64,M,2011,UK,45.4,
PC,PB1070,Y20-64,M,2011,TR,65.1,
PC,PB1070,Y20-64,T,2011,EU28,46.7,
PC,PB1070,Y20-64,T,2011,BE,39.5,
PC,PB1070,Y20-64,T,2011,BG,23.0,
PC,PB1070,Y20-64,T,2011,CZ,44.3,
PC,PB1070,Y20-64,T,2011,DK,47.9,
PC,PB1070,Y20-64,T,2011,DE,46.0,
PC,PB1070,Y20-64,T,2011,EE,47.0,
PC,PB1070,Y20-64,T,2011,IE,28.4,
PC,PB1070,Y20-64,T,2011,EL,35.6,
PC,PB1070,Y20-64,T,2011,ES,47.6,
PC,PB1070,Y20-64,T,2011,FR,75.9,
PC,PB1070,Y20-64,T,2011,HR,38.3,
PC,PB1070,Y20-64,T,2011,IT,42.4,
PC,PB1070,Y20-64,T,2011,CY,47.2,
PC,PB1070,Y20-64,T,2011,LV,53.0,
PC,PB1070,Y20-64,T,2011,LT,45.0,
PC,PB1070,Y20-64,T,2011,LU,54.0,
PC,PB1070,Y20-64,T,2011,HU,24.5,
PC,PB1070,Y20-64,T,2011,MT,35.3,
PC,PB1070,Y20-64,T,2011,NL,43.7,
PC,PB1070,Y20-64,T,2011,AT,52.5,
PC,PB1070,Y20-64,T,2011,PL,31.4,
PC,PB1070,Y20-64,T,2011,PT,53.5,
PC,PB1070,Y20-64,T,2011,RO,26.4,
PC,PB1070,Y20-64,T,2011,SI,50.3,
PC,PB1070,Y20-64,T,2011,SK,37.6,
PC,PB1070,Y20-64,T,2011,FI,57.5,
PC,PB1070,Y20-64,T,2011,SE,71.7,
PC,PB1070,Y20-64,T,2011,IS,75.5,
PC,PB1070,Y20-64,T,2011,CH,70.4,
PC,PB1070,Y20-64,T,2011,UK,42.5,
PC,PB1070,Y20-64,T,2011,TR,43.8,
PC,PB1070,Y25-54,F,2011,EU28,56.5,
PC,PB1070,Y25-54,F,2011,BE,48.3,
PC,PB1070,Y25-54,F,2011,BG,34.3,
PC,PB1070,Y25-54,F,2011,CZ,56.9,
PC,PB1070,Y25-54,F,2011,DK,53.3,
PC,PB1070,Y25-54,F,2011,DE,52.9,
PC,PB1070,Y25-54,F,2011,EE,60.0,
PC,PB1070,Y25-54,F,2011,IE,27.6,
PC,PB1070,Y25-54,F,2011,EL,42.5,
PC,PB1070,Y25-54,F,2011,ES,55.5,
PC,PB1070,Y25-54,F,2011,FR,85.3,
PC,PB1070,Y25-54,F,2011,HR,51.5,u
PC,PB1070,Y25-54,F,2011,IT,48.1,
PC,PB1070,Y25-54,F,2011,CY,51.9,
PC,PB1070,Y25-54,F,2011,LV,65.0,
PC,PB1070,Y25-54,F,2011,LT,59.5,
PC,PB1070,Y25-54,F,2011,LU,63.0,
PC,PB1070,Y25-54,F,2011,HU,37.4,
PC,PB1070,Y25-54,F,2011,MT,41.0,
PC,PB1070,Y25-54,F,2011,NL,49.3,
PC,PB1070,Y25-54,F,2011,AT,66.8,
PC,PB1070,Y25-54,F,2011,PL,45.8,
PC,PB1070,Y25-54,F,2011,PT,65.3,
PC,PB1070,Y25-54,F,2011,RO,35.2,
PC,PB1070,Y25-54,F,2011,SI,73.0,
PC,PB1070,Y25-54,F,2011,SK,52.0,
PC,PB1070,Y25-54,F,2011,FI,73.3,
PC,PB1070,Y25-54,F,2011,SE,74.1,
PC,PB1070,Y25-54,F,2011,IS,75.4,
PC,PB1070,Y25-54,F,2011,CH,72.2,
PC,PB1070,Y25-54,F,2011,UK,46.4,
PC,PB1070,Y25-54,F,2011,TR,32.7,
PC,PB1070,Y25-54,M,2011,EU28,62.1,
PC,PB1070,Y25-54,M,2011,BE,54.1,
PC,PB1070,Y25-54,M,2011,BG,26.2,
PC,PB1070,Y25-54,M,2011,CZ,57.9,
PC,PB1070,Y25-54,M,2011,DK,60.0,
PC,PB1070,Y25-54,M,2011,DE,58.6,
PC,PB1070,Y25-54,M,2011,EE,55.2,
PC,PB1070,Y25-54,M,2011,IE,37.5,
PC,PB1070,Y25-54,M,2011,EL,49.2,
PC,PB1070,Y25-54,M,2011,ES,67.5,
PC,PB1070,Y25-54,M,2011,FR,89.4,
PC,PB1070,Y25-54,M,2011,HR,49.7,u
PC,PB1070,Y25-54,M,2011,IT,67.2,
PC,PB1070,Y25-54,M,2011,CY,64.2,
PC,PB1070,Y25-54,M,2011,LV,58.8,
PC,PB1070,Y25-54,M,2011,LT,50.1,
PC,PB1070,Y25-54,M,2011,LU,78.2,
PC,PB1070,Y25-54,M,2011,HU,38.8,
PC,PB1070,Y25-54,M,2011,MT,59.5,
PC,PB1070,Y25-54,M,2011,NL,55.7,
PC,PB1070,Y25-54,M,2011,AT,77.3,
PC,PB1070,Y25-54,M,2011,PL,44.9,
PC,PB1070,Y25-54,M,2011,PT,66.1,
PC,PB1070,Y25-54,M,2011,RO,39.6,
PC,PB1070,Y25-54,M,2011,SI,73.7,
PC,PB1070,Y25-54,M,2011,SK,52.9,
PC,PB1070,Y25-54,M,2011,FI,73.2,
PC,PB1070,Y25-54,M,2011,SE,80.9,
PC,PB1070,Y25-54,M,2011,IS,81.0,
PC,PB1070,Y25-54,M,2011,CH,83.3,
PC,PB1070,Y25-54,M,2011,UK,51.7,
PC,PB1070,Y25-54,M,2011,TR,74.5,
PC,PB1070,Y25-54,T,2011,EU28,59.0,
PC,PB1070,Y25-54,T,2011,BE,50.8,
PC,PB1070,Y25-54,T,2011,BG,30.2,
PC,PB1070,Y25-54,T,2011,CZ,57.4,
PC,PB1070,Y25-54,T,2011,DK,56.0,
PC,PB1070,Y25-54,T,2011,DE,55.7,
PC,PB1070,Y25-54,T,2011,EE,57.7,
PC,PB1070,Y25-54,T,2011,IE,32.4,
PC,PB1070,Y25-54,T,2011,EL,45.9,
PC,PB1070,Y25-54,T,2011,ES,60.6,
PC,PB1070,Y25-54,T,2011,FR,87.2,
PC,PB1070,Y25-54,T,2011,HR,50.6,
PC,PB1070,Y25-54,T,2011,IT,56.6,
PC,PB1070,Y25-54,T,2011,CY,57.9,
PC,PB1070,Y25-54,T,2011,LV,62.4,
PC,PB1070,Y25-54,T,2011,LT,55.1,
PC,PB1070,Y25-54,T,2011,LU,69.0,
PC,PB1070,Y25-54,T,2011,HU,38.1,
PC,PB1070,Y25-54,T,2011,MT,49.2,
PC,PB1070,Y25-54,T,2011,NL,51.8,
PC,PB1070,Y25-54,T,2011,AT,71.8,
PC,PB1070,Y25-54,T,2011,PL,45.3,
PC,PB1070,Y25-54,T,2011,PT,65.6,
PC,PB1070,Y25-54,T,2011,RO,37.0,
PC,PB1070,Y25-54,T,2011,SI,73.3,
PC,PB1070,Y25-54,T,2011,SK,52.4,
PC,PB1070,Y25-54,T,2011,FI,73.2,
PC,PB1070,Y25-54,T,2011,SE,76.9,
PC,PB1070,Y25-54,T,2011,IS,77.8,
PC,PB1070,Y25-54,T,2011,CH,77.2,
PC,PB1070,Y25-54,T,2011,UK,48.7,
PC,PB1070,Y25-54,T,2011,TR,50.4,
PC,PB1070,Y55-64,F,2011,EU28,25.7,
PC,PB1070,Y55-64,F,2011,BE,19.1,
PC,PB1070,Y55-64,F,2011,BG,13.5,
PC,PB1070,Y55-64,F,2011,CZ,22.4,
PC,PB1070,Y55-64,F,2011,DK,30.5,
PC,PB1070,Y55-64,F,2011,DE,30.0,
PC,PB1070,Y55-64,F,2011,EE,33.9,
PC,PB1070,Y55-64,F,2011,IE,20.7,
PC,PB1070,Y55-64,F,2011,EL,19.1,
PC,PB1070,Y55-64,F,2011,ES,21.3,
PC,PB1070,Y55-64,F,2011,FR,49.5,
PC,PB1070,Y55-64,F,2011,HR,19.7,u
PC,PB1070,Y55-64,F,2011,IT,17.6,
PC,PB1070,Y55-64,F,2011,CY,26.6,
PC,PB1070,Y55-64,F,2011,LV,40.6,
PC,PB1070,Y55-64,F,2011,LT,31.2,
PC,PB1070,Y55-64,F,2011,LU,21.5,
PC,PB1070,Y55-64,F,2011,HU,14.4,
PC,PB1070,Y55-64,F,2011,NL,25.1,
PC,PB1070,Y55-64,F,2011,AT,21.3,
PC,PB1070,Y55-64,F,2011,PL,14.9,
PC,PB1070,Y55-64,F,2011,PT,35.6,
PC,PB1070,Y55-64,F,2011,RO,17.2,
PC,PB1070,Y55-64,F,2011,SI,15.3,
PC,PB1070,Y55-64,F,2011,SK,15.1,
PC,PB1070,Y55-64,F,2011,FI,39.2,
PC,PB1070,Y55-64,F,2011,SE,58.7,
PC,PB1070,Y55-64,F,2011,IS,59.0,
PC,PB1070,Y55-64,F,2011,CH,46.3,
PC,PB1070,Y55-64,F,2011,UK,25.6,
PC,PB1070,Y55-64,F,2011,TR,19.6,
PC,PB1070,Y55-64,M,2011,EU28,33.6,
PC,PB1070,Y55-64,M,2011,BE,24.4,
PC,PB1070,Y55-64,M,2011,BG,24.3,
PC,PB1070,Y55-64,M,2011,CZ,36.6,
PC,PB1070,Y55-64,M,2011,DK,33.6,
PC,PB1070,Y55-64,M,2011,DE,34.4,
PC,PB1070,Y55-64,M,2011,EE,35.5,
PC,PB1070,Y55-64,M,2011,IE,22.5,
PC,PB1070,Y55-64,M,2011,EL,36.1,
PC,PB1070,Y55-64,M,2011,ES,37.7,
PC,PB1070,Y55-64,M,2011,FR,50.1,
PC,PB1070,Y55-64,M,2011,HR,35.4,u
PC,PB1070,Y55-64,M,2011,IT,30.9,
PC,PB1070,Y55-64,M,2011,CY,45.8,
PC,PB1070,Y55-64,M,2011,LV,46.4,
PC,PB1070,Y55-64,M,2011,LT,36.7,
PC,PB1070,Y55-64,M,2011,LU,24.9,
PC,PB1070,Y55-64,M,2011,HU,11.9,
PC,PB1070,Y55-64,M,2011,MT,30.9,u
PC,PB1070,Y55-64,M,2011,NL,36.7,
PC,PB1070,Y55-64,M,2011,AT,32.6,
PC,PB1070,Y55-64,M,2011,PL,24.2,
PC,PB1070,Y55-64,M,2011,PT,43.9,
PC,PB1070,Y55-64,M,2011,RO,23.4,
PC,PB1070,Y55-64,M,2011,SI,27.8,
PC,PB1070,Y55-64,M,2011,SK,26.8,
PC,PB1070,Y55-64,M,2011,FI,35.0,
PC,PB1070,Y55-64,M,2011,SE,66.7,
PC,PB1070,Y55-64,M,2011,IS,79.0,
PC,PB1070,Y55-64,M,2011,CH,61.2,
PC,PB1070,Y55-64,M,2011,UK,35.5,
PC,PB1070,Y55-64,M,2011,TR,42.3,
PC,PB1070,Y55-64,T,2011,EU28,29.3,
PC,PB1070,Y55-64,T,2011,BE,21.7,
PC,PB1070,Y55-64,T,2011,BG,18.0,
PC,PB1070,Y55-64,T,2011,CZ,29.2,
PC,PB1070,Y55-64,T,2011,DK,31.8,
PC,PB1070,Y55-64,T,2011,DE,32.1,
PC,PB1070,Y55-64,T,2011,EE,34.5,
PC,PB1070,Y55-64,T,2011,IE,21.7,
PC,PB1070,Y55-64,T,2011,EL,26.6,
PC,PB1070,Y55-64,T,2011,ES,27.6,
PC,PB1070,Y55-64,T,2011,FR,49.8,
PC,PB1070,Y55-64,T,2011,HR,27.0,
PC,PB1070,Y55-64,T,2011,IT,23.4,
PC,PB1070,Y55-64,T,2011,CY,34.7,
PC,PB1070,Y55-64,T,2011,LV,42.7,
PC,PB1070,Y55-64,T,2011,LT,33.5,
PC,PB1070,Y55-64,T,2011,LU,23.0,
PC,PB1070,Y55-64,T,2011,HU,13.2,
PC,PB1070,Y55-64,T,2011,MT,19.6,u
PC,PB1070,Y55-64,T,2011,NL,30.3,
PC,PB1070,Y55-64,T,2011,AT,27.1,
PC,PB1070,Y55-64,T,2011,PL,19.4,
PC,PB1070,Y55-64,T,2011,PT,38.9,
PC,PB1070,Y55-64,T,2011,RO,19.7,
PC,PB1070,Y55-64,T,2011,SI,21.5,
PC,PB1070,Y55-64,T,2011,SK,20.3,
PC,PB1070,Y55-64,T,2011,FI,37.2,
PC,PB1070,Y55-64,T,2011,SE,62.0,
PC,PB1070,Y55-64,T,2011,IS,67.1,
PC,PB1070,Y55-64,T,2011,CH,52.8,
PC,PB1070,Y55-64,T,2011,UK,30.5,
PC,PB1070,Y55-64,T,2011,TR,28.5,
PC,PB1071,Y15-24,F,2011,EU28,39.4,
PC,PB1071,Y15-24,F,2011,BE,27.9,
PC,PB1071,Y15-24,F,2011,BG,25.4,
PC,PB1071,Y15-24,F,2011,CZ,24.0,
PC,PB1071,Y15-24,F,2011,DK,70.7,
PC,PB1071,Y15-24,F,2011,DE,44.8,
PC,PB1071,Y15-24,F,2011,EE,37.0,
PC,PB1071,Y15-24,F,2011,IE,41.6,
PC,PB1071,Y15-24,F,2011,EL,26.6,
PC,PB1071,Y15-24,F,2011,ES,43.8,
PC,PB1071,Y15-24,F,2011,FR,33.7,
PC,PB1071,Y15-24,F,2011,HR,22.2,
PC,PB1071,Y15-24,F,2011,IT,22.7,
PC,PB1071,Y15-24,F,2011,CY,37.9,
PC,PB1071,Y15-24,F,2011,LV,35.1,
PC,PB1071,Y15-24,F,2011,LT,22.9,
PC,PB1071,Y15-24,F,2011,LU,24.2,
PC,PB1071,Y15-24,F,2011,HU,21.3,
PC,PB1071,Y15-24,F,2011,MT,44.7,
PC,PB1071,Y15-24,F,2011,NL,71.4,
PC,PB1071,Y15-24,F,2011,AT,52.4,
PC,PB1071,Y15-24,F,2011,PL,28.5,
PC,PB1071,Y15-24,F,2011,PT,35.7,
PC,PB1071,Y15-24,F,2011,RO,27.7,
PC,PB1071,Y15-24,F,2011,SI,30.3,
PC,PB1071,Y15-24,F,2011,SK,21.8,
PC,PB1071,Y15-24,F,2011,FI,51.4,
PC,PB1071,Y15-24,F,2011,SE,52.7,
PC,PB1071,Y15-24,F,2011,IS,91.3,
PC,PB1071,Y15-24,F,2011,CH,67.3,
PC,PB1071,Y15-24,F,2011,UK,62.9,
PC,PB1071,Y15-24,F,2011,TR,26.4,
PC,PB1071,Y15-24,M,2011,EU28,46.0,
PC,PB1071,Y15-24,M,2011,BE,32.0,
PC,PB1071,Y15-24,M,2011,BG,34.3,
PC,PB1071,Y15-24,M,2011,CZ,35.5,
PC,PB1071,Y15-24,M,2011,DK,68.8,
PC,PB1071,Y15-24,M,2011,DE,49.6,
PC,PB1071,Y15-24,M,2011,EE,43.0,
PC,PB1071,Y15-24,M,2011,IE,43.2,
PC,PB1071,Y15-24,M,2011,EL,32.2,
PC,PB1071,Y15-24,M,2011,ES,47.0,
PC,PB1071,Y15-24,M,2011,FR,42.1,
PC,PB1071,Y15-24,M,2011,HR,39.3,
PC,PB1071,Y15-24,M,2011,IT,30.6,
PC,PB1071,Y15-24,M,2011,CY,41.9,
PC,PB1071,Y15-24,M,2011,LV,42.8,
PC,PB1071,Y15-24,M,2011,LT,32.1,
PC,PB1071,Y15-24,M,2011,LU,26.0,
PC,PB1071,Y15-24,M,2011,HU,27.2,
PC,PB1071,Y15-24,M,2011,MT,55.9,
PC,PB1071,Y15-24,M,2011,NL,68.8,
PC,PB1071,Y15-24,M,2011,AT,62.5,
PC,PB1071,Y15-24,M,2011,PL,39.5,
PC,PB1071,Y15-24,M,2011,PT,40.1,
PC,PB1071,Y15-24,M,2011,RO,36.4,
PC,PB1071,Y15-24,M,2011,SI,40.2,
PC,PB1071,Y15-24,M,2011,SK,38.0,
PC,PB1071,Y15-24,M,2011,FI,51.6,
PC,PB1071,Y15-24,M,2011,SE,53.1,
PC,PB1071,Y15-24,M,2011,IS,82.6,
PC,PB1071,Y15-24,M,2011,CH,69.2,
PC,PB1071,Y15-24,M,2011,UK,69.1,
PC,PB1071,Y15-24,M,2011,TR,51.1,
PC,PB1071,Y15-24,T,2011,EU28,42.7,
PC,PB1071,Y15-24,T,2011,BE,30.0,
PC,PB1071,Y15-24,T,2011,BG,30.0,
PC,PB1071,Y15-24,T,2011,CZ,29.9,
PC,PB1071,Y15-24,T,2011,DK,69.7,
PC,PB1071,Y15-24,T,2011,DE,47.2,
PC,PB1071,Y15-24,T,2011,EE,40.0,
PC,PB1071,Y15-24,T,2011,IE,42.4,
PC,PB1071,Y15-24,T,2011,EL,29.4,
PC,PB1071,Y15-24,T,2011,ES,45.4,
PC,PB1071,Y15-24,T,2011,FR,37.8,
PC,PB1071,Y15-24,T,2011,HR,31.1,
PC,PB1071,Y15-24,T,2011,IT,26.8,
PC,PB1071,Y15-24,T,2011,CY,39.8,
PC,PB1071,Y15-24,T,2011,LV,39.0,
PC,PB1071,Y15-24,T,2011,LT,27.6,
PC,PB1071,Y15-24,T,2011,LU,25.1,
PC,PB1071,Y15-24,T,2011,HU,24.2,
PC,PB1071,Y15-24,T,2011,MT,50.5,
PC,PB1071,Y15-24,T,2011,NL,70.1,
PC,PB1071,Y15-24,T,2011,AT,57.5,
PC,PB1071,Y15-24,T,2011,PL,34.1,
PC,PB1071,Y15-24,T,2011,PT,37.9,
PC,PB1071,Y15-24,T,2011,RO,32.1,
PC,PB1071,Y15-24,T,2011,SI,35.5,
PC,PB1071,Y15-24,T,2011,SK,30.1,
PC,PB1071,Y15-24,T,2011,FI,51.5,
PC,PB1071,Y15-24,T,2011,SE,52.9,
PC,PB1071,Y15-24,T,2011,IS,86.6,
PC,PB1071,Y15-24,T,2011,CH,68.3,
PC,PB1071,Y15-24,T,2011,UK,66.0,
PC,PB1071,Y15-24,T,2011,TR,38.4,
PC,PB1071,Y15-64,F,2011,EU28,67.9,
PC,PB1071,Y15-64,F,2011,BE,65.6,
PC,PB1071,Y15-64,F,2011,BG,66.1,
PC,PB1071,Y15-64,F,2011,CZ,64.8,
PC,PB1071,Y15-64,F,2011,DK,83.9,
PC,PB1071,Y15-64,F,2011,DE,70.9,
PC,PB1071,Y15-64,F,2011,EE,75.8,
PC,PB1071,Y15-64,F,2011,IE,65.1,
PC,PB1071,Y15-64,F,2011,EL,60.0,
PC,PB1071,Y15-64,F,2011,ES,72.2,
PC,PB1071,Y15-64,F,2011,FR,68.7,
PC,PB1071,Y15-64,F,2011,HR,56.1,
PC,PB1071,Y15-64,F,2011,IT,53.5,
PC,PB1071,Y15-64,F,2011,CY,71.3,
PC,PB1071,Y15-64,F,2011,LV,73.4,
PC,PB1071,Y15-64,F,2011,LT,72.9,
PC,PB1071,Y15-64,F,2011,LU,63.5,
PC,PB1071,Y15-64,F,2011,HU,61.5,
PC,PB1071,Y15-64,F,2011,MT,46.9,
PC,PB1071,Y15-64,F,2011,NL,79.2,
PC,PB1071,Y15-64,F,2011,AT,73.6,
PC,PB1071,Y15-64,F,2011,PL,62.8,
PC,PB1071,Y15-64,F,2011,PT,75.9,
PC,PB1071,Y15-64,F,2011,RO,62.6,
PC,PB1071,Y15-64,F,2011,SI,71.8,
PC,PB1071,Y15-64,F,2011,SK,64.2,
PC,PB1071,Y15-64,F,2011,FI,77.9,
PC,PB1071,Y15-64,F,2011,SE,80.4,
PC,PB1071,Y15-64,F,2011,IS,91.4,
PC,PB1071,Y15-64,F,2011,CH,79.9,
PC,PB1071,Y15-64,F,2011,UK,76.1,
PC,PB1071,Y15-64,F,2011,TR,33.0,
PC,PB1071,Y15-64,M,2011,EU28,81.4,
PC,PB1071,Y15-64,M,2011,BE,77.1,
PC,PB1071,Y15-64,M,2011,BG,73.6,
PC,PB1071,Y15-64,M,2011,CZ,82.2,
PC,PB1071,Y15-64,M,2011,DK,87.6,
PC,PB1071,Y15-64,M,2011,DE,83.4,
PC,PB1071,Y15-64,M,2011,EE,82.7,
PC,PB1071,Y15-64,M,2011,IE,80.6,
PC,PB1071,Y15-64,M,2011,EL,81.2,
PC,PB1071,Y15-64,M,2011,ES,85.7,
PC,PB1071,Y15-64,M,2011,FR,78.8,
PC,PB1071,Y15-64,M,2011,HR,71.4,
PC,PB1071,Y15-64,M,2011,IT,75.2,
PC,PB1071,Y15-64,M,2011,CY,83.8,
PC,PB1071,Y15-64,M,2011,LV,78.9,
PC,PB1071,Y15-64,M,2011,LT,77.7,
PC,PB1071,Y15-64,M,2011,LU,77.1,
PC,PB1071,Y15-64,M,2011,HU,74.3,
PC,PB1071,Y15-64,M,2011,MT,82.4,
PC,PB1071,Y15-64,M,2011,NL,88.0,
PC,PB1071,Y15-64,M,2011,AT,85.2,
PC,PB1071,Y15-64,M,2011,PL,78.1,
PC,PB1071,Y15-64,M,2011,PT,82.6,
PC,PB1071,Y15-64,M,2011,RO,77.1,
PC,PB1071,Y15-64,M,2011,SI,79.3,
PC,PB1071,Y15-64,M,2011,SK,80.9,
PC,PB1071,Y15-64,M,2011,FI,83.5,
PC,PB1071,Y15-64,M,2011,SE,84.1,
PC,PB1071,Y15-64,M,2011,IS,92.5,
PC,PB1071,Y15-64,M,2011,CH,91.1,
PC,PB1071,Y15-64,M,2011,UK,88.4,
