unit,hlth_pb,age,sex,time\geo,i,v
PC,PB1070,Y15-64,T,2011,SI,43.9
PC,PB1070,Y15-64,T,2011,SK,29.2
PC,PB1070,Y15-64,T,2011,FI,50.6
PC,PB1070,Y15-64,T,2011,SE,61.5
PC,PB1070,Y15-64,T,2011,IS,66.8
PC,PB1070,Y15-64,T,2011,CH,65.0
PC,PB1070,Y15-64,T,2011,UK,36.0
PC,PB1070,Y15-64,T,2011,TR,40.1
PC,PB1070,Y20-64,F,2011,EU28,36.5
PC,PB1070,Y20-64,F,2011,BE,32.8
PC,PB1070,Y20-64,F,2011,BG,16.4
PC,PB1070,Y20-64,F,2011,CZ,32.4
PC,PB1070,Y20-64,F,2011,DK,40.6
PC,PB1070,Y20-64,F,2011,DE,35.0
PC,PB1070,Y20-64,F,2011,EE,36.4
PC,PB1070,Y20-64,F,2011,IE,21.5
PC,PB1070,Y20-64,F,2011,EL,24.6
PC,PB1070,Y20-64,F,2011,ES,29.1
PC,PB1070,Y20-64,F,2011,FR,58.6
PC,PB1070,Y20-64,F,2011,HR,26.5
PC,PB1070,Y20-64,F,2011,IT,31.5
PC,PB1070,Y20-64,F,2011,CY,35.3
PC,PB1070,Y20-64,F,2011,LV,43.3
PC,PB1070,Y20-64,F,2011,LT,35.2
PC,PB1070,Y20-64,F,2011,LU,46.6
PC,PB1070,Y20-64,F,2011,HU,18.8
PC,PB1070,Y20-64,F,2011,MT,25.4
PC,PB1070,Y20-64,F,2011,NL,37.9
PC,PB1070,Y20-64,F,2011,AT,43.7
PC,PB1070,Y20-64,F,2011,PL,24.2
PC,PB1070,Y20-64,F,2011,PT,43.2
PC,PB1070,Y20-64,F,2011,RO,22.2
PC,PB1070,Y20-64,F,2011,SI,42.2
PC,PB1070,Y20-64,F,2011,SK,27.4
PC,PB1070,Y20-64,F,2011,FI,52.6
PC,PB1070,Y20-64,F,2011,SE,61.7
PC,PB1070,Y20-64,F,2011,IS,65.9
PC,PB1070,Y20-64,F,2011,CH,60.9
PC,PB1070,Y20-64,F,2011,UK,34.9
PC,PB1070,Y20-64,F,2011,TR,27.3
PC,PB1070,Y20-64,M,2011,EU28,41.4
PC,PB1070,Y20-64,M,2011,BE,35.5
PC,PB1070,Y20-64,M,2011,BG,19.9
PC,PB1070,Y20-64,M,2011,CZ,38.0
PC,PB1070,Y20-64,M,2011,DK,43.4
PC,PB1070,Y20-64,M,2011,DE,37.5
PC,PB1070,Y20-64,M,2011,EE,31.8
PC,PB1070,Y20-64,M,2011,IE,22.4
PC,PB1070,Y20-64,M,2011,EL,36.0
PC,PB1070,Y20-64,M,2011,ES,41.6
PC,PB1070,Y20-64,M,2011,FR,63.8
PC,PB1070,Y20-64,M,2011,HR,37.3
PC,PB1070,Y20-64,M,2011,IT,45.2
PC,PB1070,Y20-64,M,2011,CY,49.3
PC,PB1070,Y20-64,M,2011,LV,39.4
PC,PB1070,Y20-64,M,2011,LT,30.2
PC,PB1070,Y20-64,M,2011,LU,54.4
PC,PB1070,Y20-64,M,2011,HU,17.9
PC,PB1070,Y20-64,M,2011,MT,36.4
PC,PB1070,Y20-64,M,2011,NL,42.3
PC,PB1070,Y20-64,M,2011,AT,53.3
PC,PB1070,Y20-64,M,2011,PL,29.2
PC,PB1070,Y20-64,M,2011,PT,47.1
PC,PB1070,Y20-64,M,2011,RO,26.6
PC,PB1070,Y20-64,M,2011,SI,46.8
PC,PB1070,Y20-64,M,2011,SK,32.1
PC,PB1070,Y20-64,M,2011,FI,50.0
PC,PB1070,Y20-64,M,2011,SE,67.5
PC,PB1070,Y20-64,M,2011,IS,68.9
PC,PB1070,Y20-64,M,2011,CH,73.1
PC,PB1070,Y20-64,M,2011,UK,38.2
PC,PB1070,Y20-64,M,2011,TR,59.4
PC,PB1070,Y20-64,T,2011,EU28,38.7
PC,PB1070,Y20-64,T,2011,BE,34.0
PC,PB1070,Y20-64,T,2011,BG,18.0
PC,PB1070,Y20-64,T,2011,CZ,35.1
PC,PB1070,Y20-64,T,2011,DK,41.8
PC,PB1070,Y20-64,T,2011,DE,36.2
PC,PB1070,Y20-64,T,2011,EE,34.3
PC,PB1070,Y20-64,T,2011,IE,22.0
PC,PB1070,Y20-64,T,2011,EL,30.1
PC,PB1070,Y20-64,T,2011,ES,34.3
PC,PB1070,Y20-64,T,2011,FR,61.0
PC,PB1070,Y20-64,T,2011,HR,31.8
PC,PB1070,Y20-64,T,2011,IT,37.6
PC,PB1070,Y20-64,T,2011,CY,41.9
PC,PB1070,Y20-64,T,2011,LV,41.8
PC,PB1070,Y20-64,T,2011,LT,32.9
PC,PB1070,Y20-64,T,2011,LU,49.8
PC,PB1070,Y20-64,T,2011,HU,18.4
PC,PB1070,Y20-64,T,2011,MT,30.4
PC,PB1070,Y20-64,T,2011,NL,39.7
PC,PB1070,Y20-64,T,2011,AT,48.4
PC,PB1070,Y20-64,T,2011,PL,26.7
PC,PB1070,Y20-64,T,2011,PT,44.8
PC,PB1070,Y20-64,T,2011,RO,24.1
PC,PB1070,Y20-64,T,2011,SI,44.5
PC,PB1070,Y20-64,T,2011,SK,29.5
PC,PB1070,Y20-64,T,2011,FI,51.4
PC,PB1070,Y20-64,T,2011,SE,64.0
PC,PB1070,Y20-64,T,2011,IS,67.2
PC,PB1070,Y20-64,T,2011,CH,66.4
PC,PB1070,Y20-64,T,2011,UK,36.4
PC,PB1070,Y20-64,T,2011,TR,40.6
PC,PB1070,Y25-54,F,2011,EU28,46.8
PC,PB1070,Y25-54,F,2011,BE,42.0
PC,PB1070,Y25-54,F,2011,BG,25.0
PC,PB1070,Y25-54,F,2011,CZ,44.0
PC,PB1070,Y25-54,F,2011,DK,46.2
PC,PB1070,Y25-54,F,2011,DE,41.9
PC,PB1070,Y25-54,F,2011,EE,44.4
PC,PB1070,Y25-54,F,2011,IE,23.1
PC,PB1070,Y25-54,F,2011,EL,33.8
PC,PB1070,Y25-54,F,2011,ES,38.9
PC,PB1070,Y25-54,F,2011,FR,67.8
PC,PB1070,Y25-54,F,2011,HR,40.1 u
PC,PB1070,Y25-54,F,2011,IT,43.0
PC,PB1070,Y25-54,F,2011,CY,45.2
PC,PB1070,Y25-54,F,2011,LV,57.5
PC,PB1070,Y25-54,F,2011,LT,45.2
PC,PB1070,Y25-54,F,2011,LU,58.3
PC,PB1070,Y25-54,F,2011,HU,27.2
PC,PB1070,Y25-54,F,2011,MT,39.6
PC,PB1070,Y25-54,F,2011,NL,45.8
PC,PB1070,Y25-54,F,2011,AT,61.5
PC,PB1070,Y25-54,F,2011,PL,38.3
PC,PB1070,Y25-54,F,2011,PT,54.2
PC,PB1070,Y25-54,F,2011,RO,30.8
PC,PB1070,Y25-54,F,2011,SI,64.8
PC,PB1070,Y25-54,F,2011,SK,40.9
PC,PB1070,Y25-54,F,2011,FI,66.8
PC,PB1070,Y25-54,F,2011,SE,66.0
PC,PB1070,Y25-54,F,2011,IS,68.7
PC,PB1070,Y25-54,F,2011,CH,67.8
PC,PB1070,Y25-54,F,2011,UK,40.5
PC,PB1070,Y25-54,F,2011,TR,31.0
PC,PB1070,Y25-54,M,2011,EU28,51.3
PC,PB1070,Y25-54,M,2011,BE,46.1
PC,PB1070,Y25-54,M,2011,BG,20.0
PC,PB1070,Y25-54,M,2011,CZ,44.7
PC,PB1070,Y25-54,M,2011,DK,52.4
PC,PB1070,Y25-54,M,2011,DE,45.7
PC,PB1070,Y25-54,M,2011,EE,39.3
PC,PB1070,Y25-54,M,2011,IE,27.2
PC,PB1070,Y25-54,M,2011,EL,40.6
PC,PB1070,Y25-54,M,2011,ES,50.6
PC,PB1070,Y25-54,M,2011,FR,72.7
PC,PB1070,Y25-54,M,2011,HR,42.3 u
PC,PB1070,Y25-54,M,2011,IT,58.5
PC,PB1070,Y25-54,M,2011,CY,55.0
PC,PB1070,Y25-54,M,2011,LV,43.2
PC,PB1070,Y25-54,M,2011,LT,33.2
PC,PB1070,Y25-54,M,2011,LU,72.2
PC,PB1070,Y25-54,M,2011,HU,28.8
PC,PB1070,Y25-54,M,2011,MT,45.1 u
PC,PB1070,Y25-54,M,2011,NL,48.3
PC,PB1070,Y25-54,M,2011,AT,72.2
PC,PB1070,Y25-54,M,2011,PL,38.0
PC,PB1070,Y25-54,M,2011,PT,55.3
PC,PB1070,Y25-54,M,2011,RO,34.6
PC,PB1070,Y25-54,M,2011,SI,65.0
PC,PB1070,Y25-54,M,2011,SK,40.5
PC,PB1070,Y25-54,M,2011,FI,65.3
PC,PB1070,Y25-54,M,2011,SE,72.7
PC,PB1070,Y25-54,M,2011,IS,71.5
PC,PB1070,Y25-54,M,2011,CH,78.3
PC,PB1070,Y25-54,M,2011,UK,44.2
PC,PB1070,Y25-54,M,2011,TR,67.6
PC,PB1070,Y25-54,T,2011,EU28,48.8
PC,PB1070,Y25-54,T,2011,BE,43.7
PC,PB1070,Y25-54,T,2011,BG,22.5
PC,PB1070,Y25-54,T,2011,CZ,44.3
PC,PB1070,Y25-54,T,2011,DK,48.7
PC,PB1070,Y25-54,T,2011,DE,43.8
PC,PB1070,Y25-54,T,2011,EE,41.9
PC,PB1070,Y25-54,T,2011,IE,25.1
PC,PB1070,Y25-54,T,2011,EL,37.3
PC,PB1070,Y25-54,T,2011,ES,43.8
PC,PB1070,Y25-54,T,2011,FR,70.0
PC,PB1070,Y25-54,T,2011,HR,41.3
PC,PB1070,Y25-54,T,2011,IT,49.9
PC,PB1070,Y25-54,T,2011,CY,49.9
PC,PB1070,Y25-54,T,2011,LV,51.6
PC,PB1070,Y25-54,T,2011,LT,39.5
PC,PB1070,Y25-54,T,2011,LU,63.8
PC,PB1070,Y25-54,T,2011,HU,27.9
PC,PB1070,Y25-54,T,2011,MT,42.0
PC,PB1070,Y25-54,T,2011,NL,46.8
PC,PB1070,Y25-54,T,2011,AT,66.6
PC,PB1070,Y25-54,T,2011,PL,38.2
PC,PB1070,Y25-54,T,2011,PT,54.7
PC,PB1070,Y25-54,T,2011,RO,32.4
PC,PB1070,Y25-54,T,2011,SI,64.9
PC,PB1070,Y25-54,T,2011,SK,40.7
PC,PB1070,Y25-54,T,2011,FI,66.1
PC,PB1070,Y25-54,T,2011,SE,68.7
PC,PB1070,Y25-54,T,2011,IS,69.9
PC,PB1070,Y25-54,T,2011,CH,72.5
PC,PB1070,Y25-54,T,2011,UK,42.2
PC,PB1070,Y25-54,T,2011,TR,46.4
PC,PB1070,Y55-64,F,2011,EU28,22.2
PC,PB1070,Y55-64,F,2011,BE,16.4
PC,PB1070,Y55-64,F,2011,BG,11.1
PC,PB1070,Y55-64,F,2011,CZ,19.2
PC,PB1070,Y55-64,F,2011,DK,28.1
PC,PB1070,Y55-64,F,2011,DE,25.3
PC,PB1070,Y55-64,F,2011,EE,28.8
PC,PB1070,Y55-64,F,2011,IE,18.6
PC,PB1070,Y55-64,F,2011,EL,17.8
PC,PB1070,Y55-64,F,2011,ES,15.3
PC,PB1070,Y55-64,F,2011,FR,39.8
PC,PB1070,Y55-64,F,2011,HR,16 u
PC,PB1070,Y55-64,F,2011,IT,16.4
PC,PB1070,Y55-64,F,2011,CY,24.7
PC,PB1070,Y55-64,F,2011,LV,29.2
PC,PB1070,Y55-64,F,2011,LT,25.2
PC,PB1070,Y55-64,F,2011,LU,20.6
PC,PB1070,Y55-64,F,2011,HU,12.0
PC,PB1070,Y55-64,F,2011,NL,23.4
PC,PB1070,Y55-64,F,2011,AT,19.0
PC,PB1070,Y55-64,F,2011,PL,13.3
PC,PB1070,Y55-64,F,2011,PT,31.0
PC,PB1070,Y55-64,F,2011,RO,17.0
PC,PB1070,Y55-64,F,2011,SI,14.4 u
PC,PB1070,Y55-64,F,2011,SK,12.4
PC,PB1070,Y55-64,F,2011,FI,35.8
PC,PB1070,Y55-64,F,2011,SE,55.0
PC,PB1070,Y55-64,F,2011,IS,56.9
PC,PB1070,Y55-64,F,2011,CH,42.7
PC,PB1070,Y55-64,F,2011,UK,22.8
PC,PB1070,Y55-64,F,2011,TR,19.5
PC,PB1070,Y55-64,M,2011,EU28,28.4
PC,PB1070,Y55-64,M,2011,BE,22.5
PC,PB1070,Y55-64,M,2011,BG,20.3
PC,PB1070,Y55-64,M,2011,CZ,30.8
PC,PB1070,Y55-64,M,2011,DK,28.3
PC,PB1070,Y55-64,M,2011,DE,26.0
PC,PB1070,Y55-64,M,2011,EE,20.1 u
PC,PB1070,Y55-64,M,2011,IE,16.8
PC,PB1070,Y55-64,M,2011,EL,32.4
PC,PB1070,Y55-64,M,2011,ES,28.5
PC,PB1070,Y55-64,M,2011,FR,42.3
PC,PB1070,Y55-64,M,2011,HR,31.7 u
PC,PB1070,Y55-64,M,2011,IT,28.2
PC,PB1070,Y55-64,M,2011,CY,44.5
PC,PB1070,Y55-64,M,2011,LV,34.2
PC,PB1070,Y55-64,M,2011,LT,27.3
PC,PB1070,Y55-64,M,2011,LU,22.8
PC,PB1070,Y55-64,M,2011,HU,9.0
PC,PB1070,Y55-64,M,2011,MT,28.2 u
PC,PB1070,Y55-64,M,2011,NL,33.8
PC,PB1070,Y55-64,M,2011,AT,30.2
PC,PB1070,Y55-64,M,2011,PL,21.2
PC,PB1070,Y55-64,M,2011,PT,37.2
PC,PB1070,Y55-64,M,2011,RO,22.0
PC,PB1070,Y55-64,M,2011,SI,23.8
PC,PB1070,Y55-64,M,2011,SK,22.5
PC,PB1070,Y55-64,M,2011,FI,31.8
PC,PB1070,Y55-64,M,2011,SE,61.0
PC,PB1070,Y55-64,M,2011,IS,67.8
PC,PB1070,Y55-64,M,2011,CH,59.8
PC,PB1070,Y55-64,M,2011,UK,30.2
PC,PB1070,Y55-64,M,2011,TR,39.9
PC,PB1070,Y55-64,T,2011,EU28,25.0
PC,PB1070,Y55-64,T,2011,BE,19.4
PC,PB1070,Y55-64,T,2011,BG,14.9
PC,PB1070,Y55-64,T,2011,CZ,24.8
PC,PB1070,Y55-64,T,2011,DK,28.2
PC,PB1070,Y55-64,T,2011,DE,25.6
PC,PB1070,Y55-64,T,2011,EE,25.4
PC,PB1070,Y55-64,T,2011,IE,17.6
PC,PB1070,Y55-64,T,2011,EL,24.3
PC,PB1070,Y55-64,T,2011,ES,20.4
PC,PB1070,Y55-64,T,2011,FR,40.9
PC,PB1070,Y55-64,T,2011,HR,23.3
PC,PB1070,Y55-64,T,2011,IT,21.5
PC,PB1070,Y55-64,T,2011,CY,33.1
PC,PB1070,Y55-64,T,2011,LV,31.0
PC,PB1070,Y55-64,T,2011,LT,26.0
PC,PB1070,Y55-64,T,2011,LU,21.6
PC,PB1070,Y55-64,T,2011,HU,10.6
PC,PB1070,Y55-64,T,2011,MT,18.4 u
PC,PB1070,Y55-64,T,2011,NL,28.0
PC,PB1070,Y55-64,T,2011,AT,24.7
PC,PB1070,Y55-64,T,2011,PL,17.1
PC,PB1070,Y55-64,T,2011,PT,33.4
PC,PB1070,Y55-64,T,2011,RO,19.0
PC,PB1070,Y55-64,T,2011,SI,19.1
PC,PB1070,Y55-64,T,2011,SK,16.9
PC,PB1070,Y55-64,T,2011,FI,34.0
PC,PB1070,Y55-64,T,2011,SE,57.4
PC,PB1070,Y55-64,T,2011,IS,61.3
PC,PB1070,Y55-64,T,2011,CH,50.2
PC,PB1070,Y55-64,T,2011,UK,26.5
PC,PB1070,Y55-64,T,2011,TR,27.4
PC,PB1071,Y15-24,F,2011,EU28,31.2
PC,PB1071,Y15-24,F,2011,BE,23.5
PC,PB1071,Y15-24,F,2011,BG,19.5
PC,PB1071,Y15-24,F,2011,CZ,19.9
PC,PB1071,Y15-24,F,2011,DK,62.4
PC,PB1071,Y15-24,F,2011,DE,40.7
PC,PB1071,Y15-24,F,2011,EE,29.1
PC,PB1071,Y15-24,F,2011,IE,31.8
PC,PB1071,Y15-24,F,2011,EL,13.0
PC,PB1071,Y15-24,F,2011,ES,24.3
PC,PB1071,Y15-24,F,2011,FR,26.3
PC,PB1071,Y15-24,F,2011,HR,13.8 u
PC,PB1071,Y15-24,F,2011,IT,15.4
PC,PB1071,Y15-24,F,2011,CY,30.8
PC,PB1071,Y15-24,F,2011,LV,22.6
PC,PB1071,Y15-24,F,2011,LT,16.7
PC,PB1071,Y15-24,F,2011,LU,19.0
PC,PB1071,Y15-24,F,2011,HU,16.5
PC,PB1071,Y15-24,F,2011,MT,37.2
PC,PB1071,Y15-24,F,2011,NL,66.0
PC,PB1071,Y15-24,F,2011,AT,48.2
PC,PB1071,Y15-24,F,2011,PL,20.9
PC,PB1071,Y15-24,F,2011,PT,26.1
PC,PB1071,Y15-24,F,2011,RO,21.6
PC,PB1071,Y15-24,F,2011,SI,26.4
PC,PB1071,Y15-24,F,2011,SK,14.9
PC,PB1071,Y15-24,F,2011,FI,42.4
PC,PB1071,Y15-24,F,2011,SE,41.4
PC,PB1071,Y15-24,F,2011,IS,78.9
PC,PB1071,Y15-24,F,2011,CH,62.1
PC,PB1071,Y15-24,F,2011,UK,51.5
PC,PB1071,Y15-24,F,2011,TR,21.5
PC,PB1071,Y15-24,M,2011,EU28,36.0
PC,PB1071,Y15-24,M,2011,BE,26.9
PC,PB1071,Y15-24,M,2011,BG,25.3
PC,PB1071,Y15-24,M,2011,CZ,29.2
PC,PB1071,Y15-24,M,2011,DK,58.2
PC,PB1071,Y15-24,M,2011,DE,44.1
PC,PB1071,Y15-24,M,2011,EE,32.6
PC,PB1071,Y15-24,M,2011,IE,27.9
PC,PB1071,Y15-24,M,2011,EL,20.6
PC,PB1071,Y15-24,M,2011,ES,24.2
PC,PB1071,Y15-24,M,2011,FR,34.0
PC,PB1071,Y15-24,M,2011,HR,26.0
PC,PB1071,Y15-24,M,2011,IT,23.2
PC,PB1071,Y15-24,M,2011,CY,32.6
PC,PB1071,Y15-24,M,2011,LV,28.7
PC,PB1071,Y15-24,M,2011,LT,20.0
PC,PB1071,Y15-24,M,2011,LU,22.4
PC,PB1071,Y15-24,M,2011,HU,20.3
PC,PB1071,Y15-24,M,2011,MT,46.6
PC,PB1071,Y15-24,M,2011,NL,63.9
PC,PB1071,Y15-24,M,2011,AT,58.3
PC,PB1071,Y15-24,M,2011,PL,30.4
PC,PB1071,Y15-24,M,2011,PT,29.1
PC,PB1071,Y15-24,M,2011,RO,28.6
PC,PB1071,Y15-24,M,2011,SI,35.1
PC,PB1071,Y15-24,M,2011,SK,26.1
PC,PB1071,Y15-24,M,2011,FI,40.7
PC,PB1071,Y15-24,M,2011,SE,41.0
PC,PB1071,Y15-24,M,2011,IS,65.7
PC,PB1071,Y15-24,M,2011,CH,64.7
PC,PB1071,Y15-24,M,2011,UK,53.3
PC,PB1071,Y15-24,M,2011,TR,43.4
PC,PB1071,Y15-24,T,2011,EU28,33.6
PC,PB1071,Y15-24,T,2011,BE,25.2
PC,PB1071,Y15-24,T,2011,BG,22.5
PC,PB1071,Y15-24,T,2011,CZ,24.7
PC,PB1071,Y15-24,T,2011,DK,60.2
PC,PB1071,Y15-24,T,2011,DE,42.4
PC,PB1071,Y15-24,T,2011,EE,30.9
PC,PB1071,Y15-24,T,2011,IE,29.9
PC,PB1071,Y15-24,T,2011,EL,16.7
PC,PB1071,Y15-24,T,2011,ES,24.3
PC,PB1071,Y15-24,T,2011,FR,30.1
PC,PB1071,Y15-24,T,2011,HR,20.2
PC,PB1071,Y15-24,T,2011,IT,19.4
PC,PB1071,Y15-24,T,2011,CY,31.6
PC,PB1071,Y15-24,T,2011,LV,25.7
PC,PB1071,Y15-24,T,2011,LT,18.4
PC,PB1071,Y15-24,T,2011,LU,20.7
PC,PB1071,Y15-24,T,2011,HU,18.4
PC,PB1071,Y15-24,T,2011,MT,42.1
PC,PB1071,Y15-24,T,2011,NL,64.9
PC,PB1071,Y15-24,T,2011,AT,53.2
PC,PB1071,Y15-24,T,2011,PL,25.8
PC,PB1071,Y15-24,T,2011,PT,27.6
PC,PB1071,Y15-24,T,2011,RO,25.1
PC,PB1071,Y15-24,T,2011,SI,31.0
PC,PB1071,Y15-24,T,2011,SK,20.6
PC,PB1071,Y15-24,T,2011,FI,41.5
PC,PB1071,Y15-24,T,2011,SE,41.2
PC,PB1071,Y15-24,T,2011,IS,71.7
PC,PB1071,Y15-24,T,2011,CH,63.4
PC,PB1071,Y15-24,T,2011,UK,52.4
PC,PB1071,Y15-24,T,2011,TR,32.2
PC,PB1071,Y15-64,F,2011,EU28,61.5
PC,PB1071,Y15-64,F,2011,BE,61.8
PC,PB1071,Y15-64,F,2011,BG,59.7
PC,PB1071,Y15-64,F,2011,CZ,60.3
PC,PB1071,Y15-64,F,2011,DK,78.5
PC,PB1071,Y15-64,F,2011,DE,66.8
PC,PB1071,Y15-64,F,2011,EE,67.9
PC,PB1071,Y15-64,F,2011,IE,58.2
PC,PB1071,Y15-64,F,2011,EL,47.7
PC,PB1071,Y15-64,F,2011,ES,56.4
PC,PB1071,Y15-64,F,2011,FR,62.9
PC,PB1071,Y15-64,F,2011,HR,48.8
PC,PB1071,Y15-64,F,2011,IT,48.6
PC,PB1071,Y15-64,F,2011,CY,66.5
PC,PB1071,Y15-64,F,2011,LV,63.2
PC,PB1071,Y15-64,F,2011,LT,64.2
PC,PB1071,Y15-64,F,2011,LU,59.5
PC,PB1071,Y15-64,F,2011,HU,55.2
PC,PB1071,Y15-64,F,2011,MT,43.0
PC,PB1071,Y15-64,F,2011,NL,76.0
PC,PB1071,Y15-64,F,2011,AT,70.8
PC,PB1071,Y15-64,F,2011,PL,56.6
PC,PB1071,Y15-64,F,2011,PT,66.6
PC,PB1071,Y15-64,F,2011,RO,58.1
PC,PB1071,Y15-64,F,2011,SI,67.0
PC,PB1071,Y15-64,F,2011,SK,56.3
PC,PB1071,Y15-64,F,2011,FI,72.8
PC,PB1071,Y15-64,F,2011,SE,74.9
PC,PB1071,Y15-64,F,2011,IS,85.4
PC,PB1071,Y15-64,F,2011,CH,76.7
PC,PB1071,Y15-64,F,2011,UK,70.8
PC,PB1071,Y15-64,F,2011,TR,29.4
PC,PB1071,Y15-64,M,2011,EU28,73.8
PC,PB1071,Y15-64,M,2011,BE,72.6
PC,PB1071,Y15-64,M,2011,BG,64.6
PC,PB1071,Y15-64,M,2011,CZ,78.0
PC,PB1071,Y15-64,M,2011,DK,81.4
PC,PB1071,Y15-64,M,2011,DE,78.0
PC,PB1071,Y15-64,M,2011,EE,73.1
PC,PB1071,Y15-64,M,2011,IE,66.2
PC,PB1071,Y15-64,M,2011,EL,70.0
PC,PB1071,Y15-64,M,2011,ES,67.4
PC,PB1071,Y15-64,M,2011,FR,73.0
PC,PB1071,Y15-64,M,2011,HR,61.4
PC,PB1071,Y15-64,M,2011,IT,70.0
PC,PB1071,Y15-64,M,2011,CY,77.5
PC,PB1071,Y15-64,M,2011,LV,62.9
PC,PB1071,Y15-64,M,2011,LT,63.6
PC,PB1071,Y15-64,M,2011,LU,74.2
PC,PB1071,Y15-64,M,2011,HU,66.7
PC,PB1071,Y15-64,M,2011,MT,77.0
PC,PB1071,Y15-64,M,2011,NL,84.5
PC,PB1071,Y15-64,M,2011,AT,82.0
PC,PB1071,Y15-64,M,2011,PL,71.3
PC,PB1071,Y15-64,M,2011,PT,72.5
PC,PB1071,Y15-64,M,2011,RO,71.2
PC,PB1071,Y15-64,M,2011,SI,73.4
PC,PB1071,Y15-64,M,2011,SK,70.4
PC,PB1071,Y15-64,M,2011,FI,76.7
PC,PB1071,Y15-64,M,2011,SE,78.1
PC,PB1071,Y15-64,M,2011,IS,85.0
PC,PB1071,Y15-64,M,2011,CH,88.0
PC,PB1071,Y15-64,M,2011,UK,81.1
PC,PB1071,Y15-64,M,2011,TR,71.7
PC,PB1071,Y15-64,T,2011,EU28,67.7
PC,PB1071,Y15-64,T,2011,BE,67.3
PC,PB1071,Y15-64,T,2011,BG,62.1
PC,PB1071,Y15-64,T,2011,CZ,69.3
PC,PB1071,Y15-64,T,2011,DK,80.0
PC,PB1071,Y15-64,T,2011,DE,72.4
PC,PB1071,Y15-64,T,2011,EE,70.4
PC,PB1071,Y15-64,T,2011,IE,62.2
PC,PB1071,Y15-64,T,2011,EL,58.9
PC,PB1071,Y15-64,T,2011,ES,62.0
PC,PB1071,Y15-64,T,2011,FR,68.0
PC,PB1071,Y15-64,T,2011,HR,55.0
PC,PB1071,Y15-64,T,2011,IT,59.4
PC,PB1071,Y15-64,T,2011,CY,71.7
PC,PB1071,Y15-64,T,2011,LV,63.1
PC,PB1071,Y15-64,T,2011,LT,63.9
PC,PB1071,Y15-64,T,2011,LU,67.2
PC,PB1071,Y15-64,T,2011,HU,60.9
PC,PB1071,Y15-64,T,2011,MT,60.5
PC,PB1071,Y15-64,T,2011,NL,80.4
PC,PB1071,Y15-64,T,2011,AT,76.4
PC,PB1071,Y15-64,T,2011,PL,63.9
PC,PB1071,Y15-64,T,2011,PT,69.6
PC,PB1071,Y15-64,T,2011,RO,64.8
PC,PB1071,Y15-64,T,2011,SI,70.3
PC,PB1071,Y15-64,T,2011,SK,63.4
PC,PB1071,Y15-64,T,2011,FI,74.8
PC,PB1071,Y15-64,T,2011,SE,76.6
PC,PB1071,Y15-64,T,2011,IS,85.2
PC,PB1071,Y15-64,T,2011,CH,82.5
PC,PB1071,Y15-64,T,2011,UK,76.0
PC,PB1071,Y15-64,T,2011,TR,51.1
PC,PB1071,Y20-64,F,2011,EU28,66.1
PC,PB1071,Y20-64,F,2011,BE,68.0
PC,PB1071,Y20-64,F,2011,BG,64.6
PC,PB1071,Y20-64,F,2011,CZ,65.7
PC,PB1071,Y20-64,F,2011,DK,81.5
PC,PB1071,Y20-64,F,2011,DE,71.7
PC,PB1071,Y20-64,F,2011,EE,73.9
PC,PB1071,Y20-64,F,2011,IE,63.1
PC,PB1071,Y20-64,F,2011,EL,51.7
PC,PB1071,Y20-64,F,2011,ES,59.8
PC,PB1071,Y20-64,F,2011,FR,69.1
PC,PB1071,Y20-64,F,2011,HR,53.6
PC,PB1071,Y20-64,F,2011,IT,52.4
PC,PB1071,Y20-64,F,2011,CY,73.1
PC,PB1071,Y20-64,F,2011,LV,69.4
PC,PB1071,Y20-64,F,2011,LT,72.0
PC,PB1071,Y20-64,F,2011,LU,65.4
PC,PB1071,Y20-64,F,2011,HU,60.7
PC,PB1071,Y20-64,F,2011,MT,46.5
PC,PB1071,Y20-64,F,2011,NL,78.2
PC,PB1071,Y20-64,F,2011,AT,75.1
PC,PB1071,Y20-64,F,2011,PL,62.0
PC,PB1071,Y20-64,F,2011,PT,72.7
PC,PB1071,Y20-64,F,2011,RO,63.1
PC,PB1071,Y20-64,F,2011,SI,72.5
PC,PB1071,Y20-64,F,2011,SK,62.3
PC,PB1071,Y20-64,F,2011,FI,78.7
PC,PB1071,Y20-64,F,2011,SE,81.5
PC,PB1071,Y20-64,F,2011,IS,86.8
PC,PB1071,Y20-64,F,2011,CH,79.7
PC,PB1071,Y20-64,F,2011,UK,73.9
PC,PB1071,Y20-64,F,2011,TR,32.0
PC,PB1071,Y20-64,M,2011,EU28,79.6
PC,PB1071,Y20-64,M,2011,BE,79.9
PC,PB1071,Y20-64,M,2011,BG,70.0
PC,PB1071,Y20-64,M,2011,CZ,85.0
PC,PB1071,Y20-64,M,2011,DK,85.4
PC,PB1071,Y20-64,M,2011,DE,84.0
PC,PB1071,Y20-64,M,2011,EE,80.3
PC,PB1071,Y20-64,M,2011,IE,72.5
PC,PB1071,Y20-64,M,2011,EL,75.7
PC,PB1071,Y20-64,M,2011,ES,71.7
PC,PB1071,Y20-64,M,2011,FR,80.3
PC,PB1071,Y20-64,M,2011,HR,67.2
PC,PB1071,Y20-64,M,2011,IT,75.6
PC,PB1071,Y20-64,M,2011,CY,84.8
PC,PB1071,Y20-64,M,2011,LV,69.7
PC,PB1071,Y20-64,M,2011,LT,72.1
