name,colonne
g1UQ091A009OG2000000.csv,4
g1UQ091A209OG2000000.csv,4
g1UQ091AJ09OG20000.csv,2
g1UQ091DJ09OG20000.csv,2
g1UQ091DL09OG20000.csv,2
g1UQ091DL09OG30000.csv,2
g1UQ091FC09OG2000000.csv,7
g1UQ091FI09OG2000000.csv,7
g1UQ091FN09OG20000.csv,2
g1UQ091FR09OG20000.csv,2
g1UQ091G709OG20000.csv,2
g1UQ091GB09OG20000.csv,2
g1UQ091GF09OG20000.csv,2
g1UQ091GJ09OG20000.csv,2
g1UQ091GP09OG20000.csv,2
g1UQ091H909OG20000.csv,2
g1UQ091HP09OG20000.csv,2
g1UQ091IB09OG20000.csv,2
g1UQ091IB09OG30000.csv,2
g1UQ091LP09OG200000000.csv,6
g1UQ091LP09OG300000000.csv,6
g1UQ091M909OG200000000.csv,6
g1UQ091M909OG300000000.csv,6
g1UQ091P909OG200000000.csv,6
g1UQ091PL09OG200000000.csv,6
g1UQ0924809OG200000000.csv,6
g1UQ0924V09OG200000000.csv,6
g1UQ0925B09OG200000000.csv,6
g1UQ0926R09OG2000000.csv,6
g1UQ0927O09OG2000000.csv,6
g1UR090NH09OG20000.csv,2
g1UR090NH09OG30000.csv,2
g1UR090NT09OG20000.csv,2
g1UR090NT09OG30000.csv,2
g1UR090O909OG20000.csv,2
g1UR090O909OG30000.csv,2
g1UR0912R09OG20000.csv,2
g1UR0913109OG20000.csv,2
g1UR0917509OG20000.csv,2
g1UR0917509OG30000.csv,2
g1UR0917H09OG20000.csv,2
g1UR0917H09OG30000.csv,2
g1UR0917P09OG20000.csv,2
g1UR0917P09OG30000.csv,2
g1UR0917T09OG20000.csv,2
g1UR0918109OG20000.csv,2
g1UR0918109OG30000.csv,2
g1UR0919509OG20000.csv,2
g1UR0919D09OG20000.csv,2
g1UR0919M09OG2000000.csv,4
g1UR0919Q09OG2000000.csv,4
g1UR0919S09OG2000000.csv,4
g1UR0919U09OG2000000.csv,4
g1UR091A009OG2000000.csv,4
g1UR091A209OG2000000.csv,4
g1UR091AJ09OG20000.csv,2
g1UR091DJ09OG20000.csv,2
g1UR091DL09OG20000.csv,2
g1UR091DL09OG30000.csv,2
g1UR091FC09OG2000000.csv,7
g1UR091FI09OG2000000.csv,7
g1UR091FN09OG20000.csv,2
g1UR091FR09OG20000.csv,2
g1UR091G709OG20000.csv,2
g1UR091GB09OG20000.csv,2
g1UR091GF09OG20000.csv,2
g1UR091GJ09OG20000.csv,2
g1UR091GP09OG20000.csv,2
g1UR091H909OG20000.csv,2
g1UR091HP09OG20000.csv,2
g1UR091IB09OG20000.csv,2
g1UR091IB09OG30000.csv,2
g1UR091LP09OG200000000.csv,6
g1UR091LP09OG300000000.csv,6
g1UR091M909OG200000000.csv,6
g1UR091M909OG300000000.csv,6
g1UR091P909OG200000000.csv,6
g1UR091PL09OG200000000.csv,6
g1UR0924809OG200000000.csv,6
g1UR0924V09OG200000000.csv,6
g1UR0925B09OG200000000.csv,6
g1UR0926R09OG2000000.csv,6
g1UR0927O09OG2000000.csv,6
g1US090NH09OG20000.csv,2
g1US090NH09OG30000.csv,2
g1US090NT09OG20000.csv,2
g1US090NT09OG30000.csv,2
g1US090O909OG20000.csv,2
g1US090O909OG30000.csv,2
g1US0917509OG20000.csv,2
g1US0917509OG30000.csv,2
g1US0917D09OG20000.csv,2
g1US0917P09OG20000.csv,2
g1US0917T09OG20000.csv,2
g1US0918109OG20000.csv,2
g1US0918109OG30000.csv,2
g1US0919509OG20000.csv,2
g1US0919D09OG20000.csv,2
g1US0919M09OG2000000.csv,4
g1US0919Q09OG2000000.csv,4
g1US0919S09OG2000000.csv,4
g1US0919U09OG2000000.csv,4
g1US091A009OG2000000.csv,4
g1US091A209OG2000000.csv,4
g1US091AJ09OG20000.csv,2
g1US091DJ09OG20000.csv,2
g1US091DL09OG20000.csv,2
g1US091DL09OG30000.csv,2
g1US091FC09OG2000000.csv,7
g1US091FI09OG2000000.csv,7
g1US091FN09OG20000.csv,2
g1US091FR09OG20000.csv,2
g1US091G709OG20000.csv,2
g1US091GB09OG20000.csv,2
g1US091GF09OG20000.csv,2
g1US091GJ09OG20000.csv,2
g1US091GP09OG20000.csv,2
g1US091H909OG20000.csv,2
g1US091LP09OG200000000.csv,6
g1US091LP09OG300000000.csv,6
g1US091M909OG200000000.csv,6
g1US091M909OG300000000.csv,6
g1US091P909OG200000000.csv,6
g1US091PL09OG200000000.csv,6
g1US0924809OG200000000.csv,6
g1US0924V09OG200000000.csv,6
g1US0926R09OG2000000.csv,6
g1US0927O09OG2000000.csv,6
g1US092E209OG20000.csv,2
g1UT090NH09OG20000.csv,2
g1UT090NH09OG30000.csv,2
g1UT090NT09OG20000.csv,2
g1UT090NT09OG30000.csv,2
g1UT090O909OG20000.csv,2
g1UT090O909OG30000.csv,2
g1UT0917509OG20000.csv,2
g1UT0917509OG30000.csv,2
g1UT0917D09OG20000.csv,2
g1UT0917P09OG20000.csv,2
g1UT0917T09OG20000.csv,2
g1UT0918109OG20000.csv,2
g1UT0918109OG30000.csv,2
g1UT0919509OG20000.csv,2
g1UT0919D09OG20000.csv,2
g1UT0919M09OG2000000.csv,4
g1UT0919Q09OG2000000.csv,4
g1UT0919S09OG2000000.csv,4
g1UT0919U09OG2000000.csv,4
g1UT091A009OG2000000.csv,4
g1UT091A209OG2000000.csv,4
g1UT091AJ09OG20000.csv,2
g1UT091DJ09OG20000.csv,2
g1UT091DL09OG20000.csv,2
g1UT091DL09OG30000.csv,2
g1UT091FC09OG2000000.csv,7
g1UT091FI09OG2000000.csv,7
g1UT091FN09OG20000.csv,2
g1UT091FR09OG20000.csv,2
g1UT091G709OG20000.csv,2
g1UT091GB09OG20000.csv,2
g1UT091GF09OG20000.csv,2
g1UT091GJ09OG20000.csv,2
g1UT091GP09OG20000.csv,2
g1UT091H909OG20000.csv,2
g1UT091LP09OG200000000.csv,6
g1UT091LP09OG300000000.csv,6
g1UT091M909OG200000000.csv,6
g1UT091M909OG300000000.csv,6
g1UT091P909OG200000000.csv,6
g1UT091PL09OG200000000.csv,6
g1UT0924809OG200000000.csv,6
g1UT0924H09OG200000000.csv,6
g1UT0924V09OG200000000.csv,6
g1UT0925B09OG200000000.csv,6
g1UT0926R09OG2000000.csv,6
g1UT0927O09OG2000000.csv,6
g1UT092E209OG20000.csv,2
g1UU090NH09OG20000.csv,2
g1UU090NH09OG30000.csv,2
g1UU090NT09OG20000.csv,2
g1UU090NT09OG30000.csv,2
g1UU090O909OG20000.csv,2
g1UU090O909OG30000.csv,2
g1UU0917509OG20000.csv,2
g1UU0917509OG30000.csv,2
g1UU0917D09OG20000.csv,2
g1UU0917P09OG20000.csv,2
g1UU0917T09OG20000.csv,2
g1UU0918109OG20000.csv,2
g1UU0918109OG30000.csv,2
g1UU0919509OG20000.csv,2
g1UU0919D09OG20000.csv,2
g1UU0919M09OG2000000.csv,4
g1UU0919Q09OG2000000.csv,4
g1UU0919S09OG2000000.csv,4
g1UU0919U09OG2000000.csv,4
g1UU091A009OG2000000.csv,4
g1UU091A209OG2000000.csv,4
g1UU091AJ09OG20000.csv,2
g1UU091DJ09OG20000.csv,2
g1UU091DL09OG20000.csv,2
g1UU091DL09OG30000.csv,2
g1UU091FC09OG2000000.csv,7
g1UU091FI09OG2000000.csv,7
g1UU091FN09OG20000.csv,2
g1UU091FR09OG20000.csv,2
g1UU091G709OG20000.csv,2
g1UU091GB09OG20000.csv,2
g1UU091GF09OG20000.csv,2
g1UU091GJ09OG20000.csv,2
g1UU091GP09OG20000.csv,2
g1UU091H909OG20000.csv,2
g1UU091LP09OG200000000.csv,6
g1UU091LP09OG300000000.csv,6
g1UU091M909OG200000000.csv,6
g1UU091M909OG300000000.csv,6
g1UU091P909OG200000000.csv,6
g1UU091PL09OG200000000.csv,6
g1UU0924809OG200000000.csv,6
g1UU0924H09OG200000000.csv,6
g1UU0924V09OG200000000.csv,6
g1UU0925B09OG200000000.csv,6
g1UU0926R09OG2000000.csv,6
g1UU0927O09OG2000000.csv,6
g1UU092E209OG20000.csv,2
g1UV090NH09OG20000.csv,2
g1UV090NH09OG30000.csv,2
g1UV090NT09OG20000.csv,2
g1UV090NT09OG30000.csv,2
g1UV090O909OG20000.csv,2
g1UV090O909OG30000.csv,2
g1UV0917509OG20000.csv,2
g1UV0917509OG30000.csv,2
g1UV0917D09OG20000.csv,2
g1UV0917P09OG20000.csv,2
g1UV0917T09OG20000.csv,2
g1UV0918109OG20000.csv,2
g1UV0918109OG30000.csv,2
g1UV0919509OG20000.csv,2
g1UV0919D09OG20000.csv,2
g1UV0919M09OG2000000.csv,4
g1UV0919Q09OG2000000.csv,4
g1UV0919S09OG2000000.csv,4
g1UV0919U09OG2000000.csv,4
g1UV091A009OG2000000.csv,4
g1UV091A209OG2000000.csv,4
g1UV091DJ09OG20000.csv,2
g1UV091DL09OG20000.csv,2
g1UV091DL09OG30000.csv,2
g1UV091FC09OG2000000.csv,7
g1UV091FI09OG2000000.csv,7
g1UV091FN09OG20000.csv,2
g1UV091FR09OG20000.csv,2
g1UV091G709OG20000.csv,2
g1UV091GB09OG20000.csv,2
g1UV091GF09OG20000.csv,2
g1UV091GJ09OG20000.csv,2
g1UV091LP09OG200000000.csv,6
g1UV091LP09OG300000000.csv,6
g1UV091M909OG200000000.csv,6
g1UV091M909OG300000000.csv,6
g1UV091P909OG200000000.csv,6
g1UV091PL09OG200000000.csv,6
g1UV0924809OG200000000.csv,6
g1UV0924H09OG200000000.csv,6
g1UV0924V09OG200000000.csv,6
g1UV0925B09OG200000000.csv,6
g1UV0926R09OG2000000.csv,6
g1UV0927O09OG2000000.csv,6
g1UV092E209OG20000.csv,2
g1V0090NH09OG20000.csv,2
g1V0090NH09OG30000.csv,2
g1V0090NT09OG20000.csv,2
g1V0090NT09OG30000.csv,2
g1V0090O909OG20000.csv,2
g1V0090O909OG30000.csv,2
g1V00917509OG20000.csv,2
g1V00917509OG30000.csv,2
g1V00917D09OG20000.csv,2
g1V00917P09OG20000.csv,2
g1V00917T09OG20000.csv,2
g1V00918109OG20000.csv,2
g1V00918109OG30000.csv,2
g1V00919509OG20000.csv,2
g1V00919D09OG20000.csv,2
g1V00919M09OG2000000.csv,4
g1V00919Q09OG2000000.csv,4
g1V00919S09OG2000000.csv,4
g1V00919U09OG2000000.csv,4
g1V0091A009OG2000000.csv,4
g1V0091A209OG2000000.csv,4
g1V0091DJ09OG20000.csv,2
g1V0091DL09OG20000.csv,2
g1V0091DL09OG30000.csv,2
g1V0091FC09OG2000000.csv,7
g1V0091FI09OG2000000.csv,7
g1V0091FN09OG20000.csv,2
g1V0091FR09OG20000.csv,2
g1V0091G709OG20000.csv,2
g1V0091GB09OG20000.csv,2
g1V0091GF09OG20000.csv,2
g1V0091GJ09OG20000.csv,2
g1V0091LP09OG200000000.csv,6
g1V0091LP09OG300000000.csv,6
g1V0091M909OG200000000.csv,6
g1V0091M909OG300000000.csv,6
g1V0091P909OG200000000.csv,6
g1V0091PL09OG200000000.csv,6
g1V00924809OG200000000.csv,6
g1V00924H09OG200000000.csv,6
g1V00924V09OG200000000.csv,6
g1V00925B09OG200000000.csv,6
g1V00926R09OG2000000.csv,6
g1V00927O09OG2000000.csv,6
g1V0092E209OG20000.csv,2
g1V1090NH09OG20000.csv,2
g1V1090NH09OG30000.csv,2
g1V1090NT09OG20000.csv,2
g1V1090NT09OG30000.csv,2
g1V1090O909OG20000.csv,2
g1V1090O909OG30000.csv,2
g1V10917509OG20000.csv,2
g1V10917509OG30000.csv,2
g1V10917D09OG20000.csv,2
g1V10917P09OG20000.csv,2
g1V10917T09OG20000.csv,2
g1V10918109OG20000.csv,2
g1V10918109OG30000.csv,2
g1V10919509OG20000.csv,2
g1V10919D09OG20000.csv,2
g1V10919M09OG2000000.csv,4
g1V10919Q09OG2000000.csv,4
g1V10919S09OG2000000.csv,4
g1V10919U09OG2000000.csv,4
g1V1091A009OG2000000.csv,4
g1V1091A209OG2000000.csv,4
g1V1091DJ09OG20000.csv,2
g1V1091DL09OG20000.csv,2
g1V1091DL09OG30000.csv,2
g1V1091FC09OG2000000.csv,7
g1V1091FI09OG2000000.csv,7
g1V1091FN09OG20000.csv,2
g1V1091FR09OG20000.csv,2
g1V1091G709OG20000.csv,2
g1V1091GB09OG20000.csv,2
g1V1091GF09OG20000.csv,2
g1V1091GJ09OG20000.csv,2
g1V1091K309OG20000.csv,2
g1V1091K309OG30000.csv,2
g1V1091LP09OG200000000.csv,6
g1V1091LP09OG300000000.csv,6
g1V1091M909OG200000000.csv,6
g1V1091M909OG300000000.csv,6
g1V1091P909OG200000000.csv,6
g1V1091PL09OG200000000.csv,6
g1V10924809OG200000000.csv,6
g1V10924H09OG200000000.csv,6
g1V10924V09OG200000000.csv,6
g1V10925B09OG200000000.csv,6
g1V10926R09OG2000000.csv,6
g1V10927O09OG2000000.csv,6
g1V1092E209OG20000.csv,2
g1V2090NH09OG20000.csv,2
g1V2090NH09OG30000.csv,2
g1V2090NT09OG20000.csv,2
g1V2090NT09OG30000.csv,2
g1V2090O909OG20000.csv,2
g1V2090O909OG30000.csv,2
g1V20917509OG20000.csv,2
g1V20917509OG30000.csv,2
g1V20917D09OG20000.csv,2
g1V20917P09OG20000.csv,2
g1V20917T09OG20000.csv,2
g1V20918109OG20000.csv,2
g1V20918109OG30000.csv,2
g1V20919509OG20000.csv,2
g1V20919D09OG20000.csv,2
g1V20919M09OG2000000.csv,4
g1V20919Q09OG2000000.csv,4
g1V20919S09OG2000000.csv,4
g1V20919U09OG2000000.csv,4
g1V2091A009OG2000000.csv,4
g1V2091A209OG2000000.csv,4
g1V2091DJ09OG20000.csv,2
g1V2091DL09OG20000.csv,2
g1V2091DL09OG30000.csv,2
g1V2091FC09OG2000000.csv,7
g1V2091FI09OG2000000.csv,7
g1V2091FN09OG20000.csv,2
g1V2091FR09OG20000.csv,2
g1V2091G709OG20000.csv,2
g1V2091GB09OG20000.csv,2
g1V2091GF09OG20000.csv,2
g1V2091GJ09OG20000.csv,2
g1V2091LP09OG200000000.csv,6
g1V2091LP09OG300000000.csv,6
g1V2091M909OG200000000.csv,6
g1V2091M909OG300000000.csv,6
g1V2091P909OG200000000.csv,6
g1V2091PL09OG200000000.csv,6
g1V20924809OG200000000.csv,6
g1V20924H09OG200000000.csv,6
g1V20924V09OG200000000.csv,6
g1V20925B09OG200000000.csv,6
g1V20926R09OG2000000.csv,6
g1V20927O09OG2000000.csv,6
g1V20929P09OG200000000.csv,6
g1V2092E209OG20000.csv,2
g1V3090NH09OG20000.csv,2
g1V3090NH09OG30000.csv,2
g1V3090NT09OG20000.csv,2
g1V3090NT09OG30000.csv,2
g1V3090O909OG20000.csv,2
g1V3090O909OG30000.csv,2
g1V30917509OG20000.csv,2
g1V30917509OG30000.csv,2
g1V30917D09OG20000.csv,2
g1V30917P09OG20000.csv,2
g1V30917T09OG20000.csv,2
g1V30918109OG20000.csv,2
g1V30918109OG30000.csv,2
g1V30919509OG20000.csv,2
g1V30919D09OG20000.csv,2
g1V3091DJ09OG20000.csv,2
g1V3091DL09OG20000.csv,2
g1V3091DL09OG30000.csv,2
g1V3091LP09OG200000000.csv,6
g1V3091LP09OG300000000.csv,6
g1V3091M909OG200000000.csv,6
g1V3091M909OG300000000.csv,6
g1V3091P909OG200000000.csv,6
g1V3091PL09OG200000000.csv,6
g1V30924809OG200000000.csv,6
g1V30924H09OG200000000.csv,6
g1V30924V09OG200000000.csv,6
g1V30925B09OG200000000.csv,6
g1V30926R09OG2000000.csv,6
g1V30927O09OG2000000.csv,6
g1V30929P09OG200000000.csv,6
g1V3092E209OG20000.csv,2
